neighbourhood_code,space_heating_demand_per_house,hot_water_demand_per_house,space_heating_demand_per_m2_utility,hot_water_demand_per_m2_utility,electricity_demand_per_house,electricity_demand_per_m2_utility,share_of_houses_demolished,number_of_new_apartments,number_of_new_terraced_houses,number_of_new_detached_houses,number_of_new_semi_detached_houses,number_of_new_houses_unknown_type,epi_of_new_houses,size_of_new_houses,existing_heat_network_share
GM1783_117,22,4,0.16923076923076924,0.03076923076923077,43.0,0.33076923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_119,12,5,0.09230769230769231,0.038461538461538464,24.0,0.18461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_114,22,5,0.16923076923076924,0.038461538461538464,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_113,20,7,0.15384615384615385,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_116,14,6,0.1076923076923077,0.046153846153846156,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_115,21,5,0.16153846153846155,0.038461538461538464,34.0,0.26153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_110,17,7,0.13076923076923078,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_198,24,6,0.18461538461538463,0.046153846153846156,25.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_197,19,8,0.14615384615384616,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_112,25,8,0.19230769230769232,0.06153846153846154,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_111,22,3,0.16923076923076924,0.023076923076923078,34.0,0.26153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_194,22,8,0.16923076923076924,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_193,15,6,0.11538461538461539,0.046153846153846156,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_196,22,8,0.16923076923076924,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_195,19,4,0.14615384615384616,0.03076923076923077,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_77,22,5,0.16923076923076924,0.038461538461538464,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_76,22,8,0.16923076923076924,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_190,22,7,0.16923076923076924,0.05384615384615385,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_79,20,8,0.15384615384615385,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_78,20,8,0.15384615384615385,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_192,20,6,0.15384615384615385,0.046153846153846156,32.0,0.24615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_73,19,3,0.14615384615384616,0.023076923076923078,41.0,0.3153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_191,27,8,0.2076923076923077,0.06153846153846154,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1783_72,20,8,0.15384615384615385,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1842_19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1842_6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
GM1842_5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GM1891_0,28,8,0.2153846153846154,0.06153846153846154,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_2,16,7,0.12307692307692308,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_20,10,2,0.07692307692307693,0.015384615384615385,62.0,0.47692307692307695,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_1,24,8,0.18461538461538463,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_4,20,8,0.15384615384615385,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_3,26,6,0.2,0.046153846153846156,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_22,21,8,0.16153846153846155,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_21,24,8,0.18461538461538463,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_6,33,7,0.25384615384615383,0.05384615384615385,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_24,38,9,0.2923076923076923,0.06923076923076923,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_5,32,7,0.24615384615384617,0.05384615384615385,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_31,29,6,0.2230769230769231,0.046153846153846156,33.0,0.25384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_8,22,8,0.16923076923076924,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_23,34,9,0.26153846153846155,0.06923076923076923,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_30,35,8,0.2692307692307692,0.06153846153846154,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_26,37,9,0.2846153846153846,0.06923076923076923,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_7,33,8,0.25384615384615383,0.06153846153846154,26.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_25,20,7,0.15384615384615385,0.05384615384615385,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_28,33,8,0.25384615384615383,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_9,35,8,0.2692307692307692,0.06153846153846154,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_27,34,7,0.26153846153846155,0.05384615384615385,24.0,0.18461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_29,33,9,0.25384615384615383,0.06923076923076923,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_11,17,7,0.13076923076923078,0.05384615384615385,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_10,36,8,0.27692307692307694,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_13,30,8,0.23076923076923078,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_12,22,8,0.16923076923076924,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_15,38,8,0.2923076923076923,0.06153846153846154,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_14,21,7,0.16153846153846155,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_17,31,8,0.23846153846153847,0.06153846153846154,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_16,14,7,0.1076923076923077,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_19,25,8,0.19230769230769232,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1891_18,29,8,0.2230769230769231,0.06153846153846154,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_50,20,7,0.15384615384615385,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_52,25,7,0.19230769230769232,0.05384615384615385,35.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_51,28,6,0.2153846153846154,0.046153846153846156,35.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_54,18,8,0.13846153846153847,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_53,28,8,0.2153846153846154,0.06153846153846154,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_56,18,7,0.13846153846153847,0.05384615384615385,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_55,21,8,0.16153846153846155,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_10,14,7,0.1076923076923077,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_58,12,7,0.09230769230769231,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_57,22,8,0.16923076923076924,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_12,19,5,0.14615384615384616,0.038461538461538464,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_11,14,5,0.1076923076923077,0.038461538461538464,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_59,24,4,0.18461538461538463,0.03076923076923077,43.0,0.33076923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_14,25,7,0.19230769230769232,0.05384615384615385,32.0,0.24615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_13,25,7,0.19230769230769232,0.05384615384615385,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_16,20,8,0.15384615384615385,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_15,11,7,0.08461538461538462,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_18,26,8,0.2,0.06153846153846154,22.0,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_17,31,8,0.23846153846153847,0.06153846153846154,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_19,18,7,0.13846153846153847,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_41,22,5,0.16923076923076924,0.038461538461538464,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_40,26,7,0.2,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_43,20,6,0.15384615384615385,0.046153846153846156,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_42,15,5,0.11538461538461539,0.038461538461538464,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_45,24,7,0.18461538461538463,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_44,20,8,0.15384615384615385,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_47,17,7,0.13076923076923078,0.05384615384615385,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_46,13,7,0.1,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_49,20,7,0.15384615384615385,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_48,24,4,0.18461538461538463,0.03076923076923077,40.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_80,16,7,0.12307692307692308,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_30,21,7,0.16153846153846155,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_32,13,7,0.1,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_31,17,7,0.13076923076923078,0.05384615384615385,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_34,20,7,0.15384615384615385,0.05384615384615385,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_33,19,7,0.14615384615384616,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_36,13,7,0.1,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_35,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_38,13,6,0.1,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_37,15,7,0.11538461538461539,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_39,13,6,0.1,0.046153846153846156,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_70,24,5,0.18461538461538463,0.038461538461538464,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_72,21,7,0.16153846153846155,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_71,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_74,20,8,0.15384615384615385,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_73,18,7,0.13846153846153847,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_76,18,7,0.13846153846153847,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_75,18,3,0.13846153846153847,0.023076923076923078,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_78,23,8,0.17692307692307693,0.06153846153846154,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_77,20,7,0.15384615384615385,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_79,23,7,0.17692307692307693,0.05384615384615385,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_61,21,8,0.16153846153846155,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_60,13,6,0.1,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_63,21,8,0.16153846153846155,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_62,24,5,0.18461538461538463,0.038461538461538464,34.0,0.26153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_65,14,5,0.1076923076923077,0.038461538461538464,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_64,11,7,0.08461538461538462,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_67,19,3,0.14615384615384616,0.023076923076923078,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_21,22,6,0.16923076923076924,0.046153846153846156,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_66,33,9,0.25384615384615383,0.06923076923076923,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_69,22,8,0.16923076923076924,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_20,12,7,0.09230769230769231,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_68,23,8,0.17692307692307693,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_23,18,7,0.13846153846153847,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_22,16,8,0.12307692307692308,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_25,14,5,0.1076923076923077,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_24,30,7,0.23076923076923078,0.05384615384615385,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_27,14,7,0.1076923076923077,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_26,21,5,0.16153846153846155,0.038461538461538464,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_29,22,6,0.16923076923076924,0.046153846153846156,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_1,14,6,0.1076923076923077,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_28,22,7,0.16923076923076924,0.05384615384615385,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_0,18,7,0.13846153846153847,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_3,19,7,0.14615384615384616,0.05384615384615385,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_2,24,7,0.18461538461538463,0.05384615384615385,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_5,17,2,0.13076923076923078,0.015384615384615385,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_4,21,8,0.16153846153846155,0.06153846153846154,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_7,26,8,0.2,0.06153846153846154,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_6,27,5,0.2076923076923077,0.038461538461538464,43.0,0.33076923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_9,14,5,0.1076923076923077,0.038461538461538464,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1892_8,21,2,0.16153846153846155,0.015384615384615385,39.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_17,20,5,0.15384615384615385,0.038461538461538464,33.0,0.25384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_16,25,8,0.19230769230769232,0.06153846153846154,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_19,20,8,0.15384615384615385,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_18,23,6,0.17692307692307693,0.046153846153846156,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_60,15,6,0.11538461538461539,0.046153846153846156,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_62,24,9,0.18461538461538463,0.06923076923076923,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_61,22,8,0.16923076923076924,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_40,11,7,0.08461538461538462,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_42,28,5,0.2153846153846154,0.038461538461538464,44.0,0.3384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_41,20,8,0.15384615384615385,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_44,20,1,0.15384615384615385,0.007692307692307693,31.0,0.23846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_0,11,6,0.08461538461538462,0.046153846153846156,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_43,20,7,0.15384615384615385,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_20,19,3,0.14615384615384616,0.023076923076923078,38.0,0.2923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_46,25,7,0.19230769230769232,0.05384615384615385,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_45,18,3,0.13846153846153847,0.023076923076923078,30.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_2,22,7,0.16923076923076924,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_22,24,8,0.18461538461538463,0.06153846153846154,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_48,17,6,0.13076923076923078,0.046153846153846156,24.0,0.18461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM1901_21,21,8,0.16153846153846155,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
