fid,source_name,available_heat,source_id,geo_coordinate_x,geo_coordinate_y,neighbourhoods_in_range
"344",Bel Leerdammer BV,"756864",LTHP0344,136424,437103,"GM1961_80,GM1961_65"
"345",Choco Support BV,"756864",LTHP0345,135224,434549,"GM1961_29,GM1961_90,GM1961_95,GM1961_84,GM1961_26,GM1961_49,GM1961_39,GM1961_103,GM1961_10,GM1961_46,GM1961_28"
"346",Ranks Meel BV,"756864",LTHP0346,132825,443371,"GM1961_8,GM1961_50,GM1961_101"
"347",Bel Leerdammer BV,"756864",LTHP0347,172624,440949,
"348",Frieslandcampina Consumer Products Europe BV,"756864",LTHP0348,172922,442909,
"349",Ocean Fish BV,"756864",LTHP0349,173666,441699,
"350",Bakels senior NV,"756864",LTHP0350,130443,480810,
"351",Bracamonte Daily Foods BV,"756864",LTHP0351,130103,480723,
"352",Gruma Netherlands BV,"756864",LTHP0352,130172,481112,
"353",Gelato Jeroen,"756864",LTHP0353,141513,432859,
"354",Rousant Zoutkamp BV,"756864",LTHP0354,215583,594557,
"355",Landa Conserven BV,"756864",LTHP0355,82493,382472,
"356",Mattheeussens Wido BV,"756864",LTHP0356,80424,378808,
"357",Arie Blok BV,"756864",LTHP0357,119465,455097,"GM0632_76,GM0632_55,GM0632_77,GM0632_61,GM0632_82,GM0632_0,GM0632_51,GM0632_69,GM0632_40,GM0632_83,GM0632_65,GM0632_35,GM0632_20,GM0632_31,GM0632_64,GM0632_91,GM0632_88,GM0632_87,GM0632_3"
"358",De Truffel BV,"756864",LTHP0358,118483,455204,"GM0632_83,GM0632_27,GM0632_65,GM0632_35,GM0632_43,GM0632_23,GM0632_88,GM0632_54"
"359",Koninklijke Eru Kaasfabriek BV,"756864",LTHP0359,121999,454123,"GM0335_13,GM0632_6,GM0335_4,GM0632_80,GM0632_59,GM0632_70,GM0632_16,GM0632_44"
"360",Adm Cocoa BV,"756864",LTHP0360,115558,500245,
"361",Cargill BV,"756864",LTHP0361,114819,501153,
"362",Aak Netherlands BV,"756864",LTHP0362,115597,498999,
"363",Bonbonatelier N  Limmen BV,"756864",LTHP0363,115150,493684,
"364",Ioi Loders Croklaan Oils BV,"756864",LTHP0364,115744,499765,
"365",Loders Croklaan BV,"756864",LTHP0365,115744,499765,
"366",Meneba Wormerveer BV,"756864",LTHP0366,114655,501766,
"367",H J  Heinz BV,"756864",LTHP0367,146293,453542,"GM0355_119,GM0355_30,GM0355_26,GM0355_18,GM1581_93,GM1581_38,GM0355_23"
"368",H J  Heinz Supply Chain Europe BV,"756864",LTHP0368,146293,453542,"GM0355_119,GM0355_30,GM0355_26,GM0355_18,GM1581_93,GM1581_38,GM0355_23"
"369",Remia BV,"756864",LTHP0369,144686,461256,"GM0355_75,GM0355_123,GM0355_110,GM0355_43,GM0355_44,GM0355_104"
"370",Remia CV,"756864",LTHP0370,144686,461256,"GM0355_75,GM0355_123,GM0355_110,GM0355_43,GM0355_44,GM0355_104"
"371",Apex International B V,"756864",LTHP0371,98665,478667,
"372",Atelier Jera,"756864",LTHP0372,94890.8,463530,
"373",Dimarco,"756864",LTHP0373,92977.4,462178,
"374",Schulpen Schuim Leiden BV,"756864",LTHP0374,94537.5,462072,
"375",Kleiwarenfabriek Gebr  Ginjaar,"756864",LTHP0375,96444,462002,
"376",Grofsmederij Nieuwkoop BV,"756864",LTHP0376,113480,464458,
"377",Omefa BV,"756864",LTHP0377,113480,464458,
"378",TN Plastics B V,"756864",LTHP0378,108972,465673,
"379",TuGeo BV,"756864",LTHP0379,113654,463631,
"380",Desch Epla b v   Emperor Plastics BV,"756864",LTHP0380,109910,465818,
"381",Muovitech Benelux B V,"756864",LTHP0381,96483.7,477767,
"382",NP Plastics,"756864",LTHP0382,96369,478188,
"383",Agulon Kunststoftechniek,"756864",LTHP0383,91828.6,461224,
"384",Mobrero b v,"756864",LTHP0384,90249.3,459379,
"385",Potterij Zaalberg,"756864",LTHP0385,95855.3,462330,
"386",Forbo Flooring BV,"756864",LTHP0386,112868,500232,
"387",Phillips Medisize BV,"756864",LTHP0387,100331,478129,
"388",Plasthill B V,"756864",LTHP0388,100555,479627,
"389",Voges Verpakking,"756864",LTHP0389,100449,478233,
"390",Edel Natuurvoeding,"756864",LTHP0390,99812,479266,
"391",N W  van Ruiten B V,"756864",LTHP0391,102958,468722,
"392",Bakker van Maanen,"756864",LTHP0392,93821.5,463622,
"393",Bakkerij Tersteeg,"756864",LTHP0393,119535,463254,GM0632_60
"394",Menken De Vlag B V,"756864",LTHP0394,100331,478129,
"395",Interxion AMS 10,"819936",LTHP0395,110803,476467,
"396",RWZI Overvecht,"1605182",LTHP0396,135871,457999,"GM0344_1_69,GM0344_1_102,GM0344_1_140,GM0344_1_31,GM0344_1_181,GM0344_1_118,GM0344_1_76,GM0344_1_17,GM0344_1_10,GM0344_1_21,GM0344_1_153,GM0344_1_178,GM0344_1_169,GM0344_1_119,GM0344_1_93,GM0344_1_45,GM0344_1_125,GM0344_1_109,GM0344_1_22,GM0344_1_87,GM0344_1_162,GM0344_1_160"
"397",RWZI   Amsterdam West,"1094476",LTHP0397,114645,490219,
"398",Digital Realty Trust   De President Business Park  Jan Wijsmullerdreef,"1135296",LTHP0398,106537,478288,
"399",Call 2 BV,"1181339",LTHP0399,92485,451168,"GM0637_186,GM0637_52,GM0637_72,GM0637_23,GM0637_165,GM0637_1,GM0637_90,GM0637_212,GM0637_27,GM0637_13,GM0637_169,GM0637_8"
"400",e Shelter  Aviolanda,"1261440",LTHP0400,108508,477454,
"401",RWZI   Dokhaven,"1666064",LTHP0401,91523,434521,"GM0599_4_217,GM0599_7_162,GM0599_7_82,GM0599_7_59,GM0599_7_116,GM0599_1_3,GM0599_7_28,GM0599_7_9,GM0599_7_171,GM0599_7_99,GM0599_7_183,GM0599_7_80,GM0599_7_33,GM0599_7_65,GM0599_7_135,GM0599_7_125"
"402",RWZI   Harnaschpolder,"2004770",LTHP0402,81577,447703,"GM1842_18,GM0503_29,GM0603_148,GM0603_141,GM0603_121,GM1842_9,GM1842_28,GM1842_0,GM1842_13,GM1842_21"
"403",CyrusOne  Polanerpark,"2270592",LTHP0403,108265,488486,
"404",K_Gemaal_580,"105015",LTHP0404,150164.1863,468312,"GM0342_39,GM0342_82,GM0308_1,GM0307_2_131"
