buurtcode,QI_oppervlakteklasse,QI_bouwjaarklasse,aantal_gebouwen,totaal_oppervlakte,gem_epi,buurtnaam
GM0613_11,Medium,1991-2000,5,1714.0,1.2255659276546094,cluster_GM0613_11
GM0613_12,Medium,<1991,1,1275.0,1.6,cluster_GM0613_12
GM0613_12,Medium,1991-2000,10,7622.0,1.3,cluster_GM0613_12
GM0613_12,Medium,>2000,1,732.0,1.3,cluster_GM0613_12
GM0613_12,Large,<1991,2,6481.0,1.6000000000000003,cluster_GM0613_12
GM0613_12,Large,1991-2000,1,3830.0,1.3,cluster_GM0613_12
GM0613_12,Large,>2000,2,4588.0,1.208520052310375,cluster_GM0613_12
GM0613_13,Small,<1991,1,69.0,1.6,cluster_GM0613_13
GM0613_14,Medium,<1991,1,762.0,1.6,cluster_GM0613_14
GM0613_14,Medium,1991-2000,1,213.0,1.3000000000000003,cluster_GM0613_14
GM0613_14,Medium,>2000,1,335.0,1.3,cluster_GM0613_14
GM0613_14,Small,<1991,3,270.0,2.111111111111111,cluster_GM0613_14
GM0613_14,Large,<1991,1,2223.0,2.25,cluster_GM0613_14
GM0613_15,Medium,<1991,2,1719.0,1.6000000000000003,cluster_GM0613_15
GM0613_15,Medium,1991-2000,1,290.0,1.3,cluster_GM0613_15
GM0613_15,Medium,>2000,1,606.0,0.9699999999999999,cluster_GM0613_15
GM0613_16,Small,>2000,1,174.0,1.28,cluster_GM0613_16
GM0613_17,Medium,<1991,2,507.0,2.499506903353057,cluster_GM0613_17
GM0613_17,Small,<1991,2,245.0,2.25,cluster_GM0613_17
GM0613_18,Medium,1991-2000,13,3622.0,0.8893429044726671,cluster_GM0613_18
GM0613_18,Large,1991-2000,1,2356.0,1.3,cluster_GM0613_18
GM0613_2,Small,<1991,2,286.0,2.25,cluster_GM0613_2
GM0613_20,Medium,>2000,1,232.0,1.3,cluster_GM0613_20
GM0613_20,Small,1991-2000,1,145.0,1.23,cluster_GM0613_20
GM0613_21,Medium,<1991,4,2974.0,2.5035474108944182,cluster_GM0613_21
GM0613_21,Small,<1991,10,750.0,2.33184,cluster_GM0613_21
GM0613_22,Small,1991-2000,1,87.0,1.3,cluster_GM0613_22
GM0613_22,Small,>2000,2,164.0,1.2999999999999998,cluster_GM0613_22
GM0613_23,Small,<1991,1,79.0,2.25,cluster_GM0613_23
GM0613_23,Small,>2000,1,112.0,1.3,cluster_GM0613_23
GM0613_24,Medium,>2000,6,3404.0,1.2304347826086957,cluster_GM0613_24
GM0613_24,Small,<1991,7,500.0,0.95114,cluster_GM0613_24
GM0613_24,Small,1991-2000,1,81.0,1.3,cluster_GM0613_24
GM0613_24,Small,>2000,20,2205.0,1.2999999999999998,cluster_GM0613_24
GM0613_24,Large,>2000,1,2181.0,1.3,cluster_GM0613_24
GM0613_25,Small,<1991,1,96.0,1.6000000000000003,cluster_GM0613_25
GM0613_25,Small,>2000,13,725.0,1.0709793103448275,cluster_GM0613_25
GM0613_26,Small,>2000,1,194.0,1.3,cluster_GM0613_26
GM0613_27,Medium,<1991,3,715.0,1.8145454545454547,cluster_GM0613_27
GM0613_27,Small,<1991,6,506.0,2.2381422924901186,cluster_GM0613_27
GM0613_28,Medium,1991-2000,1,253.0,0.82,cluster_GM0613_28
GM0613_30,Medium,<1991,16,15756.0,1.7530001269357707,cluster_GM0613_30
GM0613_30,Medium,1991-2000,4,2767.0,1.034611492591254,cluster_GM0613_30
GM0613_30,Medium,>2000,7,5288.0,1.2284909228441756,cluster_GM0613_30
GM0613_30,Large,<1991,1,3779.0,1.3200000000000003,cluster_GM0613_30
GM0613_30,Large,1991-2000,1,11747.0,1.3,cluster_GM0613_30
GM0613_30,Large,>2000,1,2520.0,1.2,cluster_GM0613_30
GM0613_31,Medium,<1991,10,5338.0,2.4088797302360434,cluster_GM0613_31
GM0613_32,Medium,<1991,3,1351.0,2.3456698741672835,cluster_GM0613_32
GM0613_32,Small,<1991,10,1045.0,2.0069856459330144,cluster_GM0613_32
GM0613_32,Small,1991-2000,1,185.0,1.3,cluster_GM0613_32
GM0613_33,Medium,<1991,3,2362.0,1.7142040643522443,cluster_GM0613_33
GM0613_33,Medium,1991-2000,2,2244.0,1.2999999999999998,cluster_GM0613_33
GM0613_33,Medium,>2000,2,542.0,1.3,cluster_GM0613_33
GM0613_33,Small,1991-2000,1,83.0,1.3,cluster_GM0613_33
GM0613_33,Large,>2000,1,5340.0,1.3,cluster_GM0613_33
GM0613_34,Medium,1991-2000,1,615.0,1.3,cluster_GM0613_34
GM0613_34,Medium,>2000,5,4166.0,1.3,cluster_GM0613_34
GM0613_35,Small,<1991,19,1400.0,2.5073214285714283,cluster_GM0613_35
GM0613_37,Medium,>2000,1,225.0,1.3,cluster_GM0613_37
GM0613_37,Small,>2000,6,623.0,0.8659229534510432,cluster_GM0613_37
GM0613_38,Small,<1991,4,337.0,2.1689910979228486,cluster_GM0613_38
GM0613_39,Medium,>2000,14,12211.0,1.1075513880927033,cluster_GM0613_39
GM0613_40,Medium,1991-2000,4,2073.0,1.1127013989387362,cluster_GM0613_40
GM0613_40,Medium,>2000,8,9521.0,1.2841613275916395,cluster_GM0613_40
GM0613_40,Small,>2000,1,53.0,0.9499999999999998,cluster_GM0613_40
GM0613_40,Large,1991-2000,2,12326.0,1.1161155281518742,cluster_GM0613_40
GM0613_40,Large,>2000,6,16497.0,1.2296187185548888,cluster_GM0613_40
GM0613_41,Small,<1991,11,968.0,1.5399999999999998,cluster_GM0613_41
GM0613_5,Medium,<1991,13,7564.0,1.5422369116869383,cluster_GM0613_5
GM0613_5,Medium,1991-2000,6,2928.0,1.3,cluster_GM0613_5
GM0613_5,Small,<1991,17,1986.0,1.3250805639476335,cluster_GM0613_5
GM0613_5,Small,1991-2000,1,110.0,1.3,cluster_GM0613_5
GM0613_6,Medium,<1991,9,5707.0,2.25,cluster_GM0613_6
GM0613_6,Small,<1991,1,63.0,2.25,cluster_GM0613_6
GM0613_8,Small,1991-2000,1,120.0,1.3,cluster_GM0613_8
GM0614_0,Medium,<1991,1,1026.0,0.95,cluster_GM0614_0
GM0614_0,Medium,>2000,12,5872.0,0.9264696866485015,cluster_GM0614_0
GM0614_0,Small,1991-2000,3,355.0,1.3,cluster_GM0614_0
GM0614_0,Small,>2000,14,768.0,1.2822265624999998,cluster_GM0614_0
GM0614_0,Large,>2000,1,3800.0,0.65,cluster_GM0614_0
GM0614_1,Medium,<1991,1,616.0,1.6,cluster_GM0614_1
GM0614_1,Medium,1991-2000,1,1150.0,1.3,cluster_GM0614_1
GM0614_1,Small,>2000,1,132.0,1.3,cluster_GM0614_1
GM0614_10,Medium,<1991,1,744.0,1.6,cluster_GM0614_10
GM0614_10,Small,<1991,12,915.0,2.112896174863388,cluster_GM0614_10
GM0614_11,Small,<1991,2,90.0,1.6,cluster_GM0614_11
GM0614_12,Medium,1991-2000,1,1161.0,1.3,cluster_GM0614_12
GM0614_12,Medium,>2000,4,2489.0,1.3,cluster_GM0614_12
GM0614_12,Small,1991-2000,2,184.0,1.3,cluster_GM0614_12
GM0614_12,Small,>2000,1,45.0,1.3,cluster_GM0614_12
GM0614_13,Medium,>2000,2,1057.0,1.3,cluster_GM0614_13
GM0614_13,Small,>2000,1,103.0,1.3,cluster_GM0614_13
GM0614_13,Large,>2000,1,2550.0,1.3,cluster_GM0614_13
GM0614_15,Small,<1991,8,475.0,2.097978947368421,cluster_GM0614_15
GM0614_15,Small,1991-2000,2,102.0,1.3000000000000003,cluster_GM0614_15
GM0614_15,Small,>2000,39,1755.0,1.3,cluster_GM0614_15
GM0614_16,Medium,<1991,3,1515.0,1.9968646864686468,cluster_GM0614_16
GM0614_16,Small,<1991,5,728.0,2.1276785714285715,cluster_GM0614_16
GM0614_17,Medium,<1991,27,13704.0,1.7403400467016932,cluster_GM0614_17
GM0614_17,Medium,1991-2000,2,805.0,1.3,cluster_GM0614_17
GM0614_17,Small,<1991,18,1850.0,2.3349675675675674,cluster_GM0614_17
GM0614_18,Medium,1991-2000,1,214.0,1.3,cluster_GM0614_18
GM0614_18,Medium,>2000,3,2592.0,1.3,cluster_GM0614_18
GM0614_18,Small,<1991,2,166.0,1.435542168674699,cluster_GM0614_18
GM0614_18,Small,1991-2000,11,1218.0,1.1649589490968801,cluster_GM0614_18
GM0614_18,Small,>2000,11,678.0,1.3,cluster_GM0614_18
GM0614_19,Medium,>2000,1,217.0,1.3,cluster_GM0614_19
GM0614_2,Medium,<1991,7,4010.0,1.8932468827930176,cluster_GM0614_2
GM0614_2,Large,<1991,1,8182.0,2.25,cluster_GM0614_2
GM0614_20,Medium,<1991,2,500.0,1.6,cluster_GM0614_20
GM0614_20,Small,<1991,4,549.0,2.0262295081967214,cluster_GM0614_20
GM0614_21,Medium,<1991,3,1034.0,2.25,cluster_GM0614_21
GM0614_22,Medium,<1991,17,6167.0,1.8497324468947622,cluster_GM0614_22
GM0614_22,Medium,1991-2000,6,3212.0,1.00873599003736,cluster_GM0614_22
GM0614_22,Medium,>2000,5,3284.0,1.2493544457978076,cluster_GM0614_22
GM0614_22,Small,<1991,2,227.0,2.25,cluster_GM0614_22
GM0614_22,Large,<1991,2,6489.0,1.7036908614578516,cluster_GM0614_22
GM0614_23,Medium,<1991,2,1640.0,2.25,cluster_GM0614_23
GM0614_23,Medium,1991-2000,1,549.0,1.3,cluster_GM0614_23
GM0614_23,Small,<1991,5,285.0,2.356140350877193,cluster_GM0614_23
GM0614_23,Small,>2000,1,164.0,1.3,cluster_GM0614_23
GM0614_23,Large,<1991,2,6900.0,2.552898550724638,cluster_GM0614_23
GM0614_24,Medium,>2000,5,4190.0,1.2738305489260144,cluster_GM0614_24
GM0614_24,Small,<1991,4,230.0,2.25,cluster_GM0614_24
GM0614_24,Small,1991-2000,5,361.0,0.9871468144044322,cluster_GM0614_24
GM0614_24,Small,>2000,8,519.0,1.1960693641618498,cluster_GM0614_24
GM0614_25,Small,<1991,7,551.0,2.191016333938294,cluster_GM0614_25
GM0614_25,Small,>2000,1,178.0,1.3,cluster_GM0614_25
GM0614_26,Small,<1991,2,148.0,2.25,cluster_GM0614_26
GM0614_3,Medium,<1991,4,1493.0,2.4140321500334894,cluster_GM0614_3
GM0614_3,Small,<1991,11,1380.0,1.8906159420289856,cluster_GM0614_3
GM0614_3,Small,1991-2000,3,334.0,1.3,cluster_GM0614_3
GM0614_4,Medium,<1991,5,2862.0,1.823934311670161,cluster_GM0614_4
GM0614_4,Medium,1991-2000,3,2134.0,1.3,cluster_GM0614_4
GM0614_4,Medium,>2000,1,391.0,1.08,cluster_GM0614_4
GM0614_4,Small,<1991,1,161.0,1.6,cluster_GM0614_4
GM0614_4,Small,1991-2000,2,277.0,1.3,cluster_GM0614_4
GM0614_4,Large,<1991,1,2389.0,2.25,cluster_GM0614_4
GM0614_5,Small,<1991,3,512.0,2.25,cluster_GM0614_5
GM0614_5,Small,1991-2000,2,117.0,1.3,cluster_GM0614_5
GM0614_5,Small,>2000,1,117.0,1.3,cluster_GM0614_5
GM0614_6,Medium,<1991,9,3996.0,1.8257882882882883,cluster_GM0614_6
GM0614_6,Medium,>2000,2,844.0,1.3,cluster_GM0614_6
GM0614_6,Small,<1991,176,6785.0,2.2451142225497422,cluster_GM0614_6
GM0614_6,Small,1991-2000,6,351.0,1.3,cluster_GM0614_6
GM0614_6,Small,>2000,7,533.0,1.3,cluster_GM0614_6
GM0614_8,Medium,<1991,2,962.0,1.8067567567567566,cluster_GM0614_8
GM0614_8,Medium,>2000,1,1110.0,1.3,cluster_GM0614_8
GM0614_8,Small,<1991,7,581.0,2.509380378657487,cluster_GM0614_8
GM0614_8,Small,>2000,2,135.0,1.3,cluster_GM0614_8
GM0614_9,Medium,>2000,1,325.0,1.3,cluster_GM0614_9
GM0614_9,Small,<1991,1,45.0,1.6,cluster_GM0614_9
GM0614_9,Small,1991-2000,1,71.0,1.3,cluster_GM0614_9
GM0622_0,Small,<1991,1,66.0,1.6,cluster_GM0622_0
GM0622_1,Small,<1991,1,120.0,1.6,cluster_GM0622_1
GM0622_10,Medium,<1991,1,206.0,2.25,cluster_GM0622_10
GM0622_10,Small,<1991,7,556.0,2.5833633093525177,cluster_GM0622_10
GM0622_101,Medium,<1991,3,712.0,2.664325842696629,cluster_GM0622_101
GM0622_101,Small,<1991,27,2923.0,2.410266849127609,cluster_GM0622_101
GM0622_102,Small,<1991,1,25.0,2.25,cluster_GM0622_102
GM0622_103,Medium,<1991,10,3125.0,1.6000000000000003,cluster_GM0622_103
GM0622_103,Small,<1991,25,2284.0,1.6320490367775837,cluster_GM0622_103
GM0622_103,Small,>2000,1,70.0,1.3,cluster_GM0622_103
GM0622_104,Medium,<1991,3,3075.0,1.4462829268292685,cluster_GM0622_104
GM0622_104,Small,<1991,3,434.0,1.2730875576036866,cluster_GM0622_104
GM0622_105,Medium,<1991,9,5780.0,1.2754602076124568,cluster_GM0622_105
GM0622_105,Medium,1991-2000,27,20083.0,1.0294238908529603,cluster_GM0622_105
GM0622_105,Medium,>2000,6,6046.0,0.917333774396295,cluster_GM0622_105
GM0622_105,Large,<1991,1,4688.0,1.8799999999999997,cluster_GM0622_105
GM0622_105,Large,1991-2000,8,43958.0,1.1492006005732747,cluster_GM0622_105
GM0622_105,Large,>2000,1,20019.0,1.3,cluster_GM0622_105
GM0622_106,Medium,<1991,17,10061.0,2.268863930026836,cluster_GM0622_106
GM0622_108,Small,<1991,1,126.0,2.25,cluster_GM0622_108
GM0622_109,Medium,>2000,2,2213.0,1.3,cluster_GM0622_109
GM0622_109,Small,>2000,9,968.0,1.2769111570247933,cluster_GM0622_109
GM0622_11,Medium,<1991,1,213.0,1.52,cluster_GM0622_11
GM0622_11,Small,<1991,3,397.0,1.7627959697732996,cluster_GM0622_11
GM0622_112,Small,<1991,2,279.0,2.25,cluster_GM0622_112
GM0622_113,Medium,<1991,2,619.0,1.1991922455573505,cluster_GM0622_113
GM0622_113,Small,<1991,11,1437.0,1.0887961029923452,cluster_GM0622_113
GM0622_113,Small,1991-2000,1,159.0,0.83,cluster_GM0622_113
GM0622_115,Medium,<1991,1,1200.0,0.85,cluster_GM0622_115
GM0622_115,Small,<1991,1,152.0,1.6,cluster_GM0622_115
GM0622_116,Small,<1991,19,1324.0,2.5945996978851964,cluster_GM0622_116
GM0622_117,Medium,<1991,2,1593.0,1.4346641556811048,cluster_GM0622_117
GM0622_117,Medium,1991-2000,1,214.0,1.3,cluster_GM0622_117
GM0622_117,Small,<1991,2,288.0,2.25,cluster_GM0622_117
GM0622_117,Small,1991-2000,1,30.0,1.3,cluster_GM0622_117
GM0622_117,Small,>2000,1,130.0,1.3,cluster_GM0622_117
GM0622_119,Medium,<1991,2,1601.0,2.25,cluster_GM0622_119
GM0622_119,Small,<1991,14,1394.0,2.1753730272596843,cluster_GM0622_119
GM0622_12,Small,<1991,3,261.0,2.25,cluster_GM0622_12
GM0622_120,Small,<1991,1,70.0,2.25,cluster_GM0622_120
GM0622_122,Small,<1991,3,229.0,2.322052401746725,cluster_GM0622_122
GM0622_123,Small,<1991,2,212.0,1.931132075471698,cluster_GM0622_123
GM0622_124,Small,<1991,2,212.0,2.7449999999999997,cluster_GM0622_124
GM0622_125,Medium,<1991,2,2003.0,1.3593060409385922,cluster_GM0622_125
GM0622_125,Small,<1991,1,14.0,1.6,cluster_GM0622_125
GM0622_125,Small,>2000,1,134.0,1.3,cluster_GM0622_125
GM0622_126,Medium,1991-2000,1,237.0,1.3,cluster_GM0622_126
GM0622_126,Medium,>2000,29,22867.0,1.2412979402632616,cluster_GM0622_126
GM0622_126,Small,>2000,7,1033.0,1.2742303969022266,cluster_GM0622_126
GM0622_126,Large,>2000,1,4094.0,1.3,cluster_GM0622_126
GM0622_127,Medium,1991-2000,1,325.0,1.3,cluster_GM0622_127
GM0622_127,Small,1991-2000,7,649.0,1.3,cluster_GM0622_127
GM0622_128,Small,<1991,3,253.0,1.6,cluster_GM0622_128
GM0622_129,Medium,<1991,23,11472.0,1.7902283821478382,cluster_GM0622_129
GM0622_129,Medium,1991-2000,6,4240.0,1.0131839622641508,cluster_GM0622_129
GM0622_129,Medium,>2000,2,1386.0,1.3,cluster_GM0622_129
GM0622_129,Small,<1991,2,196.0,1.3268877551020408,cluster_GM0622_129
GM0622_129,Small,>2000,1,90.0,1.3,cluster_GM0622_129
GM0622_129,Large,<1991,3,17200.0,1.504043023255814,cluster_GM0622_129
GM0622_129,Large,1991-2000,2,7311.0,1.3,cluster_GM0622_129
GM0622_129,Large,>2000,2,9093.0,0.8680248542835148,cluster_GM0622_129
GM0622_13,Small,<1991,11,745.0,1.3795302013422819,cluster_GM0622_13
GM0622_130,Medium,<1991,35,23844.0,1.7067937426606274,cluster_GM0622_130
GM0622_130,Medium,1991-2000,5,3327.0,1.167039374812143,cluster_GM0622_130
GM0622_130,Medium,>2000,2,2355.0,0.6839490445859873,cluster_GM0622_130
GM0622_130,Large,<1991,7,32120.0,1.598868306351183,cluster_GM0622_130
GM0622_130,Large,>2000,2,5636.0,0.5251632363378282,cluster_GM0622_130
GM0622_131,Medium,<1991,1,297.0,2.25,cluster_GM0622_131
GM0622_131,Medium,>2000,1,316.0,1.3,cluster_GM0622_131
GM0622_131,Small,<1991,6,664.0,1.7405120481927712,cluster_GM0622_131
GM0622_131,Small,>2000,2,280.0,1.3,cluster_GM0622_131
GM0622_132,Small,<1991,2,328.0,2.5836890243902437,cluster_GM0622_132
GM0622_134,Medium,<1991,8,6532.0,2.25,cluster_GM0622_134
GM0622_134,Small,<1991,3,374.0,1.949331550802139,cluster_GM0622_134
GM0622_134,Small,1991-2000,2,270.0,1.2361111111111112,cluster_GM0622_134
GM0622_134,Large,<1991,1,2345.0,1.6,cluster_GM0622_134
GM0622_135,Medium,<1991,13,10634.0,2.1544837314274967,cluster_GM0622_135
GM0622_136,Small,<1991,4,268.0,1.4972388059701491,cluster_GM0622_136
GM0622_137,Medium,>2000,6,4419.0,1.0467752885268162,cluster_GM0622_137
GM0622_137,Small,>2000,18,2491.0,1.2498875953432358,cluster_GM0622_137
GM0622_137,Large,>2000,2,5508.0,1.2752360203340596,cluster_GM0622_137
GM0622_138,Medium,<1991,2,490.0,2.5755102040816324,cluster_GM0622_138
GM0622_138,Small,<1991,5,723.0,2.43789764868603,cluster_GM0622_138
GM0622_139,Small,<1991,13,839.0,2.1293087008343266,cluster_GM0622_139
GM0622_14,Medium,<1991,1,518.0,1.6,cluster_GM0622_14
GM0622_14,Medium,1991-2000,2,1456.0,1.3,cluster_GM0622_14
GM0622_140,Medium,1991-2000,1,446.0,1.3,cluster_GM0622_140
GM0622_140,Medium,>2000,9,6940.0,1.0976138328530258,cluster_GM0622_140
GM0622_140,Small,>2000,15,1971.0,1.212993404363267,cluster_GM0622_140
GM0622_140,Large,>2000,3,16131.0,0.9660684396503627,cluster_GM0622_140
GM0622_141,Medium,1991-2000,2,786.0,1.3,cluster_GM0622_141
GM0622_15,Small,1991-2000,5,697.0,1.2132281205164992,cluster_GM0622_15
GM0622_15,Small,>2000,1,90.0,0.84,cluster_GM0622_15
GM0622_17,Medium,<1991,2,1111.0,2.25,cluster_GM0622_17
GM0622_17,Small,<1991,1,138.0,2.25,cluster_GM0622_17
GM0622_18,Medium,<1991,1,202.0,1.6000000000000003,cluster_GM0622_18
GM0622_18,Small,<1991,2,197.0,1.6000000000000003,cluster_GM0622_18
GM0622_19,Medium,<1991,4,2582.0,1.7405886909372579,cluster_GM0622_19
GM0622_19,Small,<1991,7,1082.0,1.6262199630314234,cluster_GM0622_19
GM0622_2,Medium,<1991,1,220.0,2.25,cluster_GM0622_2
GM0622_2,Small,<1991,3,264.0,2.3631060606060603,cluster_GM0622_2
GM0622_21,Small,<1991,2,37.0,2.25,cluster_GM0622_21
GM0622_22,Medium,<1991,1,270.0,2.25,cluster_GM0622_22
GM0622_24,Medium,<1991,1,269.0,1.7,cluster_GM0622_24
GM0622_26,Medium,<1991,2,571.0,2.25,cluster_GM0622_26
GM0622_26,Small,<1991,3,432.0,2.25,cluster_GM0622_26
GM0622_27,Medium,<1991,4,3069.0,2.1721407624633433,cluster_GM0622_27
GM0622_27,Large,<1991,1,6534.0,1.24,cluster_GM0622_27
GM0622_28,Medium,<1991,4,1077.0,1.818300835654596,cluster_GM0622_28
GM0622_28,Small,<1991,11,1569.0,1.5995092415551306,cluster_GM0622_28
GM0622_29,Small,1991-2000,28,2656.0,1.2924924698795182,cluster_GM0622_29
GM0622_29,Small,>2000,1,21.0,1.3,cluster_GM0622_29
GM0622_3,Small,1991-2000,1,115.0,1.3,cluster_GM0622_3
GM0622_30,Medium,>2000,4,1400.0,1.3,cluster_GM0622_30
GM0622_31,Medium,<1991,2,1446.0,1.5036652835408024,cluster_GM0622_31
GM0622_31,Small,<1991,5,325.0,2.25,cluster_GM0622_31
GM0622_31,Large,<1991,2,18397.0,1.535815622112301,cluster_GM0622_31
GM0622_32,Medium,<1991,6,6819.0,1.5510001466490688,cluster_GM0622_32
GM0622_32,Medium,1991-2000,4,2373.0,1.260589970501475,cluster_GM0622_32
GM0622_32,Medium,>2000,2,1110.0,1.3,cluster_GM0622_32
GM0622_32,Small,<1991,5,588.0,1.9884183673469389,cluster_GM0622_32
GM0622_32,Large,1991-2000,1,3356.0,1.3,cluster_GM0622_32
GM0622_34,Medium,<1991,1,1953.0,1.68,cluster_GM0622_34
GM0622_35,Medium,<1991,5,5357.0,2.2072559268247156,cluster_GM0622_35
GM0622_35,Small,<1991,57,6214.0,1.911985838429353,cluster_GM0622_35
GM0622_36,Medium,<1991,22,17763.0,1.3188312785002534,cluster_GM0622_36
GM0622_36,Medium,1991-2000,16,8816.0,1.2912273139745918,cluster_GM0622_36
GM0622_36,Medium,>2000,5,3967.0,1.1947315351651122,cluster_GM0622_36
GM0622_36,Small,1991-2000,1,183.0,1.3,cluster_GM0622_36
GM0622_36,Large,<1991,2,7191.0,1.2076095118898624,cluster_GM0622_36
GM0622_36,Large,>2000,2,6739.0,1.3947944798931593,cluster_GM0622_36
GM0622_38,Medium,1991-2000,6,3418.0,1.3000000000000003,cluster_GM0622_38
GM0622_38,Small,1991-2000,9,544.0,1.2917279411764708,cluster_GM0622_38
GM0622_38,Large,<1991,1,2287.0,0.62,cluster_GM0622_38
GM0622_39,Small,<1991,2,228.0,2.25,cluster_GM0622_39
GM0622_41,Medium,<1991,4,3478.0,1.4614721104082806,cluster_GM0622_41
GM0622_41,Large,<1991,1,2340.0,0.8799999999999999,cluster_GM0622_41
GM0622_42,Medium,<1991,5,4356.0,2.1145798898071626,cluster_GM0622_42
GM0622_42,Large,<1991,2,17506.0,2.0695235919113446,cluster_GM0622_42
GM0622_43,Small,<1991,21,1383.0,2.2375704989154017,cluster_GM0622_43
GM0622_45,Small,<1991,2,120.0,2.25,cluster_GM0622_45
GM0622_45,Large,<1991,1,2407.0,2.25,cluster_GM0622_45
GM0622_46,Small,<1991,1,57.0,2.25,cluster_GM0622_46
GM0622_47,Medium,<1991,2,1517.0,2.227277521423863,cluster_GM0622_47
GM0622_47,Large,<1991,2,7361.0,1.8418761037902458,cluster_GM0622_47
GM0622_48,Medium,<1991,1,324.0,2.6,cluster_GM0622_48
GM0622_48,Small,<1991,1,142.0,2.25,cluster_GM0622_48
GM0622_49,Medium,>2000,1,558.0,1.16,cluster_GM0622_49
GM0622_5,Medium,>2000,2,2218.0,0.940892696122633,cluster_GM0622_5
GM0622_50,Medium,<1991,2,1118.0,2.25,cluster_GM0622_50
GM0622_50,Large,<1991,4,41910.0,2.615125268432355,cluster_GM0622_50
GM0622_51,Small,<1991,1,100.0,2.25,cluster_GM0622_51
GM0622_52,Medium,<1991,4,2522.0,1.924020618556701,cluster_GM0622_52
GM0622_53,Medium,<1991,2,1336.0,1.765419161676647,cluster_GM0622_53
GM0622_53,Large,<1991,1,5917.0,1.6,cluster_GM0622_53
GM0622_54,Small,<1991,13,1009.0,2.2968780971258673,cluster_GM0622_54
GM0622_56,Medium,<1991,5,1241.0,1.9492989524576954,cluster_GM0622_56
GM0622_56,Small,<1991,14,1478.0,2.0107577807848442,cluster_GM0622_56
GM0622_57,Medium,<1991,5,4665.0,2.184673097534834,cluster_GM0622_57
GM0622_57,Small,<1991,3,348.0,2.25,cluster_GM0622_57
GM0622_57,Large,<1991,1,7496.0,1.8,cluster_GM0622_57
GM0622_58,Small,<1991,2,116.0,1.1905172413793106,cluster_GM0622_58
GM0622_58,Small,1991-2000,4,222.0,1.8575675675675676,cluster_GM0622_58
GM0622_59,Small,<1991,5,434.0,2.582027649769585,cluster_GM0622_59
GM0622_60,Medium,<1991,2,526.0,2.25,cluster_GM0622_60
GM0622_60,Medium,>2000,1,272.0,1.3,cluster_GM0622_60
GM0622_60,Small,<1991,1,142.0,2.25,cluster_GM0622_60
GM0622_61,Medium,1991-2000,1,229.0,0.97,cluster_GM0622_61
GM0622_61,Small,1991-2000,3,280.0,1.3,cluster_GM0622_61
GM0622_62,Small,<1991,2,243.0,2.3388888888888886,cluster_GM0622_62
GM0622_63,Medium,<1991,8,1857.0,2.5974151857835217,cluster_GM0622_63
GM0622_63,Small,<1991,55,6646.0,2.5871426421907913,cluster_GM0622_63
GM0622_64,Small,<1991,10,859.0,2.25,cluster_GM0622_64
GM0622_65,Medium,<1991,19,9306.0,2.6843455834945185,cluster_GM0622_65
GM0622_65,Small,<1991,8,1182.0,2.475313028764805,cluster_GM0622_65
GM0622_66,Medium,<1991,1,217.0,2.25,cluster_GM0622_66
GM0622_66,Small,<1991,1,85.0,2.25,cluster_GM0622_66
GM0622_67,Medium,<1991,6,3811.0,2.1417606927315664,cluster_GM0622_67
GM0622_67,Small,<1991,11,1380.0,2.25,cluster_GM0622_67
GM0622_68,Small,<1991,3,338.0,2.25,cluster_GM0622_68
GM0622_68,Small,1991-2000,1,22.0,1.3,cluster_GM0622_68
GM0622_70,Medium,<1991,3,666.0,1.861591591591592,cluster_GM0622_70
GM0622_70,Small,<1991,7,884.0,2.25,cluster_GM0622_70
GM0622_72,Medium,<1991,1,940.0,1.6,cluster_GM0622_72
GM0622_73,Small,<1991,11,1325.0,2.3195698113207546,cluster_GM0622_73
GM0622_74,Medium,1991-2000,1,1164.0,1.3,cluster_GM0622_74
GM0622_74,Small,<1991,1,150.0,1.6,cluster_GM0622_74
GM0622_74,Small,>2000,1,140.0,1.3,cluster_GM0622_74
GM0622_75,Small,<1991,1,50.0,2.25,cluster_GM0622_75
GM0622_77,Small,<1991,21,1537.0,1.4460767729342876,cluster_GM0622_77
GM0622_78,Small,<1991,1,89.0,2.25,cluster_GM0622_78
GM0622_79,Medium,<1991,2,917.0,0.7658015267175573,cluster_GM0622_79
GM0622_79,Small,<1991,6,570.0,1.078684210526316,cluster_GM0622_79
GM0622_80,Small,<1991,18,1874.0,2.1083564567769475,cluster_GM0622_80
GM0622_81,Medium,<1991,99,62445.0,2.1224246937304825,cluster_GM0622_81
GM0622_81,Large,<1991,14,48980.0,1.8847088607594937,cluster_GM0622_81
GM0622_82,Medium,<1991,4,1882.0,2.5802337938363444,cluster_GM0622_82
GM0622_82,Small,<1991,4,680.0,2.25,cluster_GM0622_82
GM0622_83,Small,<1991,1,166.0,2.25,cluster_GM0622_83
GM0622_84,Small,<1991,2,140.0,1.5907857142857145,cluster_GM0622_84
GM0622_84,Small,1991-2000,13,1030.0,1.3000000000000003,cluster_GM0622_84
GM0622_88,Medium,<1991,3,884.0,2.25,cluster_GM0622_88
GM0622_88,Medium,1991-2000,1,378.0,1.34,cluster_GM0622_88
GM0622_88,Small,<1991,9,793.0,2.2278688524590167,cluster_GM0622_88
GM0622_88,Small,1991-2000,4,514.0,1.3,cluster_GM0622_88
GM0622_88,Large,<1991,1,7082.0,1.6,cluster_GM0622_88
