fid,neighbourhood_code,neighbourhood_name,adjacent_neighbourhoods,geo_coordinate_x,geo_coordinate_y,municipality_code,municipality_name
"6215",GM0599_7_78,cluster_GM0599_7_78,"GM0599_7_20,GM0599_7_122,GM0599_7_84,GM0599_7_11,GM0599_7_144,GM0599_7_151",93013.7746529305,432098.466741177,GMGM0599,Rotterdam
"6216",GM0599_5_90,cluster_GM0599_5_90,"GM0599_5_88,GM0599_5_100,GM0599_5_134,GM0599_5_155",96242.5105400722,441654.05421533,GMGM0599,Rotterdam
"6217",GM0599_1_179,cluster_GM0599_1_179,"GM0599_1_10,GM0599_1_154,GM0599_1_295,GM0599_1_50,GM0599_1_164,GM0599_1_23,GM0599_1_43,GM0599_1_255",89941.8321760295,436705.005053173,GMGM0599,Rotterdam
"6218",GM0599_1_40,cluster_GM0599_1_40,"GM0599_1_30,GM0599_1_253,GM0599_1_216,GM0599_1_153,GM0599_1_127,GM0599_1_214,GM0599_1_232,GM0599_1_259,GM0599_1_99,GM0599_1_160,GM0599_1_0,GM0599_1_4,GM0599_1_234",92204.2262924908,436343.577560651,GMGM0599,Rotterdam
"6219",GM0599_1_42,cluster_GM0599_1_42,"GM0599_1_178,GM0599_1_14,GM0599_1_277,GM0599_2_54",90729.1032565701,437494.182778733,GMGM0599,Rotterdam
"6220",GM0599_1_41,cluster_GM0599_1_41,"GM0599_1_253,GM0599_4_219,GM0599_1_72",93059.8344995908,436476.882769717,GMGM0599,Rotterdam
"6221",GM0599_1_44,cluster_GM0599_1_44,"GM0599_1_1,GM0599_1_294,GM0599_1_151,GM0599_1_110",93241.862549681,437392.839986974,GMGM0599,Rotterdam
"6222",GM0599_1_43,cluster_GM0599_1_43,"GM0599_1_225,GM0599_1_131,GM0599_1_154,GM0599_1_164,GM0599_1_179,GM0599_1_192,GM0599_1_144,GM0599_1_255",89785.3261752208,436883.73130752,GMGM0599,Rotterdam
"6223",GM0599_1_46,cluster_GM0599_1_46,"GM0599_1_90,GM0599_1_155,GM0599_1_166,GM0599_1_138,GM0599_1_32,GM0599_1_93,GM0599_1_68,GM0599_1_185,GM0599_1_18,GM0599_1_218,GM0599_1_173",90606.0295009329,435512.283536716,GMGM0599,Rotterdam
"6224",GM0599_1_45,cluster_GM0599_1_45,"GM0599_1_222,GM0599_1_120,GM0599_1_61,GM0599_1_128,GM0599_1_186,GM0599_1_27,GM0599_1_245,GM0599_1_251,GM0599_1_282,GM0599_1_281,GM0599_2_128,GM0599_1_109",91747.551731591,437441.419195737,GMGM0599,Rotterdam
"6225",GM0599_1_48,cluster_GM0599_1_48,"GM0599_1_149,GM0599_1_81,GM0599_1_236,GM0599_1_143,GM0599_1_130,GM0599_1_77,GM0599_1_150,GM0599_1_28",88581.1993738942,436907.13569556,GMGM0599,Rotterdam
"6226",GM0599_7_141,cluster_GM0599_7_141,"GM0599_7_121,GM0599_7_50,GM0599_7_64,GM0599_7_167,GM0599_7_123,GM0599_7_20",93763.3179746586,431913.645980007,GMGM0599,Rotterdam
"6227",GM0599_1_47,cluster_GM0599_1_47,"GM0599_1_141,GM0599_1_1,GM0599_1_220,GM0599_1_294,GM0599_1_151,GM0599_1_96,GM0599_1_110,GM0599_1_106",93290.2939110912,437210.951841656,GMGM0599,Rotterdam
"6228",GM0599_7_140,cluster_GM0599_7_140,"GM0501_13,GM0501_20,GM0599_7_2,GM0599_7_172,GM0599_7_147,GM0599_7_148,GM0599_7_30,GM0599_7_13",75020.569537761,435369.408119678,GMGM0599,Rotterdam
"6229",GM0599_1_39,cluster_GM0599_1_39,"GM0599_1_195,GM0599_1_70,GM0599_1_55,GM0599_1_234,GM0599_1_283,GM0599_1_288,GM0599_1_276,GM0599_1_200,GM0599_1_68",91448.5632776181,436447.398162611,GMGM0599,Rotterdam
"6230",GM0599_7_143,cluster_GM0599_7_143,"GM0599_7_137,GM0599_7_145,GM0599_7_53,GM0599_7_133,GM0599_7_203",68767.192987524,445281.555127677,GMGM0599,Rotterdam
"6231",GM0599_1_38,cluster_GM0599_1_38,"GM0599_1_130,GM0599_1_77,GM0599_1_198,GM0599_1_237,GM0599_1_265",88625.94261153,436652.39829768,GMGM0599,Rotterdam
"6232",GM0599_7_145,cluster_GM0599_7_145,"GM0599_7_143,GM0599_7_53,GM0599_7_133,GM0599_7_8,GM0599_7_97,GM0599_7_203,GM1783_139",69285.0978496924,445394.701236685,GMGM0599,Rotterdam
"6233",GM0599_7_144,cluster_GM0599_7_144,"GM0599_7_121,GM0599_7_20,GM0599_7_84,GM0599_7_78,GM0599_7_177,GM0599_7_34,GM0599_7_92,GM0599_7_151",92970.1654959362,431769.949663201,GMGM0599,Rotterdam
"6234",GM0599_7_71,cluster_GM0599_7_71,"GM0599_7_55,GM0599_7_12,GM0599_7_111,GM0599_7_87",85146.1889812571,430645.419910261,GMGM0599,Rotterdam
"6235",GM0599_7_70,cluster_GM0599_7_70,"GM0599_7_186,GM0599_7_73,GM1930_144,GM1930_118,GM1930_151,GM1930_110,GM1930_21,GM1930_99,GM1930_49,GM0599_7_98,GM0599_7_91,GM0599_7_164,GM0599_7_1,GM1930_33,GM1930_4",81984.0680727533,431085.801883958,GMGM0599,Rotterdam
"6236",GM0599_7_136,cluster_GM0599_7_136,"GM0599_7_126,GM0599_7_81,GM0599_7_8,GM0599_7_97,GM0599_7_168,GM1783_13,GM1783_120,GM1783_186,GM1783_189",71254.0347348494,442249.735867295,GMGM0599,Rotterdam
"6237",GM0599_7_135,cluster_GM0599_7_135,"GM0599_7_82,GM0599_7_59,GM0599_7_116,GM0599_7_9,GM0599_7_171,GM0599_7_125,GM0599_7_63,GM0599_7_157",91741.8423272247,434087.526606646,GMGM0599,Rotterdam
"6238",GM0599_7_137,cluster_GM0599_7_137,"GM0599_7_210,GM0599_7_179,GM0599_7_143,GM0599_7_53,GM0599_7_133,GM0599_7_203,GM0599_7_3",68471.598404002,444902.565226487,GMGM0599,Rotterdam
"6239",GM0599_7_139,cluster_GM0599_7_139,"GM0599_7_181,GM0599_7_72,GM0599_7_68,GM0599_7_65,GM0599_7_124,GM0599_7_205,GM0599_7_21,GM0599_7_48",90954.7503141288,433367.579860636,GMGM0599,Rotterdam
"6240",GM0599_1_31,cluster_GM0599_1_31,"GM0599_1_120,GM0599_1_61,GM0599_1_128,GM0599_1_174,GM0599_1_51,GM0599_1_95,GM0599_2_173,GM0599_2_188,GM0599_2_60",92113.1927794714,437716.68048371,GMGM0599,Rotterdam
"6241",GM0599_1_30,cluster_GM0599_1_30,"GM0599_1_40,GM0599_1_253,GM0599_1_201,GM0599_1_240,GM0599_1_153,GM0599_1_136,GM0599_1_232,GM0599_1_285,GM0599_1_259,GM0599_1_99",92542.2093772363,436242.675402658,GMGM0599,Rotterdam
"6242",GM0599_1_33,cluster_GM0599_1_33,"GM0599_1_79,GM0599_1_10,GM0599_1_131,GM0599_1_7,GM0599_1_154,GM0599_1_15,GM0599_1_192,GM0599_1_296,GM0599_1_184,GM0599_1_171,GM0599_1_255",89522.9085370315,436741.569067197,GMGM0599,Rotterdam
"6243",GM0599_1_32,cluster_GM0599_1_32,"GM0599_1_271,GM0599_1_167,GM0599_1_166,GM0599_1_65,GM0599_1_46,GM0599_1_68,GM0599_1_17,GM0599_1_18,GM0599_1_218",90852.2894110238,435732.395595106,GMGM0599,Rotterdam
"6244",GM0599_1_35,cluster_GM0599_1_35,"GM0599_1_63,GM0599_1_20,GM0599_1_294,GM0599_1_52,GM0599_1_78,GM0599_1_96,GM0599_1_110,GM0599_1_106",93569.2759475711,437302.553081902,GMGM0599,Rotterdam
"6245",GM0599_1_34,cluster_GM0599_1_34,"GM0599_1_158,GM0599_1_189,GM0599_1_243,GM0599_2_179,GM0599_1_255",89696.2741536399,437352.872980643,GMGM0599,Rotterdam
"6246",GM0599_1_37,cluster_GM0599_1_37,"GM0599_1_270,GM0599_1_272,GM0599_1_21,GM0599_1_59,GM0599_1_22,GM0599_1_161,GM0599_1_19,GM0599_1_148",90041.0357920847,435977.02691443,GMGM0599,Rotterdam
"6247",GM0599_1_36,cluster_GM0599_1_36,"GM0599_1_67,GM0599_1_170,GM0599_1_16,GM0599_1_26,GM0599_1_277,GM0599_2_50",91051.9538565186,437552.979213291,GMGM0599,Rotterdam
"6248",GM0599_1_28,cluster_GM0599_1_28,"GM0599_1_236,GM0599_1_143,GM0599_1_77,GM0599_1_233,GM0599_1_48",88693.6788702022,436908.115559268,GMGM0599,Rotterdam
"6249",GM0599_5_105,cluster_GM0599_5_105,"GM0599_3_73,GM0599_5_106,GM0599_5_49,GM0599_5_9,GM0599_5_34,GM0599_5_128,GM0599_5_42,GM0599_5_48",96488.2491685825,439712.123855891,GMGM0599,Rotterdam
"6250",GM0599_7_132,cluster_GM0599_7_132,"GM0613_31,GM0599_7_23,GM0599_7_41,GM0599_7_161,GM0613_40,GM0613_25,GM0613_27,GM0599_7_100,GM0599_7_182,GM0599_7_87,GM0599_7_208",85495.5440194173,429814.293460612,GMGM0599,Rotterdam
"6251",GM0599_1_27,cluster_GM0599_1_27,"GM0599_1_183,GM0599_1_45,GM0599_1_222,GM0599_1_120,GM0599_1_230,GM0599_1_186,GM0599_1_245,GM0599_1_282,GM0599_1_281,GM0599_1_287",91517.5296437983,437473.230313557,GMGM0599,Rotterdam
"6252",GM0599_5_104,cluster_GM0599_5_104,"GM0599_5_132,GM0599_5_181,GM0599_5_169,GM0599_5_5",96999.5737143549,441500.356775421,GMGM0599,Rotterdam
"6253",GM0599_7_131,cluster_GM0599_7_131,"GM0599_7_12,GM0599_7_161,GM0599_7_87,GM0599_7_151",59777.8455220481,438089.929500991,GMGM0599,Rotterdam
"6254",GM0599_1_192,cluster_GM0599_1_192,"GM0599_1_131,GM0599_1_33,GM0599_1_15,GM0599_1_66,GM0599_1_43,GM0599_1_144,GM0599_1_243,GM0599_1_255",89631.8865114101,436969.402953474,GMGM0599,Rotterdam
"6255",GM0599_5_107,cluster_GM0599_5_107,"GM0599_5_95,GM0599_5_70,GM0599_5_74,GM0599_5_176,GM0599_5_111",97778.1500985597,441705.453274598,GMGM0599,Rotterdam
"6256",GM0599_7_134,cluster_GM0599_7_134,"GM0599_7_181,GM0599_7_152,GM0599_7_93,GM0599_7_40,GM0599_7_180,GM0599_7_107,GM0599_7_32,GM0599_7_21,GM0599_7_206,GM0599_7_10,GM0613_39,GM0613_0,GM0599_7_48",91198.1989462187,431463.692937405,GMGM0599,Rotterdam
"6257",GM0599_1_191,cluster_GM0599_1_191,"GM0599_1_117,GM0599_1_261,GM0599_1_162,GM0599_1_98,GM0599_1_13,GM0599_1_121,GM0599_1_219,GM0599_1_114",90600.0942163306,436676.99199904,GMGM0599,Rotterdam
"6258",GM0599_1_29,cluster_GM0599_1_29,"GM0599_1_67,GM0599_1_170,GM0599_1_2,GM0599_1_105,GM0599_1_172,GM0599_1_14,GM0599_1_290,GM0599_1_287",91015.8179426705,437231.536626797,GMGM0599,Rotterdam
"6259",GM0599_5_106,cluster_GM0599_5_106,"GM0599_3_73,GM0599_3_93,GM0599_3_133,GM0599_5_35,GM0599_5_28,GM0599_5_109,GM0599_5_153,GM0599_5_128,GM0599_5_105",96579.3768978256,439276.269408947,GMGM0599,Rotterdam
"6260",GM0599_7_133,cluster_GM0599_7_133,"GM0599_7_137,GM0599_7_145,GM0599_7_143,GM0599_7_53,GM0599_7_127,GM0599_7_203,GM0599_7_3",67992.3301702576,445487.860299402,GMGM0599,Rotterdam
"6261",GM0599_1_194,cluster_GM0599_1_194,"GM0599_1_225,GM0599_1_297,GM0599_1_165,GM0599_1_25,GM0599_1_241,GM0599_1_91,GM0599_1_255",90205.6634392582,437010.517826786,GMGM0599,Rotterdam
"6262",GM0599_5_109,cluster_GM0599_5_109,"GM0599_5_53,GM0599_5_76,GM0599_5_28,GM0599_5_106,GM0599_5_17,GM0599_5_153,GM0599_5_128",97083.384694945,439263.247754601,GMGM0599,Rotterdam
"6263",GM0599_1_193,cluster_GM0599_1_193,"GM0599_1_253,GM0599_1_1,GM0599_1_73,GM0599_1_207",93039.8844691526,436845.970744238,GMGM0599,Rotterdam
"6264",GM0599_7_168,cluster_GM0599_7_168,"GM0556_40,GM0556_41,GM0556_30,GM0599_7_44,GM0599_7_197,GM0599_7_147,GM0556_53,GM0556_36,GM0556_37,GM0556_39,GM0556_7,GM0556_55,GM0501_17,GM0501_2,GM0501_3,GM0599_7_126,GM0599_7_136,GM0599_7_13,GM1783_120,GM0599_7_27,GM1783_111",73253.434310835,438579.09063481,GMGM0599,Rotterdam
"6265",GM0599_5_108,cluster_GM0599_5_108,"GM0599_5_113,GM0599_5_146,GM0599_5_26,GM0599_5_57,GM0599_5_71,GM0599_5_115,GM0599_5_31,GM0599_5_160,GM0599_5_84,GM0599_5_19,GM0599_5_13",99132.1957353124,442265.854509414,GMGM0599,Rotterdam
"6266",GM0599_7_95,cluster_GM0599_7_95,"GM0599_7_112,GM0599_7_43,GM0599_7_196,GM0599_7_31,GM0599_7_106,GM0599_7_114,GM0599_7_1,GM0599_7_108",84169.9853805401,431716.869645687,GMGM0599,Rotterdam
"6267",GM0599_1_196,cluster_GM0599_1_196,"GM0599_1_215,GM0599_1_58,GM0599_1_167,GM0599_1_80,GM0599_1_8,GM0599_1_100,GM0599_1_293,GM0599_1_226,GM0599_1_68",91032.8916831402,436120.086838178,GMGM0599,Rotterdam
"6268",GM0599_7_94,cluster_GM0599_7_94,"GM0599_7_56,GM0622_103,GM0599_7_196,GM0599_7_187,GM0599_7_106,GM0622_94,GM0622_134,GM0622_129,GM0599_7_164,GM0599_7_114,GM0599_7_212,GM0599_7_1",82928.8029182239,433580.62236292,GMGM0599,Rotterdam
"6269",GM0599_1_195,cluster_GM0599_1_195,"GM0599_1_58,GM0599_1_39,GM0599_1_70,GM0599_1_283,GM0599_1_288,GM0599_1_276,GM0599_1_80",91379.7101472813,436438.359213523,GMGM0599,Rotterdam
"6270",GM0599_7_97,cluster_GM0599_7_97,"GM0599_7_210,GM0599_7_179,GM0599_7_145,GM0599_7_136,GM0599_7_81,GM0599_7_128,GM0599_7_158,GM0599_7_8,GM0599_7_26,GM0599_7_203,GM1783_139",69389.0134114703,444369.914517876,GMGM0599,Rotterdam
"6271",GM0599_1_198,cluster_GM0599_1_198,"GM0599_1_143,GM0599_1_130,GM0599_1_38,GM0599_1_169,GM0599_1_237,GM0599_1_265",88505.7580309441,436549.881533155,GMGM0599,Rotterdam
"6272",GM0599_7_99,cluster_GM0599_7_99,"GM0599_1_275,GM0599_1_3,GM0599_7_28,GM0599_7_80,GM0599_7_33",91352.6164124135,434834.183072271,GMGM0599,Rotterdam
"6273",GM0599_1_197,cluster_GM0599_1_197,"GM0599_1_141,GM0599_1_1,GM0599_1_71,GM0599_1_87,GM0599_1_294,GM0599_1_78,GM0599_1_151",93113.4814432275,437365.205998661,GMGM0599,Rotterdam
"6274",GM0599_7_98,cluster_GM0599_7_98,"GM0599_7_174,GM0599_7_186,GM0599_7_73,GM1930_99,GM1930_113,GM0599_7_36,GM0599_7_86,GM0599_7_190,GM0599_7_1,GM0599_7_70,GM0599_7_51",83382.4936813331,430465.728236368,GMGM0599,Rotterdam
"6275",GM0599_1_199,cluster_GM0599_1_199,"GM0599_1_79,GM0599_1_145,GM0599_1_107,GM0599_1_50,GM0599_1_247,GM0599_1_147,GM0599_1_265,GM0599_1_255",89772.1752586745,436404.684781534,GMGM0599,Rotterdam
"6276",GM0599_5_101,cluster_GM0599_5_101,"GM0599_5_125,GM0599_5_29,GM0599_5_41,GM0599_5_0,GM0599_5_171",97898.0608737405,438946.898470114,GMGM0599,Rotterdam
"6277",GM0599_7_161,cluster_GM0599_7_161,"GM0599_7_12,GM0599_7_23,GM0599_7_41,GM0599_7_46,GM0599_7_19,GM0599_7_111,GM0599_7_100,GM0599_7_87,GM0599_7_132,GM0599_7_57,GM0599_7_131",84909.948864282,430283.298168256,GMGM0599,Rotterdam
"6278",GM0599_5_100,cluster_GM0599_5_100,"GM0599_5_90,GM0599_5_54,GM0599_5_98,GM0599_5_134,GM0599_5_155,GM0599_5_77,GM1621_75,GM0599_3_43,GM0599_3_72",95862.568342483,441772.355542329,GMGM0599,Rotterdam
"6279",GM0599_7_160,cluster_GM0599_7_160,"GM0599_4_66,GM0599_4_6,GM0599_4_20,GM0599_7_176,GM0599_7_85,GM0599_4_212,GM0599_7_38,GM0599_4_186,GM0599_4_78,GM0599_7_47,GM0599_7_101,GM0599_7_201",92887.5213140356,433317.166435745,GMGM0599,Rotterdam
"6280",GM0599_5_103,cluster_GM0599_5_103,"GM0599_5_89,GM0599_5_7,GM0599_5_70,GM0599_5_43,GM0502_55,GM0502_11,GM0599_5_151,GM0599_5_64,GM0599_5_66",98360.4679888707,441708.037748202,GMGM0599,Rotterdam
"6281",GM0599_5_102,cluster_GM0599_5_102,"GM0599_5_69,GM0599_5_124,GM0599_5_163,GM0599_5_61,GM0599_5_81,GM0599_5_2,GM0599_5_40,GM0599_5_92",97608.039068395,437564.63998666,GMGM0599,Rotterdam
"6282",GM0599_7_162,cluster_GM0599_7_162,"GM0599_1_216,GM0599_4_217,GM0599_4_131,GM0599_4_148,GM0599_4_92,GM0599_7_82,GM0599_7_59,GM0599_7_116,GM0599_1_3,GM0599_7_80,GM0599_7_33",91803.8106251609,434757.187582464,GMGM0599,Rotterdam
"6283",GM0599_7_91,cluster_GM0599_7_91,"GM0599_7_194,GM0599_7_31,GM0599_7_73,GM1930_110,GM1930_21,GM0599_7_188,GM0599_7_49,GM0599_7_164,GM0599_7_114,GM0599_7_212,GM0599_7_16,GM0599_7_1,GM0599_7_70",81042.2932629888,431870.131669217,GMGM0599,Rotterdam
"6284",GM0599_7_164,cluster_GM0599_7_164,"GM0599_7_194,GM0599_7_188,GM0599_7_49,GM0622_118,GM0599_7_94,GM0599_7_91,GM0599_7_114,GM0599_7_212,GM0599_7_1,GM1930_33,GM0599_7_70",81319.3941094077,432755.389409135,GMGM0599,Rotterdam
"6285",GM0599_7_167,cluster_GM0599_7_167,"GM0599_4_32,GM0599_4_31,GM0599_4_38,GM0599_7_121,GM0599_7_50,GM0599_7_141,GM0599_7_64,GM0599_7_123",94305.8490805118,432086.621929007,GMGM0599,Rotterdam
"6286",GM0599_7_90,cluster_GM0599_7_90,"GM0599_7_72,GM0599_7_68,GM0599_7_124,GM0599_7_205,GM0599_7_113",91495.5899402726,433487.529813679,GMGM0599,Rotterdam
"6287",GM0599_7_93,cluster_GM0599_7_93,"GM0599_7_118,GM0599_7_152,GM0599_7_195,GM0599_7_177,GM0599_7_34,GM0599_7_40,GM0599_7_134,GM0599_7_180,GM0599_7_21,GM0599_7_10,GM0613_36,GM0599_7_151",92087.7738073382,431594.357487696,GMGM0599,Rotterdam
"6288",GM0599_7_166,cluster_GM0599_7_166,"GM1930_37,GM0599_7_173,GM0599_7_23,GM0599_7_35,GM0599_7_100,GM0599_7_182,GM0599_7_115,GM0599_7_57,GM0599_7_129",84451.7342539615,429428.798235786,GMGM0599,Rotterdam
"6289",GM0599_7_92,cluster_GM0599_7_92,"GM0599_7_121,GM0599_7_20,GM0489_65,GM0599_7_144,GM0599_7_155",93243.5893083738,431717.438522965,GMGM0599,Rotterdam
"6290",GM0599_7_158,cluster_GM0599_7_158,"GM0599_7_210,GM0599_7_126,GM0599_7_81,GM0599_7_128,GM0599_7_97,GM0599_7_26,GM0599_7_203",68755.1529934324,443375.311959559,GMGM0599,Rotterdam
"6291",GM0599_7_157,cluster_GM0599_7_157,"GM0599_7_9,GM0599_7_72,GM0599_7_205,GM0599_7_66,GM0599_7_113,GM0599_7_135,GM0599_7_125,GM0599_7_175,GM0599_7_63",91779.6660475194,433773.854075931,GMGM0599,Rotterdam
"6292",GM0599_7_159,cluster_GM0599_7_159,"GM0599_7_181,GM0599_7_21,GM0599_7_206",91326.4508961439,432512.683480629,GMGM0599,Rotterdam
"6293",GM0599_7_150,cluster_GM0599_7_150,"GM0599_7_109,GM0599_7_37,GM0599_7_84",92289.0087580093,432550.592610148,GMGM0599,Rotterdam
"6294",GM0599_7_152,cluster_GM0599_7_152,"GM0599_7_69,GM0599_7_109,GM0599_7_118,GM0599_7_209,GM0599_7_39,GM0599_7_62,GM0599_7_195,GM0599_7_93,GM0599_7_134,GM0599_7_192,GM0599_7_21,GM0599_7_206,GM0599_7_10,GM0599_7_151",92081.1354491839,432078.130255544,GMGM0599,Rotterdam
"6295",GM0599_7_151,cluster_GM0599_7_151,"GM0599_7_109,GM0599_7_152,GM0599_7_39,GM0599_7_62,GM0599_7_37,GM0599_7_84,GM0599_7_78,GM0599_7_177,GM0599_7_34,GM0599_7_144,GM0599_7_93,GM0599_7_27,GM0614_18,GM0599_7_131,GM0599_7_184,GM0599_7_48",58889.044719227,439610.476437423,GMGM0599,Rotterdam
"6296",GM0599_5_127,cluster_GM0599_5_127,"GM0599_5_137,GM0599_5_57,GM0599_5_71,GM0599_5_115",99221.0494401714,442725.539916348,GMGM0599,Rotterdam
"6297",GM0599_5_126,cluster_GM0599_5_126,"GM0599_5_154,GM0599_5_32,GM0599_5_97,GM0599_5_121,GM0599_5_20",97927.0202653423,440396.190511936,GMGM0599,Rotterdam
"6298",GM0599_5_129,cluster_GM0599_5_129,"GM0599_5_95,GM0599_5_176,GM0599_5_12,GM0599_5_111,GM0599_5_60,GM0599_5_5,GM0599_5_93",97505.7867397642,441429.212018264,GMGM0599,Rotterdam
"6299",GM0599_5_128,cluster_GM0599_5_128,"GM0599_5_106,GM0599_5_109,GM0599_5_153,GM0599_5_34,GM0599_5_42,GM0599_5_48,GM0599_5_105",96732.4338312197,439617.945547935,GMGM0599,Rotterdam
"6300",GM0599_7_155,cluster_GM0599_7_155,"GM0599_7_121,GM0489_65,GM0599_7_92",93186.4682465287,431574.709489603,GMGM0599,Rotterdam
"6301",GM0599_5_121,cluster_GM0599_5_121,"GM0599_5_154,GM0599_5_126,GM0599_5_97,GM0599_5_148,GM0599_5_93,GM0599_5_20,GM0599_5_147,GM0599_5_50,GM0599_5_85",97717.0358612646,440531.1872863,GMGM0599,Rotterdam
"6302",GM0599_5_120,cluster_GM0599_5_120,"GM0599_5_112,GM0599_5_75,GM0599_5_51,GM0599_5_155,GM0599_5_179",96725.7200102844,441824.79292573,GMGM0599,Rotterdam
"6303",GM0599_5_123,cluster_GM0599_5_123,"GM0599_5_2,GM0599_5_138,GM0599_5_40,GM0599_5_41,GM0599_5_8,GM0599_5_174",97887.9780698042,438128.300320611,GMGM0599,Rotterdam
"6304",GM0599_5_122,cluster_GM0599_5_122,"GM0599_5_177,GM0599_5_115,GM0599_5_31,GM0599_5_157",98665.0504672589,442556.496759314,GMGM0599,Rotterdam
"6305",GM0599_5_125,cluster_GM0599_5_125,"GM0599_5_101,GM0599_5_41,GM0599_5_8,GM0599_5_150",97691.2341311372,438964.316759004,GMGM0599,Rotterdam
"6306",GM0599_5_124,cluster_GM0599_5_124,"GM0599_5_69,GM0502_90,GM0599_5_102,GM0599_5_81,GM0502_75,GM0599_5_2,GM0599_5_40,GM0599_5_92",97468.9204086543,437271.360732411,GMGM0599,Rotterdam
"6307",GM0599_5_116,cluster_GM0599_5_116,"GM0599_5_56,GM0599_5_79,GM0502_98,GM0502_28,GM0599_5_72",97642.3049734067,436360.238779881,GMGM0599,Rotterdam
"6308",GM0599_5_115,cluster_GM0599_5_115,"GM0599_5_26,GM0599_5_108,GM0599_5_127,GM0599_5_71,GM0599_5_177,GM0599_5_122,GM0599_5_31,GM0599_5_160,GM0599_5_84,GM1892_53",98884.4313764208,442694.461674648,GMGM0599,Rotterdam
"6309",GM0599_5_118,cluster_GM0599_5_118,"GM0599_5_10,GM0599_5_67,GM0599_5_83,GM0599_5_82,GM0599_5_175,GM1892_21,GM1892_29",100331.421717478,444057.147238297,GMGM0599,Rotterdam
"6310",GM0599_5_117,cluster_GM0599_5_117,"GM0599_5_94,GM0599_5_156,GM0599_5_68,GM0599_5_167,GM0599_5_22,GM0599_5_152,GM0599_5_26,GM1892_70",100071.00811194,442733.23479292,GMGM0599,Rotterdam
"6311",GM0599_5_119,cluster_GM0599_5_119,"GM0502_5,GM0599_5_52,GM0599_5_78,GM0599_5_154,GM0599_5_142,GM0599_5_65",98469.9868103829,440293.085399227,GMGM0599,Rotterdam
"6312",GM0599_5_112,cluster_GM0599_5_112,"GM0599_5_95,GM0599_5_70,GM0599_5_74,GM0599_5_176,GM0599_5_132,GM0599_5_5,GM0599_5_75,GM0599_5_36,GM0599_5_120,GM0599_5_165,GM0599_5_51,GM0599_5_15,GM0599_5_162,GM0599_5_21",97048.3506139461,442073.929258208,GMGM0599,Rotterdam
"6313",GM0599_5_111,cluster_GM0599_5_111,"GM0599_5_89,GM0599_5_107,GM0599_5_70,GM0599_5_176,GM0599_5_129,GM0599_5_131,GM0599_5_93",97864.8628652895,441493.469009602,GMGM0599,Rotterdam
"6314",GM0599_5_114,cluster_GM0599_5_114,"GM0599_5_135,GM0599_5_172,GM1892_12,GM0599_5_82,GM0599_5_175,GM1892_17",100564.851400101,444868.43300877,GMGM0599,Rotterdam
"6315",GM0599_5_113,cluster_GM0599_5_113,"GM0599_5_146,GM0599_5_26,GM0599_5_108,GM0599_5_57,GM0502_60,GM0599_5_19,GM0599_5_13,GM0502_55",99324.7188968075,442027.248081267,GMGM0599,Rotterdam
"6316",GM0599_5_149,cluster_GM0599_5_149,"GM0599_5_73,GM0599_5_174,GM0599_5_91,GM0599_5_99,GM0599_5_92",97178.7801299108,437934.961814985,GMGM0599,Rotterdam
"6317",GM0599_5_148,cluster_GM0599_5_148,"GM0599_5_12,GM0599_5_11,GM0599_5_93,GM0599_5_121,GM0599_5_20,GM0599_5_85,GM0599_5_6,GM0599_5_34,GM0599_5_141",97339.8588369143,440481.621449868,GMGM0599,Rotterdam
"6318",GM0599_5_20,cluster_GM0599_5_20,"GM0599_5_154,GM0599_5_126,GM0599_5_148,GM0599_5_93,GM0599_5_121",97726.7671490526,440641.439131757,GMGM0599,Rotterdam
"6319",GM0599_1_229,cluster_GM0599_1_229,"GM0599_1_262,GM0599_1_256,GM0599_1_100,GM0599_1_226,GM0599_1_68,GM0599_1_17,GM0599_1_228,GM0599_1_59,GM0599_1_22",90513.2860469274,435954.065467445,GMGM0599,Rotterdam
"6320",GM0599_5_22,cluster_GM0599_5_22,"GM0599_5_146,GM0599_5_167,GM0599_5_152,GM0599_5_26,GM0599_5_117,GM1892_70",99770.2047769742,442522.393520742,GMGM0599,Rotterdam
"6321",GM0599_5_21,cluster_GM0599_5_21,"GM0599_5_112,GM0599_5_51,GM0599_5_162,GM1621_99,GM0599_5_98,GM0599_5_155,GM0599_5_77,GM1621_75",96461.5176791677,442272.741971943,GMGM0599,Rotterdam
"6322",GM0599_5_24,cluster_GM0599_5_24,"GM0599_5_64,GM0599_5_66,GM0599_5_178",98669.0686417117,441777.381011583,GMGM0599,Rotterdam
"6323",GM0599_5_23,cluster_GM0599_5_23,"GM0599_5_38,GM0599_5_52,GM0599_5_78",98589.5648885386,439814.567997595,GMGM0599,Rotterdam
"6324",GM0599_5_141,cluster_GM0599_5_141,"GM0599_5_4,GM0599_5_12,GM0599_5_181,GM0599_5_63,GM0599_5_148,GM0599_5_11,GM0599_5_34,GM0599_5_39",96791.0594043743,440837.295923777,GMGM0599,Rotterdam
"6325",GM0599_5_26,cluster_GM0599_5_26,"GM0599_5_144,GM0599_5_10,GM0599_5_137,GM0599_5_94,GM0599_5_113,GM0599_5_167,GM0599_5_22,GM0599_5_152,GM0599_5_117,GM0599_5_108,GM0599_5_57,GM0599_5_71,GM0599_5_115,GM0599_5_31,GM0599_5_160,GM1892_70,GM0599_5_13,GM1892_53",99343.1174601578,443028.32515624,GMGM0599,Rotterdam
