fid,source_name,available_heat,source_id,geo_coordinate_x,geo_coordinate_y,neighbourhoods_in_range
"52",W_Gemaal_625,5,LTHP0052,110452,506600,"BU03830501,BU03830511,BU04500006"
"53",Debanensite NL BV,5,LTHP0053,112387,514448,
"54",Uniserver Internet BV,5,LTHP0054,112387,514448,
"55",A  Friend of Mine BV,5,LTHP0055,123628,487692,
"56",Architectenweb BV,5,LTHP0056,127154,486235,
"57",Equinix  Netherlands  BV,5,LTHP0057,124631,479274,BU04370008
"58",Futurewhiz Media BV,5,LTHP0058,122333,485987,
"59",Global Sports Media BV,5,LTHP0059,123140,484546,
"60",Google Netherlands BV,5,LTHP0060,119884,483433,
"61",Greenhost BV,5,LTHP0061,122181,486566,
"62",Grey Matter Entertainment BV,5,LTHP0062,117868,483737,
"63",Groupon Netherlands BV,5,LTHP0063,123140,484546,
"64",Jobsites BV,5,LTHP0064,120666,486221,
"65",Kenes Education BV,5,LTHP0065,122937,487852,
"66",Nutrill,5,LTHP0066,122279,484474,
"67",Presspage BV,5,LTHP0067,125000,479895,
"68",Provarix BV,5,LTHP0068,118835,485622,
"69",Rackspace Benelux BV,5,LTHP0069,117433,488770,
"70",Realworks BV,5,LTHP0070,119868,486415,
"71",SO Wifi BV,5,LTHP0071,120537,486511,
"72",Vandebron Energie BV,5,LTHP0072,121469,486471,
"73",Yourscene BV,5,LTHP0073,119681,486684,
"74",Z24 Media BV,5,LTHP0074,124098,486665,
"75",Newest Industry BV,5,LTHP0075,78581,390096,
"76",Webawere Internet Solutions BV,5,LTHP0076,126247,473467,"BU07360403,BU07360802"
"77",Routit BV,5,LTHP0077,170785,448542,
"78",Digimo Media Groep BV,5,LTHP0078,104040,488779,
"79",Hosting NL BV,5,LTHP0079,104761,486568,
"80",Supercharged Facilities Netherlands BV,5,LTHP0080,103565,487660,
"81",Verzekeringssite BV,5,LTHP0081,104995,489069,
"82",Adusem BV,5,LTHP0082,107791,479317,
"83",Autodata Nederland BV,5,LTHP0083,112316,478374,
"84",Basefarm BV,5,LTHP0084,111146,476905,
"85",Secure Internet Machines  SIM  BV,5,LTHP0085,108678,511411,
"86",Rovitech ICT BV,5,LTHP0086,139029,447953,"BU03211232,BU03211252,BU03212058,BU03212061,BU03212057,BU03212059"
"87",Telecom  Paper BV,5,LTHP0087,140208,449029,"BU03211342,BU03211010,BU03211015,BU03211012,BU03211120,BU03211122,BU03211151,BU03211125,BU03211121,BU03212062"
"88",ASP4All Hosting BV,5,LTHP0088,145215,479880,
"89",Proximedia Nederland BV,5,LTHP0089,132271,447367,"BU03530023,BU03530012,BU03530014,BU03530017,BU03530015,BU03530018,BU03530013"
"90",Friks Web   Marketing VOF,5,LTHP0090,182926,579610,
"91",Datacenter Services BV,5,LTHP0091,157203,461869,"BU03270400,BU03270109,BU03270501,BU03270500"
"92",Pcextreme BV,5,LTHP0092,32026,390679,"BU06870000,BU06870300,BU06870200,BU06870301"
"93",Infostrada Statistics BV,5,LTHP0093,134615,448614,"BU03562500,BU03561400,BU03562400,BU03560100,BU03561500,BU03561000,BU03560500"
"94",Knowledge Exchange BV,5,LTHP0094,135461,449312,"BU03562100,BU03562500"
"95",Men4Media BV,5,LTHP0095,161487,470328,
"96",Disk ad Publishing and Communication BV,5,LTHP0096,123317,482820,"BU04370002,BU04370001"
"97",Le Nez De Saumon BV,5,LTHP0097,123843,483068,"BU04370002,BU04370001"
"98",Weblab NL BV,5,LTHP0098,92484,437460,"BU05990516,BU05990535,BU05990515,BU05990110,BU05990112,BU05990113"
"99",Weblab NL BV,5,LTHP0099,92484,437460,"BU05990516,BU05990535,BU05990515,BU05990110,BU05990112,BU05990113"
"100",Youwe Concept BV,5,LTHP0100,92421,437349,"BU05990110,BU05990112,BU05990111,BU05990113"
"101",Planmen Nederland BV,5,LTHP0101,129118,463961,"BU19040209,BU19040212,BU19040213,BU19040206,BU19040202"
"102",Autoscout24 Nederland BV,5,LTHP0102,135054,443128,"BU19610209,BU19610104,BU19610201"
"103",Netrex NL BV,5,LTHP0103,120860,455465,"BU06320103,BU06320301,BU06320303,BU06320105,BU06320104,BU06320101"
"104",Pincode Telenet BV,5,LTHP0104,121260,454595,"BU06320301,BU06320204,BU06320302,BU06320303,BU06320304"
"105",EuroFiber Nijverheidsweg  Utrecht,5,LTHP0105,134214,457034,"BU03440224,BU03440231,BU03440132,BU03440131"
"106",RAM Infotechnology  Utrecht,5,LTHP0106,133904,453432,"BU03441041,BU03440953"
"107",RWZI   Nieuwe Waterweg,5.200810185,LTHP0107,70431,442877,"BU05991702,BU05991703"
"108",RWZI   Leeuwarden,5.249189815,LTHP0108,184427,578946,
"109",RWZI   Groenedijk,5.515277778,LTHP0109,101048,438227,"BU05020335,BU05020444,BU05020441,BU05020442,BU05020445,BU05020448,BU05020449,BU05020338,BU05020337,BU05420003,BU05020447"
"110",RWZI   Walcheren,5.5515625,LTHP0110,31924,385229,"BU07189998,BU07180701,BU07180601"
"111",RWZI   Zeist,5.573333333,LTHP0111,142873,455509,"BU03550206,BU03550309,BU03550302,BU03101002,BU03550305,BU03550303,BU03550304"
"112",Sanorice Netherlands BV,5.703908,LTHP0112,167214,447208,"BU03450205,BU03450207,BU03450201,BU03450206,BU03450200"
"113",WRK II,6,LTHP0113,132757,455781,"BU03440933,BU03440932,BU03440931,BU03440941,BU03440942,BU03440943"
"114",WRK II,6,LTHP0114,131647,457014,"BU03440913,BU03440912,BU03440922,BU03440921"
"115",WRK I,6,LTHP0115,132530,456201,"BU03440933,BU03440932,BU03440922,BU03440931,BU03440941,BU03440942"
"116",WRK I,6,LTHP0116,131410,457535,"BU03440913,BU03440912,BU03440911"
"117",Digital Realty Trust NL   H J E  Wenckebachweg,6.041666667,LTHP0117,123975,483272,"BU04370002,BU04370001"
"118",RWZI   Haarlem Waarderpolder,6.047453704,LTHP0118,105879,490183,
"119",RWZI   Nieuwegein,6.095833333,LTHP0119,133422,446361,"BU03561200,BU03561100,BU03562300,BU03530030"
"120",RWZI   Velsen,6.444166667,LTHP0120,105597,497038,BU03750901
"121",RWZI   Hoogvliet,6.560277778,LTHP0121,82417,432428,"BU05991692,BU05992295,BU05992306"
"122",Archer Daniels Midland Europoort BV,6.92,LTHP0122,68016,441498,BU05992307
"123",Loders Croklaan BV,6.92,LTHP0123,103277,424496,"BU05051901,BU06420505,BU05051906,BU06420701,BU06420508,BU06420507,BU06420509,BU06420506,BU06420510,BU06420504"
"124",Sime Darby Unimills BV,6.92,LTHP0124,103277,424496,"BU05051901,BU06420505,BU05051906,BU06420701,BU06420508,BU06420507,BU06420509,BU06420506,BU06420510,BU06420504"
"125",RWZI   Ridderkerk,6.966666667,LTHP0125,102289,431886,"BU05971000,BU05970500"
"126",Atom86,7,LTHP0126,111566,476520,"BU03580000,BU03580200"
"127",RWZI   Leiden Zuid West,7.663333333,LTHP0127,92419,461409,
"128",RWZI   Ede,7.692361111,LTHP0128,170940,450253,
"129",A H  Bunnik BV,7.871128,LTHP0129,165355,446648,"BU03450507,BU03400504,BU03450302,BU03401101,BU03400502,BU03400503,BU03450203"
"130",Hoek Foodretail BV,7.871128,LTHP0130,167505,449356,"BU03450402,BU03450403,BU03450103,BU03450100,BU03450102,BU03450001"
"131",Hoogvliet BV,7.871128,LTHP0131,166442,448441,"BU03450400,BU03450003,BU03450300,BU03450200,BU03450002,BU03450000"
"132",S  Huibers Veenendaal BV,7.871128,LTHP0132,165742,449052,"BU03450400,BU03450401,BU03450500,BU03450300,BU03450502"
"133",RWZI   Amersfoort,11,LTHP0133,152669,465001,"BU03070404,BU03072700,BU03420702"
"134",RWZI   Kortenoord,8.418055556,LTHP0134,103071,442971,"BU18920405,BU18920404,BU18920491,BU18920406,BU19310208"
"135",RWZI   Westpoort,9.9275,LTHP0135,115092,492034,
"136",Interxion AMS 3,10,LTHP0136,112952,477537,BU03580200
"137",Interxion AMS 6,10,LTHP0137,112612,477662,
"138",RWZI   Zwanenburg,10.01458333,LTHP0138,110648,486380,
"139",RWZI   Hazerswoude Dorp,11,LTHP0139,101232,457130,
"140",RWZI   Goudswaard,11,LTHP0140,78093,422722,"BU19631199,BU19631100"
"141",RWZI   Stompwijk,11,LTHP0141,92343,456479,"BU19160401,BU19160400"
"142",RWZI   Gelkenes,11,LTHP0142,117478,438146,"BU19780610,BU19780602"
"143",RWZI   Aardam West,11,LTHP0143,108442,464392,
"144",RWZI   Langeraar,11,LTHP0144,108604,467684,
"145",RWZI   Zuidland,11,LTHP0145,77192,424576,"BU19631199,BU19303105"
"146",RWZI   Houtrust,11,LTHP0146,78269,456222,"BU05180800,BU05180908,BU05180907,BU05180702,BU05181309"
"147",RWZI   Sint Philipsland,11,LTHP0147,68985,403488,"BU07160709,BU07169998"
"148",RWZI   Burgum,11,LTHP0148,196120,577593,"BU07370000,BU07370609,BU07370600"
"149",Promelca BV,11.09,LTHP0149,125195,426844,"BU05120600,BU05120800,BU05120700"
"150",De Indruk Internetcommunicatie BV,11.813345,LTHP0150,167980,449802,"BU03450103,BU03450100,BU03450102,BU03450105"
"151",WRK III,12,LTHP0151,133108,455309,"BU03440933,BU03440934,BU03440942,BU03440943,BU03440951"
"152",WRK III,12,LTHP0152,132007,456485,"BU03440913,BU03440932,BU03440922,BU03440921,BU03440941"
"153",S W I F T  Society for Worldwide Interbank Financial Telecommunication SCRL,13,LTHP0153,96196,461573,
"154",ABN AMRO Datacenter,13,LTHP0154,119957,480657,"BU03620602,BU03620304,BU03620303,BU03620603,BU03620601,BU03620102,BU03620502"
"155",ABN AMRO Datacenter,13,LTHP0155,119786,478878,"BU03620903,BU03620803,BU03620401,BU03620805,BU03620902,BU03620901,BU03620604"
"156",Interoute Communications Ltd,13,LTHP0156,111930,477009,
"157",Interxion AMS 7,13,LTHP0157,112589,477228,BU03580200
"158",Verizon Schiphol,13,LTHP0158,115080,481757,
"159",NLDC   Aalsmeer,13,LTHP0159,113091,474818,"BU03580001,BU03580004"
"160",Datapark Nederland  Alblasserdam,13,LTHP0160,105217,430196,"BU04820502,BU04820503,BU04820501,BU04820105,BU04820102,BU04820103,BU04820104"
"161",Dataplace Rotterdam,13,LTHP0161,106208,428826,"BU19781604,BU05900001,BU05900002,BU04820502,BU04820503,BU04820604,BU04820501"
"162",Tele2  POP   Alkmaar  Alkmaar,13,LTHP0162,112725,514921,
"163",Datacenter NoordHolland,13,LTHP0163,113242,515529,
"164",Tele2  POP   Amersfoort  Amersfoort,13,LTHP0164,157171,464869,"BU03072500,BU03072501,BU03071101,BU03071100,BU03072502,BU03072503"
"165",Pink Roccade  Amsterdam  Amsterdam,13,LTHP0165,125385,479232,
"166",Tele2  Amsterdam 1   Amsterdam  Amsterdam,13,LTHP0166,125519,479117,
"167",Vancis  Amsterdam,13,LTHP0167,125507,485536,
"168",Viatel  Amsterdam  Amsterdam,13,LTHP0168,117749,485543,
"169",Equinix AM4,13,LTHP0169,125922,485276,
"170",Globalone,13,LTHP0170,117220,488799,
"171",Nikhef Housing,13,LTHP0171,125286,485458,
"172",RDC Datacentrum,13,LTHP0172,120806,483033,
"173",XS4ALL DC2,13,LTHP0173,120901,483275,
"174",Datahouse Capelle  Capelle aan den IJssel,13,LTHP0174,99875,440903,"BU05020889,BU05020887,BU05020888,BU05020880,BU05020777,BU05020775,BU05020776,BU05020778,BU05020779,BU05020771,BU05020886"
"175",InterBox Internet  Capelle a d Ijssel,13,LTHP0175,99816,441914,"BU05991466,BU05991468,BU05020884,BU05020885,BU18920493,BU05020887,BU05020888,BU05020880"
"176",KPN Capelle  Capelle aan den IJssel,13,LTHP0176,99520,441746,"BU05991466,BU05020884,BU05020885,BU18920493,BU05020887,BU05020888,BU05020883,BU05020880"
"177",Databarn Rivium B V,13,LTHP0177,97167,436083,"BU05020991,BU05991446,BU05020992,BU05420000,BU05020110,BU05020996,BU05020998,BU05020997,BU05020995"
"178",ReliNed Cabine Culemborg  Culemborg,13,LTHP0178,144189,439503,
"179",Dataplace Utrecht,13,LTHP0179,138344,459472,"BU03100402,BU03100401,BU03440343"
"180",The Datacenter Group  TDCG    Delft,13,LTHP0180,85698,444833,"BU05032703,BU05032900,BU05032901"
"181",BIT  Ede  3x,13,LTHP0181,171316,449179,
"182",BIT 2A,13,LTHP0182,171270,448819,
"183",BIT 2B,13,LTHP0183,171270,448819,
"184",BIT 2C,13,LTHP0184,171270,448819,
"185",BIT 2D,13,LTHP0185,171270,448819,
"186",Bunker Kloetinge  Goes,13,LTHP0186,52247,391375,"BU06640102,BU06640330,BU06640338,BU06640103"
"187",Zeelandnet  Kamperland,13,LTHP0187,51134,391691,"BU06640102,BU06640104,BU06640101"
"188",Alticom Goes,13,LTHP0188,50686,392388,"BU06640105,BU06640108,BU06640104,BU06640101"
"189",Alticom Haarlem,13,LTHP0189,106169,489143,
"190",EvoSwitch,13,LTHP0190,105821,489565,
"191",Nedcomp  Hardinxveld Giessendam,13,LTHP0191,119348,426949,"BU05230001,BU19780406,BU19780409,BU05230000"
"192",Nedcomp,13,LTHP0192,115627,426236,"BU06100307,BU05230003,BU05230002,BU05059800"
"193",ITDev Solutions  Houten,13,LTHP0193,140034,449651,"BU03211123,BU03211010,BU03211011,BU03211014,BU03211012,BU03211120,BU03211122,BU03211125,BU03211121,BU03211124"
"194",KPN Bunker  Bussum,13,LTHP0194,142024,475840,
"195",Alticom IJsselstein,13,LTHP0195,132093,446907,"BU03530014,BU03530016,BU03530017,BU03530015,BU03530018,BU03530030"
"196",Nick,13,LTHP0196,182628,580213,
"197",Tele2  POP   Leeuwarden  Leeuwarden,13,LTHP0197,183183,579635,
"198",Alticom Lopik  Lopikerkapel,13,LTHP0198,132114,445399,"BU03530030,BU03310003,BU03310009"
"199",ZeelandNet Zakelijk  Goes,13,LTHP0199,37873,391981,"BU06870502,BU06870509,BU06640551,BU06540802"
"200",Data Facilities Spijkenisse,13,LTHP0200,80231,430207,"BU19301601,BU19301704,BU19300201,BU19301703,BU19300202"
"201",Global Crossing  Amsterdam,13,LTHP0201,123970,483074,"BU04370002,BU04370001"
"202",Colt   Duivendrecht,13,LTHP0202,123573,482358,"BU04370007,BU04370002,BU04370001"
"203",Essent Kabelcom  Aagtdorp,13,LTHP0203,87012,451027,"BU19260225,BU19260221,BU19260231,BU19260223,BU19260222,BU19260227"
"204",Tele2  Rijswijk Den Haag  Rijswijk Den Haag,13,LTHP0204,82696,450308,"BU06030581,BU06031082"
"205",Alticom Rotterdam  Rotterdam,13,LTHP0205,90334,432167,"BU05991570,BU05992198,BU05991578"
"206",Easynet DC Rotterdam  Rotterdam,13,LTHP0206,91018,435557,"BU05990119,BU05990118,BU05990329,BU05990320,BU05990324"
"207",Intermax ? DC Schiecentrale Weena Schouwburgplein  Rotterdam,13,LTHP0207,92273,437583,"BU05990516,BU05990535,BU05990515,BU05990110,BU05990112,BU05990111,BU05990113"
"208",KPN RT1  Rotterdam,13,LTHP0208,92724,437270,"BU05990110,BU05990112"
"209",Luna  Rotterdam  Rotterdam,13,LTHP0209,91422,435766,"BU05990119,BU05990118,BU05990329,BU05990320,BU05990324,BU05990325"
"210",World Port Center  Rotterdam  Rotterdam,13,LTHP0210,93016,435593,"BU05990110,BU05991088,BU05991085,BU05991017,BU05990118"
"211",Bytesnet   Spaanse kubus,13,LTHP0211,88062,438462,"BU06060802,BU05991853,BU06060801"
"212",NLDC   Rotterdam,13,LTHP0212,90346,432286,"BU05992194,BU05992198,BU05991578"
"213",SmartDC B V    Rotterdam,13,LTHP0213,89478,437581,"BU05990327,BU05990451,BU05990532,BU05990558,BU05990324,BU05990323,BU05991853"
"214",Tele2   8211  Spaanse Kubus,13,LTHP0214,88064,438458,"BU06060802,BU05991853,BU06060801"
"215",Verizon   Koperstraat,13,LTHP0215,97514,440485,"BU05991467,BU05991463,BU05991449"
"216",Casema GV18  Den Haag,13,LTHP0216,83289,455090,"BU19161001,BU19161100,BU19161002,BU19161101,BU05182664,BU05182665,BU05182666"
"217",Vodafone  Leidschenveen,13,LTHP0217,86698,453457,"BU05184419,BU05184317,BU05184418"
"218",Alticom Den Haag,13,LTHP0218,82939,455238,"BU05182664,BU05182665,BU05182666"
"219",Data Facilities The Hague,13,LTHP0219,86392,453410,"BU05184317,BU05184418,BU05184316"
"220",Interoute  Soesterberg  Soesterberg,13,LTHP0220,147501,459456,"BU03420804,BU03420802,BU03420801,BU03420705,BU03550508,BU03550504"
"221",Eurofiber   Eurofiber Datacenter Utrecht,13,LTHP0221,130786,460840,"BU19040108,BU19040111,BU19040110,BU19040116,BU19041213,BU19041208,BU19041212,BU19041214,BU19041201,BU19041202"
"222",Greenhouse Datacenters B V,13,LTHP0222,74219,446525,"BU17830154,BU17830257,BU17830251,BU17830101,BU17830113,BU17830161,BU17830105,BU17830155"
"223",Switch Datacenters   Woerden,13,LTHP0223,121076,455014,"BU06320103,BU06320301,BU06320302,BU06320303,BU06320104,BU06320101"
"224",Alticom Wormer  Wormer,13,LTHP0224,114910,501245,
"225",Dataone Datacenter Wormer,13,LTHP0225,114959,500964,
"226",Interoute  Zandvoort  Zandvoort,13,LTHP0226,96916,488844,"BU04730101,BU04730107,BU04730106,BU04739998,BU04730401"
"227",ColoCenter  Zoetermeer,13,LTHP0227,93937,449814,"BU06370501,BU16212412,BU06370801,BU16213312"
"228",Global Switch,13.68055556,LTHP0228,116953,484157,
"229",Dishman Netherlands BV,14,LTHP0229,166850,449000,"BU03450402,BU03450100,BU03450400,BU03450003,BU03450401,BU03450101,BU03450002,BU03450000,BU03450001"
"230",Interxion AMS 5,15,LTHP0230,111808,477084,
"231",Interxion AMS 8,15,LTHP0231,111062,476659,BU03580000
"232",NLDC   Oude Meer  Schiphol Rijk,15,LTHP0232,113782,478124,BU03580200
"233",RWZI   Beverwijk,16.84191667,LTHP0233,106317,498801,"BU03750900,BU03750901,BU03750902"
"234",RWZI   Dordrecht,17.41666667,LTHP0234,110173,425324,"BU05059800,BU05050608,BU05050606"
"235",EdgeConnex,18,LTHP0235,112619,477521,
"236",Albert Heijn BV,18.365965,LTHP0236,166635,448598,"BU03450400,BU03450003,BU03450401,BU03450300,BU03450200,BU03450101,BU03450002,BU03450000,BU03450001"
"237",RWZI   Bath,18.68179398,LTHP0237,75367,379868,BU07030409
"238",Maincubes,20,LTHP0238,113078,477309,BU03580200
"239",RWZI   Kralingseveer,20.31944444,LTHP0239,97000,435762,"BU05991446,BU05420000,BU05020110,BU05991283,BU05020996,BU05020998,BU05020997,BU05020995,BU05990845"
"240",RWZI   De Groote Lucht,20.9,LTHP0240,80802,435271,"BU06220303,BU06220301,BU06220201,BU06220202,BU06220205"
"241",Service Point Nederland BV,21.85,LTHP0241,83028,447968,"BU05031400,BU05031401,BU05031302,BU05031300,BU05031301,BU06031064,BU06031084,BU05031303"
"242",Sikma Veevoeders BV,24,LTHP0242,210297,583842,"BU00590009,BU00590004,BU00590100,BU00590107"
"243",Bresc BV,24,LTHP0243,130417,421286,
"244",Bresc BV,24,LTHP0244,125170,424630,
"245",Eurosalad Rauwkost   Fruit BV,24,LTHP0245,121629,424085,
"246",Graaf Food Ingredients BV,24,LTHP0246,130434,421353,
"247",Hak BV,24,LTHP0247,130316,422933,
"248",O  Bouman BV,24,LTHP0248,131898,422214,
"249",Orffa Additives BV,24,LTHP0249,120296,423593,
"250",First Master Food Manufactory BV,24,LTHP0250,152270,464005,"BU03070404,BU03420702,BU03070500,BU03070503,BU03070305"
"251",Nutreco Nederland BV,24,LTHP0251,154009,462258,"BU03071700,BU03071701,BU03071704,BU03071801,BU03071800,BU03071702,BU03071703,BU03071804,BU03071803,BU03071802"
"252",Martinez Chocolade BV,24,LTHP0252,117602,477108,"BU03621301,BU03621004,BU03621001,BU03621106,BU03621104,BU03621203"
"253",Brouwerij  t IJ BV,24,LTHP0253,123620,486635,
"254",Cargill BV,24,LTHP0254,112982,491643,
"255",Dutch Cocoa BV,24,LTHP0255,112310,491482,
"256",Expalkan V  BV,24,LTHP0256,123079,487818,
"257",Heartland Sweeteners Europe BV,24,LTHP0257,111926,490829,
"258",Udkvm BV,24,LTHP0258,113684,489356,
"259",Co1peratieve Zuivelonderneming Cono BA,24,LTHP0259,120220,507799,
"260",Cargill BV,24,LTHP0260,76861,391557,
"261",Lamb Weston Meijer VOF,24,LTHP0261,77592,390990,
"262",Van der Kroon Food Products BV,24,LTHP0262,76430,391130,
"263",Refresco Benelux BV,24,LTHP0263,110933,453774,"BU19010309,BU19010310,BU19010308,BU19010620"
"264",Vrumona BV,24,LTHP0264,142529,452749,"BU03120009,BU03120000"
"265",Banketbakkerij Wouter de Graaf BV,24,LTHP0265,154859,473584,"BU03130008,BU03139997,BU03130002,BU03130009,BU03130011"
"266",De Banketgroep BV,24,LTHP0266,153647,471381,"BU03130001,BU03130006,BU03130007"
"267",Haringfileerderij     De Maatjes     BV,24,LTHP0267,153980,473439,"BU03130001,BU03130004,BU03130002,BU03130009,BU03130005"
"268",Mayonna BV,24,LTHP0268,154738,473517,"BU03130008,BU03139997,BU03130002,BU03130009,BU03130011"
"269",Handelsmij  Procema BV,24,LTHP0269,142634,439042,
"270",Kroon Vleeswarenfabriek Zwaagwesteinde BV,24,LTHP0270,198235,585109,BU18910200
"271",Teeling Petfood Veenwouden BV,24,LTHP0271,195059,583212,"BU07370809,BU18910201,BU07370909"
"272",Smit   Dorlas Koffiebranders BV,24,LTHP0272,119807,468713,"BU07360103,BU07360101,BU07360104,BU07360107,BU07360108"
"273",Zandvliet Vleeswaren II BV,24,LTHP0273,85103,444623,"BU05032302,BU05032300,BU05032703,BU05032900,BU05032901,BU05032305,BU05032304,BU05032600"
"274",A F  Stam BV,24,LTHP0274,125619,483752,BU04370001
"275",De Heus Voeders BV,24,LTHP0275,173273,447549,
"276",E J  Bos Mengvoeders BV,24,LTHP0276,168196,453052,
"277",Frieslandcampina Riedel BV,24,LTHP0277,172818,449328,
"278",P  Bos Mengvoeder  en Kunstmesthandel BV,24,LTHP0278,168062,452528,
"279",Poeliersbedrijf Brinkhorst BV,24,LTHP0279,167759,450803,BU03450405
"280",McCain Foods Holland BV,24,LTHP0280,41230,391554,"BU06640551,BU06540802,BU06540801"
"281",Holland Paling BV,24,LTHP0281,106996,491976,
"282",Otelli BV,24,LTHP0282,105754,490364,
"283",A L  Hoogesteger Fresh Specialist BV,24,LTHP0283,110824,488202,
