fid,source_name,available_heat,source_id,geo_coordinate_x,geo_coordinate_y,neighbourhoods_in_range
57,Air Products Nederland BV Botlek,284517.792,HTLP0057,77340,432870,"BU19631200,BU19631199,BU19631299,BU19631399,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19631100,BU05992307,BU06140102,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU06140009,BU05300901,BU06140103,BU05300005,BU05300401,BU06130102,BU06130101,BU06130104,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU05992196,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU17830701,BU18420004,BU18420103,BU06060902,BU06060901,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060701,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060405,BU06060307,BU06060306,BU06060308,BU06060404,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300104,BU05300200,BU05300601,BU05300107,BU05300505,BU05300201,BU05300503,BU05300600,BU05300800,BU05300102,BU05300103,BU05300504,BU05300105,BU05300301,BU05300700,BU05300701,BU05300500,BU05300303,BU05300502,BU05300404,BU05300302,BU19309997,BU05300100,BU05309997,BU05300101,BU05300001,BU05300300,BU05301002,BU05301003,BU05300400,BU05301001,BU05300402,BU19302902"
58,Air Liquide Pergen VOF,361780.992,HTLP0058,84800,433523,"BU05990661,BU05990660,BU05990814,BU05990516,BU05990535,BU05990515,BU05990531,BU05990534,BU05990837,BU05990327,BU05990328,BU05990451,BU05990455,BU05990456,BU05990457,BU05990532,BU05990558,BU05990847,BU05990841,BU05990836,BU05991284,BU05991080,BU05991081,BU05991082,BU05991086,BU05990119,BU05990110,BU05990112,BU05990111,BU05990113,BU05991079,BU05991087,BU05991088,BU05991576,BU05991572,BU05991571,BU05991574,BU05991085,BU05991017,BU05990118,BU05990329,BU05990320,BU05990321,BU05990324,BU05990322,BU05990325,BU05990323,BU05992194,BU05991570,BU05992198,BU05991577,BU05991578,BU05991573,BU05991575,BU06130522,BU06130521,BU06130625,BU06130624,BU06130623,BU06130626,BU19631299,BU19631399,BU19630000,BU19630051,BU19630001,BU19630002,BU19630007,BU19630050,BU19630099,BU19630005,BU19630006,BU19630003,BU19630004,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19630100,BU04891430,BU04891429,BU04891836,BU04891328,BU04891937,BU04892039,BU04893052,BU04893051,BU04891225,BU04891226,BU04891227,BU04893050,BU04891431,BU04891432,BU04891735,BU04891634,BU19630299,BU19630199,BU04893160,BU05992307,BU05010300,BU05010209,BU19302901,BU19302504,BU06130419,BU06130415,BU06130418,BU06130416,BU06130420,BU06130205,BU06130102,BU06130103,BU06130101,BU06130104,BU06130207,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU06130313,BU06130414,BU06130417,BU06130706,BU05992196,BU05991593,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU18420004,BU18420103,BU06060906,BU06060905,BU06060803,BU05990452,BU05992459,BU05992650,BU05990454,BU06060908,BU19260352,BU19260111,BU05032600,BU05032704,BU05032902,BU18420000,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06060802,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060000,BU06060102,BU06060101,BU06060604,BU06060605,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060103,BU06060104,BU06060107,BU06060106,BU06060105,BU05991853,BU05991926,BU06060500,BU06060801,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU19302902"
59,ExxonMobil Chemical Holland BV RAP,389154.24,HTLP0059,79808,432207,"BU05990327,BU05990328,BU05992194,BU05992198,BU06130522,BU19631200,BU19631199,BU19631299,BU19631399,BU19630000,BU19630001,BU19630002,BU19630099,BU19630005,BU19630006,BU19630003,BU19630004,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19631100,BU05992307,BU05560502,BU05992705,BU05560602,BU05991703,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU05300901,BU06130419,BU06130415,BU06130418,BU06130416,BU06130420,BU06130205,BU06130102,BU06130103,BU06130101,BU06130104,BU06130207,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU06130313,BU06130414,BU06130417,BU06130706,BU05992196,BU05991593,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU17830701,BU18420004,BU18420103,BU06060906,BU06060905,BU06060803,BU06060908,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06060802,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060000,BU06060102,BU06060101,BU06060604,BU06060605,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060103,BU06060104,BU06060107,BU06060106,BU06060105,BU05991853,BU05991926,BU06060500,BU06060801,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300200,BU05300601,BU05300505,BU05300201,BU05300503,BU05300600,BU05300800,BU19309997,BU05301002,BU05301003,BU05301001,BU05300402,BU19302902"
60,Air Products Nederland BV Pernis,497701.152,HTLP0060,79259,431845,"BU05990327,BU05992194,BU05992198,BU06130522,BU19631200,BU19631199,BU19631299,BU19631399,BU19639997,BU19630000,BU19630001,BU19630099,BU19630005,BU19630006,BU19630003,BU19630004,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19631100,BU05992307,BU05560502,BU05992705,BU05560602,BU05991703,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU05300901,BU06140103,BU05300401,BU06130419,BU06130415,BU06130418,BU06130416,BU06130205,BU06130102,BU06130103,BU06130101,BU06130104,BU06130207,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU06130313,BU06130414,BU06130417,BU06130706,BU05992196,BU05991593,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU17830701,BU18420004,BU18420103,BU06060906,BU06060905,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060000,BU06060102,BU06060101,BU06060604,BU06060605,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060103,BU06060107,BU06060106,BU05991926,BU06060500,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300200,BU05300601,BU05300505,BU05300201,BU05300503,BU05300600,BU05300800,BU05300504,BU05300502,BU05300404,BU19309997,BU05309997,BU05301002,BU05301003,BU05300400,BU05301001,BU05300402,BU19302902"
61,Trinseo Netherlands,630720,HTLP0061,43772,372916,"BU07189998,BU17149998,BU06541101,BU06540102,BU06541102,BU06540401,BU06540302,BU06540402,BU06540301,BU06540202,BU06541202,BU06549998,BU07180800,BU17141100,BU17141109,BU07150703,BU07150403,BU07150704,BU07151004,BU07151001,BU07151301,BU07151600,BU07151002,BU07158200,BU07150702,BU07151005,BU07151003,BU07153400,BU07153100,BU07155200,BU07152800,BU07154900,BU07152500,BU07150402,BU07150101,BU17141209,BU07159998,BU07150404,BU07150401,BU07150701,BU07150705,BU07152200,BU07156700,BU07157900,BU07155800,BU07156100,BU07156400,BU07157600,BU07157000"
62,Eastman Chemical Middelburg BV,630720,HTLP0062,33940,390952,"BU07170200,BU07170201,BU07170209,BU07170000,BU07170009,BU16950301,BU07179997,BU16950300,BU16950309,BU16959997,BU07170100,BU07170109,BU07170002,BU07170001,BU06640889,BU16950509,BU06649997,BU06870101,BU06870103,BU06870108,BU06870107,BU06870104,BU07170300,BU07170309,BU06870100,BU06870000,BU06870209,BU06870300,BU06870200,BU06870106,BU06870301,BU06870105,BU06870309,BU06870302,BU06870102,BU06870109,BU06870400,BU06870500,BU06870409,BU06870502,BU06870509,BU06640551,BU06870503,BU06870501,BU06879997,BU07180203,BU07180209,BU07180202,BU07180401,BU07180405,BU07180406,BU07180407,BU07180500,BU07180408,BU07179998,BU07189998,BU07180204,BU07180205,BU07180206,BU07180207,BU07180300,BU07180402,BU07180501,BU07180505,BU07180503,BU07180507,BU07180506,BU07180502,BU07180504,BU06540201,BU06540202,BU06549998,BU06540502,BU06640559,BU06540903,BU06541502,BU06541501,BU06540902,BU06540901,BU06540802,BU06540801,BU07180800,BU07180701,BU07180601,BU07180600,BU07180602,BU07180702,BU07180603,BU07180100,BU07180700,BU07180208,BU07180103,BU07180102,BU07180101,BU07180200,BU07180201,BU07170900,BU07180303,BU07180400,BU07180403,BU07170509,BU07171008,BU07171001,BU07171009,BU07170908,BU07170901,BU07171000,BU07170909,BU07180301,BU07170800,BU07170809,BU07170700,BU07170709,BU07170609,BU07170508,BU07170500,BU07180302,BU07171100,BU07171109"
63,Cargill Benelux BV,630720,HTLP0063,44338,361919,"BU07150703,BU07150403,BU07150704,BU07151004,BU07151600,BU07158200,BU07150702,BU07151005,BU07153400,BU07153100,BU07155200,BU07154900,BU07150402,BU17141209,BU07150404,BU07150401,BU07150701,BU07150705,BU07151900,BU07152200,BU07154000,BU07153700,BU07158500,BU07158800,BU07154600,BU07156700,BU07154300,BU07155500,BU07155800,BU07156100,BU07156400,BU07157300,BU07157600,BU07157000"
64,Century Aluminum Vlissingen B V,630720,HTLP0064,37469,386879,"BU07170000,BU07170009,BU07179997,BU16950309,BU16959997,BU07170109,BU07170001,BU06640889,BU06649997,BU06870101,BU06870103,BU06870108,BU06870107,BU06870104,BU06870100,BU06870000,BU06870209,BU06870300,BU06870200,BU06870106,BU06870301,BU06870105,BU06870309,BU06870302,BU06870102,BU06870109,BU06870400,BU06870500,BU06870409,BU06870502,BU06870509,BU06640551,BU06870503,BU06870501,BU06879997,BU07180203,BU07180209,BU07180202,BU07180401,BU07180405,BU07180406,BU07180407,BU07180500,BU07180408,BU07189998,BU17149998,BU07180204,BU07180205,BU07180206,BU07180207,BU07180300,BU07180402,BU07180501,BU06541002,BU06541402,BU06541102,BU06640778,BU06640779,BU07180505,BU07180503,BU07180507,BU07180506,BU07180502,BU07180504,BU06540302,BU06540402,BU06540201,BU06540301,BU06540202,BU06541202,BU06541201,BU06549998,BU06540502,BU06540501,BU06640550,BU06640559,BU06640660,BU06540903,BU06541502,BU06541501,BU06540902,BU06540901,BU06540802,BU06540801,BU07180800,BU17141100,BU07180701,BU07180601,BU07180600,BU07180602,BU07180702,BU07180603,BU17141108,BU17141109,BU07159998,BU07180100,BU07180700,BU07180208,BU07180103,BU07180102,BU07180101,BU07180200,BU07180201,BU07170900,BU07180303,BU07180400,BU07180403,BU07170909,BU07180301,BU07170709,BU07180302"
65,Air Liquide Nederland BV,837154.656,HTLP0065,77139,433574,"BU19631199,BU19631299,BU19631399,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19631100,BU05992307,BU06140102,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU06140009,BU05300901,BU06140103,BU05300005,BU05300401,BU06130102,BU06130101,BU06130104,BU19301708,BU06130312,BU06130310,BU06130309,BU05992196,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU17830702,BU17830154,BU17830701,BU18420004,BU18420103,BU17830714,BU17830710,BU17830703,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060701,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060405,BU06060307,BU06060306,BU06060308,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300104,BU05300200,BU05300601,BU05300107,BU05300505,BU05300201,BU05300503,BU05300600,BU05300800,BU05300102,BU05300103,BU05300504,BU05300105,BU05300301,BU05300700,BU05300701,BU05300500,BU05300303,BU05300502,BU05300404,BU05300302,BU19309997,BU05300100,BU05309997,BU05300101,BU05301002,BU05301003,BU05300400,BU05301001,BU05300402,BU19302902"
66,YARA Sluiskil BV,1141603.2,HTLP0066,47750,366500,"BU06549998,BU07150703,BU07150403,BU07150704,BU07151004,BU07151001,BU07151301,BU07151600,BU07151002,BU07158200,BU07150702,BU07151005,BU07151003,BU07153400,BU07153100,BU07155200,BU07152800,BU07154900,BU07150402,BU07150101,BU07159998,BU06771102,BU06771103,BU07150404,BU07150401,BU07150701,BU07150705,BU07151900,BU07152200,BU07154000,BU07153700,BU07158500,BU07158800,BU07154600,BU07156700,BU07157900,BU07154300,BU06770502,BU06770111,BU07155500,BU07155800,BU07156100,BU07156400,BU07157300,BU07157600,BU07157000"
67,Dow Benelux BV Hoek,2917080,HTLP0067,43193,373788,"BU07189998,BU17149998,BU06540702,BU06541002,BU06541101,BU06540102,BU06541102,BU06540401,BU06540302,BU06540402,BU06540201,BU06540301,BU06540202,BU06541202,BU06541201,BU06549998,BU07180800,BU17141100,BU17141109,BU07150703,BU07150403,BU07150704,BU07151004,BU07151001,BU07151301,BU07151600,BU07151002,BU07158200,BU07150702,BU07151005,BU07151003,BU07153400,BU07153100,BU07155200,BU07152800,BU07154900,BU07152500,BU07150402,BU07150101,BU17141209,BU07159998,BU07150404,BU07150401,BU07150701,BU07150705,BU07152200,BU07156700,BU07157900,BU07155800,BU07156100,BU07156400,BU07157600,BU07157000"
68,Shell Nederland Chemie BV Moerdijk,3375928.8,HTLP0068,97946,411331,"BU19639997,BU19630899,BU19630950,BU19630900,BU19630999,BU05051915,BU05051917,BU05051919,BU05059804,BU19630699,BU19630750,BU19630700,BU19630799,BU05059997,BU19630599,BU19630500,BU19249997"
69,BASF Nederland BV Catalysts,31536,HTLP0069,132150,454100,"BU03440114,BU03440112,BU03441014,BU03440933,BU03440934,BU03440932,BU03440922,BU03440921,BU03440931,BU03440941,BU03440942,BU03440943,BU03441031,BU03440113,BU03440111,BU03440832,BU03440831,BU03560800,BU03441032,BU03441024,BU03441041,BU03441033,BU03440952,BU03440951,BU03440953"
70,Biopetrol Rotterdam BV,0,HTLP0070,80191,433416,"BU05990327,BU05990328,BU05990456,BU05990329,BU05990321,BU05990322,BU05990323,BU05992194,BU05991570,BU05992198,BU06130522,BU06130521,BU19631200,BU19631199,BU19631299,BU19631399,BU19630000,BU19630001,BU19630099,BU19630005,BU19630006,BU19630003,BU19630004,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19631100,BU05992307,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU05300901,BU06130419,BU06130415,BU06130418,BU06130416,BU06130420,BU06130205,BU06130102,BU06130103,BU06130101,BU06130104,BU06130207,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU06130313,BU06130414,BU06130417,BU06130706,BU05992196,BU05991593,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU17830701,BU18420004,BU18420103,BU06060906,BU06060905,BU06060803,BU05990452,BU05992459,BU06060908,BU18420002,BU18420000,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06060802,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060000,BU06060102,BU06060101,BU06060604,BU06060605,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060103,BU06060104,BU06060107,BU06060106,BU06060105,BU05991853,BU05991926,BU06060500,BU06060801,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300800,BU05301002,BU05301003,BU05301001,BU19302902"
