fid,neighbourhood_code,neighbourhood_name,adjacent_neighbourhoods,geo_coordinate_x,geo_coordinate_y,municipality_code,municipality_name
"1519",BU05184420,De Vissen,"BU06370904,BU06370903,BU19160401,BU05184421,BU05184419,BU05184418",88163.9949010204,453220.719359033,GMGM0518,'s-Gravenhage
"1520",BU05184421,Rietbuurt,"BU06370903,BU05184420,BU05184419,BU19260232,BU05184211,BU05184317,BU05184418",87786.8930868474,452420.619368567,GMGM0518,'s-Gravenhage
"1521",BU05230000,Boven-Hardinxveld,"BU05230001,BU05059800,BU19780406,BU19781704,BU05120900,BU05121000",121061.959332291,426727.291731535,GMGM0523,Hardinxveld-Giessendam
"1522",BU05230001,Neder-Hardinxveld,"BU05230003,BU05230002,BU19780403,BU05059800,BU19780406,BU19780409,BU05230000,BU19780408",118248.740258204,426613.464360384,GMGM0523,Hardinxveld-Giessendam
"1523",BU05230002,Giessendam,"BU19782001,BU06100307,BU05230003,BU19780403,BU05230001,BU19781105,BU06100401,BU06100406,BU19780408",116213.225283656,428071.442902772,GMGM0523,Hardinxveld-Giessendam
"1524",BU05230003,De Peulen,"BU06100307,BU05230002,BU05230001,BU05059800",116175.921154266,426071.153272285,GMGM0523,Hardinxveld-Giessendam
"1525",BU05300000,De Vesting,"BU05300902,BU05300003,BU05300004,BU05309997,BU05300001",68283.011166659,427057.532577151,GMGM0530,Hellevoetsluis
"1526",BU05300001,Glaciswijk,"BU05300005,BU05300701,BU05300000,BU05300004,BU05309997,BU05300300",68625.0222592418,427273.375620054,GMGM0530,Hellevoetsluis
"1527",BU05300003,Groote Weergors,"BU05300900,BU05300106,BU05300902,BU05300000,BU05300004",67859.7124883013,427639.858731375,GMGM0530,Hellevoetsluis
"1528",BU05300004,Marinebuurt,"BU05300005,BU05300104,BU05300105,BU05300106,BU05300003,BU05300000,BU05300001",68270.4878329609,427820.792240714,GMGM0530,Hellevoetsluis
"1529",BU05300005,Dichters- en Schrijversbuurt,"BU05300104,BU05300103,BU05300700,BU05300701,BU05300004,BU05300001,BU05300300",68888.8272727302,427873.196927898,GMGM0530,Hellevoetsluis
"1530",BU05300100,Nieuw-Helvoet,"BU05300901,BU05300104,BU05300107,BU05300105,BU05300106,BU05300101",67979.7291251105,428509.51755651,GMGM0530,Hellevoetsluis
"1531",BU05300101,Bloemen- en Plantenbuurt,"BU05300104,BU05300107,BU05300100",68407.9410267105,428716.683250091,GMGM0530,Hellevoetsluis
"1532",BU05300102,Kulck-Noord,"BU05300104,BU05300201,BU05300103,BU05300504",69043.6414108813,428805.75736711,GMGM0530,Hellevoetsluis
"1533",BU05300103,Kulck-Zuid,"BU05300005,BU05300104,BU05300102,BU05300504,BU05300700,BU05300500,BU05300502",69189.8493747101,428314.042164685,GMGM0530,Hellevoetsluis
"1534",BU05300104,Rijksstraatweg en omgeving,"BU05300005,BU05300107,BU05300201,BU05300102,BU05300103,BU05300105,BU05300100,BU05300004,BU05300101",68815.7056085034,428522.238648018,GMGM0530,Hellevoetsluis
"1535",BU05300105,Dorp en Hoonaart,"BU05300104,BU05300106,BU05300100,BU05300004",68352.5630558742,428253.867409771,GMGM0530,Hellevoetsluis
"1536",BU05300106,Vogelbuurt,"BU05300901,BU05300105,BU05300900,BU05300003,BU05300100,BU05300004",67801.7556643527,428162.884572996,GMGM0530,Hellevoetsluis
"1537",BU05300107,Boomgaard,"BU05300901,BU05300104,BU05300201,BU05300100,BU05300101",68385.866959539,429184.524149631,GMGM0530,Hellevoetsluis
"1538",BU05300200,Nieuwenhoorn,"BU05300901,BU05300201",69411.6779521065,430212.573077754,GMGM0530,Hellevoetsluis
"1539",BU05300201,'t Lange Land,"BU05300901,BU05300104,BU05300200,BU05300601,BU05300107,BU05300505,BU05300102,BU05300504",69529.0212611762,429608.503535989,GMGM0530,Hellevoetsluis
"1540",BU05300300,Kanaalzicht,"BU05300005,BU05300301,BU05300701,BU05309997,BU05300001",68812.050056805,426929.483315809,GMGM0530,Hellevoetsluis
"1541",BU05300301,Wittens Hoeck,"BU05300701,BU05300303,BU05300302,BU05309997,BU05300300",69218.964689196,427118.090592981,GMGM0530,Hellevoetsluis
"1542",BU05300302,Gorsingen Hoeck,"BU05300301,BU05300303,BU05309997,BU05301002,BU05301003,BU05300400",69849.1576427675,426880.457850268,GMGM0530,Hellevoetsluis
"1543",BU05300303,Hooghen Hoeck,"BU05300401,BU05300301,BU05300701,BU05300404,BU05300302,BU05300400",69747.8854775366,427403.827511404,GMGM0530,Hellevoetsluis
"1544",BU05300400,Hout Hoeffe,"BU05300901,BU05300401,BU05300303,BU05300404,BU05300302,BU05301003,BU05300402",70448.2053068433,427358.253777737,GMGM0530,Hellevoetsluis
"1545",BU05300401,Koele Nacht,"BU05300303,BU05300404,BU05300400,BU05300402",70205.8750365307,427941.449817052,GMGM0530,Hellevoetsluis
"1546",BU05300402,Morgen Stont,"BU05300901,BU05300401,BU05300503,BU05300600,BU05300800,BU05300502,BU05300404,BU05300400",70697.8781842423,428068.744010164,GMGM0530,Hellevoetsluis
"1547",BU05300404,Vlotbrug,"BU05300401,BU05300503,BU05300700,BU05300701,BU05300303,BU05300502,BU05300400,BU05300402",69907.5164770779,428020.836089905,GMGM0530,Hellevoetsluis
"1548",BU05300500,Tolhoeck,"BU05300103,BU05300700,BU05300502",69497.1659106561,428204.208145204,GMGM0530,Hellevoetsluis
"1549",BU05300502,Out Jaar,"BU05300505,BU05300503,BU05300103,BU05300504,BU05300700,BU05300500,BU05300404,BU05300402",69806.6026874504,428461.952866745,GMGM0530,Hellevoetsluis
"1550",BU05300503,Logendal,"BU05300505,BU05300600,BU05300502,BU05300404,BU05300402",70258.6112360354,428744.038361819,GMGM0530,Hellevoetsluis
"1551",BU05300504,Kruis Hoeffe,"BU05300505,BU05300201,BU05300102,BU05300103,BU05300502",69503.7963718575,428926.483207048,GMGM0530,Hellevoetsluis
"1552",BU05300505,Salem,"BU05300601,BU05300201,BU05300503,BU05300600,BU05300504,BU05300502",69996.2609667265,429226.599493404,GMGM0530,Hellevoetsluis
"1553",BU05300600,Wagenzicht,"BU05300901,BU05300601,BU05300505,BU05300503,BU05300800,BU05300402",70689.185182533,428996.839620179,GMGM0530,Hellevoetsluis
"1554",BU05300601,Altena,"BU05300901,BU05300505,BU05300201,BU05300600",70446.6320962184,429690.457855759,GMGM0530,Hellevoetsluis
"1555",BU05300700,Centrumgebied-West,"BU05300005,BU05300103,BU05300701,BU05300500,BU05300502,BU05300404",69416.1471165749,428013.010034675,GMGM0530,Hellevoetsluis
"1556",BU05300701,Centrumgebied-Oost,"BU05300005,BU05300301,BU05300700,BU05300303,BU05300404,BU05300001,BU05300300",69387.5235972221,427675.685118446,GMGM0530,Hellevoetsluis
"1557",BU05300800,Kickers Bloem,"BU05300901,BU05300600,BU05300402",71497.9172080364,428751.295362888,GMGM0530,Hellevoetsluis
"1558",BU05300900,Duinhoeck,"BU05300901,BU05309998,BU19249997,BU19249998,BU05300106,BU05300902,BU05300003,BU05309997,BU19240204",65900.3542377744,428704.7179095,GMGM0530,Hellevoetsluis
"1559",BU05300901,Buitengebied,"BU06140109,BU06149998,BU05010109,BU05010209,BU19302504,BU06140009,BU06140103,BU05309998,BU05300200,BU05300601,BU05300107,BU05300201,BU05300600,BU05300800,BU05300900,BU05300106,BU05300100,BU05301003,BU05300400,BU05300402,BU19302902",69162.4438840324,430285.931407039,GMGM0530,Hellevoetsluis
"1560",BU05300902,Heliushaven,"BU05300900,BU05300003,BU05300000,BU05309997",67782.7437356482,426962.081576983,GMGM0530,Hellevoetsluis
"1561",BU05301001,Kern Oudenhoorn,"BU05301002,BU05301003",72596.1533166363,427256.057660358,GMGM0530,Hellevoetsluis
"1562",BU05301002,Poldergebied Oudenhoorn,"BU19303105,BU05300302,BU19309997,BU05309997,BU05301003,BU05301001,BU19302902",72682.0450373118,426488.783885051,GMGM0530,Hellevoetsluis
"1563",BU05301003,Poldergebied Nieuwenhoorn,"BU05300901,BU05300302,BU05301002,BU05300400,BU05301001,BU19302902",71674.3058071088,427494.107200476,GMGM0530,Hellevoetsluis
"1564",BU05310101,Dorp,"BU05310103,BU05310102,BU05970900,BU05310201,BU05310400,BU05310203",102930.183927216,428833.480700377,GMGM0531,Hendrik-Ido-Ambacht
"1565",BU05310102,Oostendam,"BU05310103,BU05970900,BU05310501,BU05310101",103686.718641417,429210.18357717,GMGM0531,Hendrik-Ido-Ambacht
"1566",BU05310103,Kruiswiel,"BU05310302,BU05310102,BU05310501,BU05310201,BU05310101",104003.724332485,428714.234299425,GMGM0531,Hendrik-Ido-Ambacht
"1567",BU05310201,Krommeweg-Noord,"BU05310301,BU05310302,BU05310103,BU05310203,BU05310101,BU05310202",103280.690131256,428150.990492122,GMGM0531,Hendrik-Ido-Ambacht
"1568",BU05310202,Krommeweg-Zuid,"BU05310301,BU05310201,BU05310204,BU05310203",102964.507621358,427761.149854634,GMGM0531,Hendrik-Ido-Ambacht
"1569",BU05310203,De Sandeling,"BU05310201,BU05310400,BU05310204,BU05310101,BU05310202",102372.616143536,428208.361758485,GMGM0531,Hendrik-Ido-Ambacht
"1570",BU05310204,Ambachtszone,"BU05310301,BU06420310,BU06420309,BU06420707,BU05310400,BU05310203,BU05310202,BU06420708",102521.055779149,427395.111872615,GMGM0531,Hendrik-Ido-Ambacht
"1571",BU05310301,Volgerlanden-West,"BU06420107,BU06420112,BU06420113,BU05310302,BU06420114,BU05310201,BU06420310,BU06420309,BU05310204,BU05310202",103687.829177922,427272.505839011,GMGM0531,Hendrik-Ido-Ambacht
"1572",BU05310302,Volgerlanden-Oost,"BU05310502,BU06420106,BU06420107,BU06420112,BU05310301,BU05310103,BU05310501,BU05310201",104404.84160023,427882.577249454,GMGM0531,Hendrik-Ido-Ambacht
"1573",BU05310400,Sandelingen-Ambacht,"BU05970800,BU05970900,BU06420707,BU05310204,BU05310203,BU05310101,BU06420708",101718.768305652,428663.246440322,GMGM0531,Hendrik-Ido-Ambacht
"1574",BU05310501,Antoniapolder,"BU04820201,BU05971000,BU05310502,BU04820503,BU04820101,BU04820105,BU05310302,BU05310103,BU05310102,BU05970900",104231.181944107,429845.232106613,GMGM0531,Hendrik-Ido-Ambacht
"1575",BU05310502,Noordoevers,"BU06420105,BU05900001,BU06420106,BU04820503,BU05310302,BU05310501,BU06420104",105236.977154141,427851.681405269,GMGM0531,Hendrik-Ido-Ambacht
"1576",BU05420000,Oud Krimpen,"BU19310109,BU19310104,BU19310108,BU05020113,BU05020114,BU05020227,BU05020112,BU05420002,BU05420001,BU05991446,BU05020110,BU05991283,BU05970700",99264.9663260278,435841.285147107,GMGM0542,Krimpen aan den IJssel
"1577",BU05420001,Kortland-Noord,"BU05020229,BU05020336,BU05020337,BU05420003,BU05020228,BU05020227,BU05420002,BU05420004,BU05420000",100319.148484383,436979.120889016,GMGM0542,Krimpen aan den IJssel
"1578",BU05420002,Kortland-Zuid,"BU19310109,BU05420005,BU05420001,BU05420004,BU05420000",101220.401973044,436353.189521331,GMGM0542,Krimpen aan den IJssel
"1579",BU05420003,Boveneind,"BU19310200,BU05020449,BU05020337,BU05020447,BU05420001,BU05420004",101671.616000179,437612.966325437,GMGM0542,Krimpen aan den IJssel
"1580",BU05420004,Langeland,"BU19310011,BU19310109,BU19310200,BU05420003,BU19310209,BU05420005,BU05420002,BU05420001",102578.105283924,436717.00650029,GMGM0542,Krimpen aan den IJssel
"1581",BU05420005,Lansingh-Zuid,"BU19310109,BU05420002,BU05420004",101416.43249327,435938.33392155,GMGM0542,Krimpen aan den IJssel
"1582",BU05560101,Taanschuurpolder,"BU05560301,BU05560702,BU05992704,BU05560405,BU05560303,BU05560401,BU05560201",76938.0195252228,436952.767163096,GMGM0556,Maassluis
"1583",BU05560201,Vertobuurt,"BU05560202,BU05560402,BU18420101,BU18420108,BU05560302,BU05560101,BU05560303,BU05560401",77249.2927410872,437941.995389633,GMGM0556,Maassluis
"1584",BU05560202,Bloemenbuurt,"BU05560402,BU05560203,BU18420108,BU05560201",77100.6258311544,438188.620597171,GMGM0556,Maassluis
"1585",BU05560203,Bomendal,"BU05560202,BU05560402,BU05560403,BU05560801,BU18420108",76919.7020254281,438527.980272461,GMGM0556,Maassluis
"1586",BU05560301,Sluispolder Oost,"BU18420101,BU05560302,BU05560702,BU05560701,BU05560101,BU05560303",77856.7415647987,437335.256022298,GMGM0556,Maassluis
"1587",BU05560302,Sluispolder West,"BU18420101,BU05560301,BU05560303,BU05560201",77709.5755354641,437717.846112443,GMGM0556,Maassluis
"1588",BU05560303,Binnenstad,"BU05560302,BU05560301,BU05560101,BU05560201",77241.6166890658,437507.170711135,GMGM0556,Maassluis
"1589",BU05560401,Kapelpolder,"BU05560402,BU05560403,BU05560405,BU05560101,BU05560201,BU05560404",76561.9069458029,437733.120263472,GMGM0556,Maassluis
"1590",BU05560402,Componistenbuurt,"BU05560202,BU05560403,BU05560203,BU05560401,BU05560201",76471.496198651,438241.682380855,GMGM0556,Maassluis
"1591",BU05560403,Koningshoek,"BU05560402,BU05560203,BU05560801,BU05560401,BU05560501,BU05560404",76138.0056991017,438310.473220185,GMGM0556,Maassluis
"1592",BU05560404,Het Balkon,"BU05992705,BU05560403,BU05992704,BU05560405,BU05560401,BU05560501",75807.2322698358,437682.503756062,GMGM0556,Maassluis
"1593",BU05560405,Nieuwe waterweg,"BU05992704,BU05560101,BU05560401,BU05560404",76282.3935751057,437178.637077606,GMGM0556,Maassluis
"1594",BU05560501,Vogelbuurt,"BU05560502,BU05992705,BU05560403,BU05560801,BU05560404",75545.9533908905,438541.547248399,GMGM0556,Maassluis
"1595",BU05560502,Burgemeesterswijk,"BU05992705,BU05560602,BU05560801,BU05560601,BU05560501",75282.5837008189,439052.184013357,GMGM0556,Maassluis
"1596",BU05560601,Steendijkpolder Noord,"BU05560502,BU05560602,BU17830352,BU17830351,BU05560801",75281.9576110968,439907.406862774,GMGM0556,Maassluis
"1597",BU05560602,Steendijkpolder Zuid,"BU05560502,BU05992705,BU05991703,BU17830352,BU05560601",74753.2571133219,439284.731981232,GMGM0556,Maassluis
"1598",BU05560701,Zuidbuurt,"BU06220302,BU18420101,BU05560301,BU05560702,BU06220205",78623.2662197994,437130.857879001,GMGM0556,Maassluis
"1599",BU05560702,De Dijk,"BU05992306,BU06220302,BU05560301,BU05560701,BU05992704,BU05560101",77804.6875175232,436359.158908606,GMGM0556,Maassluis
"1600",BU05560801,Wilgenrijk,"BU05560502,BU17830351,BU18420103,BU05560403,BU05560203,BU18420108,BU05560601,BU05560501",76200.8460285034,439339.02293667,GMGM0556,Maassluis
"1601",BU05890101,Kern Hekendorp,"BU19310801,BU05890102",115320.423587986,447602.01760512,GMGM0589,Oudewater
"1602",BU05890102,Hekendorpse buurt,"BU19310801,BU19310808,BU05890213,BU19310803,BU05890209,BU05890210,BU19010832,BU05890101",116680.465006273,448430.060867417,GMGM0589,Oudewater
"1603",BU05890201,Kern Oudewater,"BU05890203,BU05890401,BU05890204,BU05890205,BU05890210,BU05890202,BU05890206",119630.236585303,448362.794447061,GMGM0589,Oudewater
"1604",BU05890202,de Noort syde,"BU05890203,BU05890207,BU05890401,BU05890201",119686.718373559,449117.698403315,GMGM0589,Oudewater
"1605",BU05890203,Brede dijk,"BU05890207,BU05890208,BU05890209,BU05890204,BU05890202,BU05890201",119342.137731205,449032.517057293,GMGM0589,Oudewater
"1606",BU05890204,Klein Hekendorp,"BU05890203,BU05890209,BU05890205,BU05890201",119014.975073465,448782.012624173,GMGM0589,Oudewater
"1607",BU05890205,Kern Hoenkoop,"BU05890209,BU05890204,BU05890210,BU05890201",119056.161690039,448322.737947058,GMGM0589,Oudewater
"1608",BU05890206,Markveld,"BU05890401,BU05890210,BU05890201,BU05890212",119927.818643182,447917.201051868,GMGM0589,Oudewater
"1609",BU05890207,Groenbuffer noord,"BU05890203,BU05890208,BU05890401,BU05890302,BU05890202",119508.811964544,449530.672415133,GMGM0589,Oudewater
"1610",BU05890208,Tappersheul,"BU05890203,BU05890207,BU05890302,BU05890209",119184.070679204,449802.083626535,GMGM0589,Oudewater
"1611",BU05890209,Klein Hekendorp buitengebied,"BU05890203,BU05890208,BU05890213,BU05890302,BU05890102,BU05890204,BU05890205,BU05890210",118650.61035277,449124.302837648,GMGM0589,Oudewater
"1612",BU05890210,Rozendaal,"BU19310809,BU05890102,BU19310803,BU05890209,BU05890205,BU05890201,BU05890212,BU05890206,BU05890211",118943.506155887,447539.504487154,GMGM0589,Oudewater
"1613",BU05890211,Hoenkoopse buurt,"BU19310809,BU19311100,BU05890210,BU05890212,BU03310029",118465.220812001,445902.794057685,GMGM0589,Oudewater
"1614",BU05890212,Willeskop,"BU05890401,BU03350200,BU05890210,BU03350209,BU05890206,BU05890211,BU03310029,BU03310019",121396.215255532,447634.829241769,GMGM0589,Oudewater
"1615",BU05890213,Ruige weide,"BU19010833,BU19010936,BU05890301,BU19010937,BU05890302,BU05890102,BU05890209,BU19010832",116941.476606024,450169.701578757,GMGM0589,Oudewater
"1616",BU05890301,Kern Papekop,"BU05890213,BU05890302",118296.109044355,450866.774369736,GMGM0589,Oudewater
"1617",BU05890302,Diemerbroek,"BU05890207,BU05890208,BU05890401,BU03350108,BU05890213,BU05890301,BU19010937,BU05890209",118856.683254916,451446.973358639,GMGM0589,Oudewater
"1618",BU05890401,Snelrewaard,"BU05890207,BU03350200,BU03350108,BU05890302,BU05890202,BU05890201,BU05890212,BU05890206",121178.918477163,450063.749127176,GMGM0589,Oudewater
"1619",BU05900001,Westpolder,"BU05900003,BU05900005,BU05310502,BU05900002,BU04820502,BU04820503,BU05050200,BU05050201,BU06420104",106179.221237251,427191.108387024,GMGM0590,Papendrecht
"1620",BU05900002,Molenvliet,"BU19781604,BU05900003,BU05900005,BU05900001,BU04820502,BU04820503,BU04820501",106873.500344388,428399.561634337,GMGM0590,Papendrecht
"1621",BU05900003,Kraaihoek,"BU05900004,BU05900005,BU05900001,BU05900002,BU05050607,BU05050201",107017.248125598,426797.560587627,GMGM0590,Papendrecht
"1622",BU05900004,Middenpolder,"BU05900006,BU05900007,BU05900003,BU05900005,BU05050607",107661.738179593,426764.808427443,GMGM0590,Papendrecht
"1623",BU05900005,Wilgendonk,"BU19781604,BU05900006,BU05900007,BU05900008,BU05900004,BU05900003,BU05900001,BU05900002",107850.215927028,427853.559317343,GMGM0590,Papendrecht
"1624",BU05900006,Oosteind en De Kooy,"BU05050608,BU05900007,BU06100102,BU05900004,BU05900005,BU05050607",108855.992441192,426624.210268887,GMGM0590,Papendrecht
"1625",BU05900007,Oostpolder,"BU06100402,BU06100101,BU05900006,BU05900008,BU06100102,BU05900004,BU05900005",109129.126598051,427352.653962728,GMGM0590,Papendrecht
"1626",BU05900008,Vriesenpolder,"BU19782001,BU06100401,BU06100402,BU19781604,BU19782004,BU05900007,BU05900005",109690.007155785,428146.564109047,GMGM0590,Papendrecht
"1627",BU05970100,Centrum,"BU05971000,BU05970200,BU05970600,BU05970300",100670.844234746,431741.772721478,GMGM0597,Ridderkerk
"1628",BU05970200,West,"BU05970800,BU05970100,BU05971200,BU05970700,BU05970600,BU05970300",99727.5691293805,432196.388465921,GMGM0597,Ridderkerk
"1629",BU05970300,Oost,"BU05970800,BU05971000,BU05970100,BU05970200,BU05970500,BU05970400",100638.497588759,430788.386719005,GMGM0597,Ridderkerk
"1630",BU05970400,Drievliet,"BU05970800,BU05971000,BU05970900,BU05970300,BU05970500",101936.846426048,430595.072231696,GMGM0597,Ridderkerk
"1631",BU05970500,Het Zand,"BU05971000,BU05970900,BU05970300,BU05970400",102008.914525487,431361.706287976,GMGM0597,Ridderkerk
"1632",BU05970600,Slikkerveer,"BU19780901,BU19310104,BU05971000,BU05970100,BU05970200,BU05970700",101027.214990179,433253.762930508,GMGM0597,Ridderkerk
"1633",BU05970700,Bolnes,"BU19310104,BU05420000,BU05991283,BU05991289,BU05991290,BU05970800,BU05970200,BU05971200,BU05970600",99461.6773491024,433743.601138667,GMGM0597,Ridderkerk
"1634",BU05970800,Rijsoord,"BU05970200,BU05971200,BU05970700,BU05970900,BU06420707,BU05310400,BU06420901,BU05971100,BU05970300,BU05970400,BU04893163,BU04895075,BU04895072,BU04895073",99742.0369952689,430007.996052083,GMGM0597,Ridderkerk
"1635",BU05970900,Oostendam,"BU05970800,BU05971000,BU05310102,BU05310501,BU05310400,BU05310101,BU05970500,BU05970400",103200.657767275,430262.108246519,GMGM0597,Ridderkerk
"1636",BU05971000,Donkersloot,"BU19780901,BU04820201,BU05970100,BU05970600,BU05970900,BU05310501,BU05970300,BU05970500,BU05970400",102107.104107837,432166.598749461,GMGM0597,Ridderkerk
"1637",BU05971100,Verenambacht,"BU05970800,BU04895075,BU04895073",98142.8896046041,430510.962448328,GMGM0597,Ridderkerk
"1638",BU05971200,Cornelisland,"BU05991289,BU05970800,BU05970200,BU05970700,BU04895072,BU04895070,BU04895071",98022.6376161692,432017.093194766,GMGM0597,Ridderkerk
"1639",BU05990110,Stadsdriehoek,"BU05990814,BU05990535,BU05990515,BU05990847,BU05990841,BU05990112,BU05990113,BU05991088,BU05991017,BU05990118",93080.9930361413,437080.249153857,GMGM0599,Rotterdam
"1640",BU05990111,Oude Westen,"BU05990119,BU05990112,BU05990113,BU05990325",91698.8752329554,436993.166778459,GMGM0599,Rotterdam
"1641",BU05990112,Cool,"BU05990119,BU05990110,BU05990111,BU05990113,BU05990118",92318.3411188491,437046.671374327,GMGM0599,Rotterdam
"1642",BU05990113,Cs Kwartier,"BU05990516,BU05990515,BU05990532,BU05990110,BU05990112,BU05990111,BU05990324,BU05990325",91728.7896906665,437696.491184706,GMGM0599,Rotterdam
"1643",BU05990118,Nieuwe Werk,"BU05990119,BU05990110,BU05990112,BU05991574,BU05991085,BU05991017,BU05990329,BU05990320",92128.5993911243,435722.30557552,GMGM0599,Rotterdam
"1644",BU05990119,Dijkzigt,"BU05990112,BU05990111,BU05990118,BU05990320,BU05990324,BU05990325",91785.0856253203,436304.430650127,GMGM0599,Rotterdam
"1645",BU05990320,Delfshaven,"BU05990119,BU05990118,BU05990329,BU05990321,BU05990324,BU05990322",90822.1292273358,435744.870129083,GMGM0599,Rotterdam
"1646",BU05990321,Bospolder,"BU05990329,BU05990320,BU05990322,BU05990323",90030.8342026582,435969.923502908,GMGM0599,Rotterdam
"1647",BU05990322,Tussendijken,"BU05990320,BU05990321,BU05990324,BU05990323",90009.5934939979,436446.520144174,GMGM0599,Rotterdam
"1648",BU05990323,Spangen,"BU05990327,BU05990558,BU05990329,BU05990321,BU05990324,BU05990322,BU05991853",89572.7271403307,436945.796157021,GMGM0599,Rotterdam
"1649",BU05990324,Nieuwe Westen,"BU05990532,BU05990558,BU05990119,BU05990113,BU05990320,BU05990322,BU05990325,BU05990323",90525.3911325963,436891.074629551,GMGM0599,Rotterdam
"1650",BU05990325,Middelland,"BU05990119,BU05990111,BU05990113,BU05990324",91179.0344254528,436907.19221032,GMGM0599,Rotterdam
"1651",BU05990327,Oud Mathenesse,"BU05990328,BU05990329,BU05990323,BU06060107,BU06060106,BU06060105,BU05991853,BU05991926",88736.6235018794,436987.504328076,GMGM0599,Rotterdam
"1652",BU05990328,Witte Dorp,BU05990327,88899.0631922831,436685.203181723,GMGM0599,Rotterdam
"1653",BU05990329,Schiemond,"BU05990327,BU05991574,BU05991085,BU05990118,BU05990320,BU05990321,BU05990323,BU05992194,BU05991926",90577.2874279966,435369.798300387,GMGM0599,Rotterdam
"1654",BU05990451,Kleinpolder,"BU05990455,BU05990456,BU05990532,BU05990558,BU05991853",89424.5816404473,438735.231855918,GMGM0599,Rotterdam
"1655",BU05990452,Noord Kethel,"BU05990456,BU06060803,BU05992459,BU05990454,BU06060909,BU18420005",86712.0199169959,441119.915389401,GMGM0599,Rotterdam
"1656",BU05990454,Schieveen,"BU16212864,BU05990455,BU05990456,BU16212814,BU05990452,BU05992650,BU19260111,BU05032902,BU18420005",88332.33702048,442090.383875414,GMGM0599,Rotterdam
"1657",BU05990455,Zestienhoven,"BU05990661,BU05990660,BU05990451,BU05990456,BU05990457,BU05990532,BU16212814,BU05992650,BU05990454",90284.1665032793,440651.415340491,GMGM0599,Rotterdam
"1658",BU05990456,Overschie,"BU05990451,BU05990455,BU05990457,BU05990452,BU05992459,BU05990454,BU06060802,BU05991853",88762.6972853064,439777.058535379,GMGM0599,Rotterdam
"1659",BU05990457,Landzicht,"BU05990455,BU05990456",89128.8675636212,440073.352214489,GMGM0599,Rotterdam
"1660",BU05990515,Agniesebuurt,"BU05990516,BU05990535,BU05990531,BU05990534,BU05990532,BU05990110,BU05990113",92341.9076511379,438281.867378403,GMGM0599,Rotterdam
"1661",BU05990516,Provenierswijk,"BU05990515,BU05990532,BU05990113",91834.8443252109,438054.131903011,GMGM0599,Rotterdam
"1662",BU05990531,Bergpolder,"BU05990661,BU05990515,BU05990534,BU05990532",91597.2631227878,438971.201727864,GMGM0599,Rotterdam
"1663",BU05990532,Blijdorp,"BU05990661,BU05990516,BU05990515,BU05990531,BU05990451,BU05990455,BU05990558,BU05990113,BU05990324",90969.507641716,438406.871039437,GMGM0599,Rotterdam
"1664",BU05990534,Liskwartier,"BU05990661,BU05990535,BU05990515,BU05990531",92150.1327563336,439214.253126102,GMGM0599,Rotterdam
"1665",BU05990535,Oude Noorden,"BU05990661,BU05990814,BU05990515,BU05990534,BU05990837,BU05990836,BU05990110",92763.9106727271,438859.131771109,GMGM0599,Rotterdam
"1666",BU05990558,Blijdorpsepolder,"BU05990451,BU05990532,BU05990324,BU05990323,BU05991853",89993.4370572183,438077.728911483,GMGM0599,Rotterdam
"1667",BU05990660,Schiebroek,"BU16212611,BU16211543,BU05990661,BU05990662,BU16211411,BU16212621,BU16212644,BU16212823,BU05990455,BU16212814",92053.6494635851,442088.5593863,GMGM0599,Rotterdam
"1668",BU05990661,Hillegersberg Zuid,"BU05990664,BU05990662,BU05990660,BU05990535,BU05990531,BU05990534,BU05990455,BU05990532,BU05990836",92137.7605073245,439939.315572261,GMGM0599,Rotterdam
"1669",BU05990662,Hillegersberg Noord,"BU16211543,BU05990664,BU05990665,BU05990661,BU05990660",93311.597789492,441164.317974511,GMGM0599,Rotterdam
"1670",BU05990664,Terbregge,"BU05990665,BU16211514,BU05991463,BU05990661,BU05990662,BU05990843,BU05990836",95001.8371453463,440710.470911268,GMGM0599,Rotterdam
"1671",BU05990665,Molenlaankwartier,"BU16211543,BU05990664,BU16211514,BU05990662",94416.1456593937,441670.020709375,GMGM0599,Rotterdam
"1672",BU05990814,Rubroek,"BU05990535,BU05990837,BU05990841,BU05990110",93387.7386657109,438009.855317061,GMGM0599,Rotterdam
"1673",BU05990836,Nieuw Crooswijk,"BU05990664,BU05990661,BU05990535,BU05990837,BU05990843",93739.0510811771,439522.365833078,GMGM0599,Rotterdam
"1674",BU05990837,Oud Crooswijk,"BU05990814,BU05990535,BU05990841,BU05990843,BU05990836",93631.0227346115,438603.089134489,GMGM0599,Rotterdam
"1675",BU05990841,Kralingen West,"BU05990814,BU05990837,BU05990847,BU05990842,BU05990843,BU05990110",94306.4909693209,438002.933071866,GMGM0599,Rotterdam
"1676",BU05990842,Kralingen Oost,"BU05990847,BU05990841,BU05990843,BU05991444,BU05990845",95600.2225764784,437399.323352111,GMGM0599,Rotterdam
"1677",BU05990843,Kralingse Bos,"BU05990664,BU05991463,BU05990837,BU05990842,BU05990841,BU05991449,BU05990836,BU05991444,BU05991448",95337.2694646031,439096.801387027,GMGM0599,Rotterdam
"1678",BU05990845,De Esch,"BU05990847,BU05990842,BU05991444,BU05991446,BU05991283,BU05991087",95798.2027977819,435857.661642031,GMGM0599,Rotterdam
