fid,source_name,available_heat,source_id,geo_coordinate_x,geo_coordinate_y,neighbourhoods_in_range
"23",Shell Nederland Chemie BV (Moerdijk),675185.76,HTLP0023,97945.9999999999,411331,"BU05059800,BU04891328,BU04892039,BU04895084,BU06130521,BU06130623,BU06130624,BU06130625,BU04891937,BU06130626,BU04891225,BU04891226,BU04891227,BU04893050,BU04891430,BU04891429,BU04895083,BU04891836,BU19270609,BU06420902,BU06420801,BU04893163,BU04890513,BU04890410,BU04890409,BU04895076,BU04891124,BU04890922,BU04890921,BU04890715,BU04891023,BU04890103,BU04893053,BU04890920,BU04895077,BU04895074,BU04895073,BU04895075,BU05971100,BU04890101,BU04890205,BU04890204,BU04890206,BU04890308,BU04890207,BU04895072,BU04893054,BU04895070,BU05970200,BU05310400,BU05970800,BU05970900,BU05970400,BU05970300,BU05310203,BU06420901,BU19301707,BU19301708,BU06130522,BU06130312,BU06420106,BU06420105,BU06420104,BU06420102,BU06420101,BU06420103,BU06420110,BU06420201,BU06420202,BU06420209,BU06420203,BU06420208,BU06420115,BU06420113,BU06420112,BU06420111,BU06420108,BU06420107,BU06420109,BU06420114,BU06420312,BU04820503,BU04820502,BU04820604,BU04820501,BU05310502,BU04820105,BU05310202,BU05310101,BU05310201,BU05310102,BU05310301,BU05310103,BU05310302,BU05310501,BU05050400,BU05050401,BU05050402,BU05050406,BU05050403,BU05050404,BU05050506,BU05050307,BU05050304,BU05050300,BU05050303,BU05050305,BU05050301,BU05050306,BU05050705,BU05050706,BU05050702,BU05050704,BU05050700,BU05050703,BU05051904,BU05051905,BU05051906,BU05051907,BU05051909,BU06420205,BU06420303,BU06420204,BU06420206,BU06420313,BU06420207,BU06420505,BU06420506,BU06420503,BU06420302,BU06420301,BU06420304,BU06420305,BU06420306,BU06420311,BU06420307,BU06420308,BU06420310,BU06420501,BU06420401,BU06420515,BU06420513,BU06420512,BU06420502,BU06420604,BU06420402,BU06420403,BU06420602,BU06420603,BU06420605,BU06420507,BU06420509,BU06420508,BU06420510,BU06420504,BU06420511,BU06420514,BU06420601,BU06420701,BU06420702,BU06420408,BU06420407,BU06420406,BU06420405,BU06420606,BU06420607,BU06420608,BU06420609,BU06420610,BU06420706,BU06420707,BU06420409,BU06420410,BU06420708,BU06420404,BU05310204,BU06420309,BU05050901,BU05050701,BU05050900,BU05050800,BU05050802,BU05050801,BU05051008,BU05051009,BU05059805,BU05051911,BU05051913,BU05051912,BU05050908,BU05050907,BU05050904,BU05050910,BU05051914,BU05050707,BU05050906,BU05050909,BU05050903,BU05050902,BU05850501,BU05850500,BU05051916,BU05850502,BU05051910,BU05850506,BU05850504,BU05850505,BU06170004,BU06170003,BU06170001,BU06170002,BU06170005,BU06170007,BU06170010,BU05059804,BU05051917,BU05051919,BU05051915,BU05051918,BU06170013,BU06170012,BU05850509,BU06170008,BU06170009,BU05850503,BU06170014,BU06420804,BU06420803,BU06420805,BU06420802,BU04893161,BU04890919,BU04893164,BU04890918,BU04890817,BU04890816,BU04895078,BU04895080,BU04893162,BU04890614,BU04890511,BU04890102,BU04890512,BU05850408,BU05850406,BU05850400,BU06420703,BU06420704,BU06420705,BU06420903,BU06420904,BU06420905,BU06420906,BU05850401,BU05850403,BU05850402,BU05850301,BU05850304,BU05850307,BU05850303,BU05850300,BU05850309,BU05850405,BU04895081,BU04891533,BU04891634,BU04891735,BU04891432,BU04891431,BU04895082,BU05850003,BU05850004,BU04893160,BU05850009,BU05850101,BU05850109,BU05850000,BU05850100,BU05850002,BU05850103,BU05850409,BU06420907,BU05850202,BU05850209,BU05850200,BU05850104,BU05850208,BU05850302,BU19305002,BU05880309,BU05880303,BU05880300,BU05880304,BU05880301,BU05880302,BU05880001,BU05880009,BU05840010,BU05840004,BU05840013,BU05850201,BU05840001,BU05850001,BU05840002,BU05850108,BU05850102,BU05840011,BU05880109,BU05880103,BU05880000,BU05840005,BU05840006,BU05840003,BU05840009,BU05840012,BU05840008,BU05840007,BU06110001,BU06110009,BU06110101,BU06110000,BU06110109,BU06110004,BU06110100,BU06110003,BU06110108,BU06170011,BU19240403,BU19240502,BU19240402,BU19240401,BU05880308,BU19240501,BU19241301,BU19241302,BU05880208,BU05880201,BU05880209,BU05051012,BU05051106,BU05051011,BU05051107,BU05051108,BU05051109,BU05051110,BU05051111,BU05051112,BU05051002,BU05051003,BU05051004,BU05050508,BU05050510,BU05050507,BU05050509,BU05051010,BU05051007,BU05051006,BU05051013,BU05051000,BU05051001,BU05051005,BU05050905,BU05059801,BU06100205,BU06100109,BU06100104,BU06100105,BU05051105,BU05050606,BU05050605,BU05050608,BU05051103,BU05050604,BU05051101,BU05051102,BU06100102,BU05900006,BU05900004,BU06100101,BU05900007,BU05900005,BU05900008,BU05900001,BU05900002,BU05900003,BU05050603,BU05050607,BU05050602,BU05050505,BU05050500,BU05050504,BU05050600,BU05051100,BU05050601,BU05051104,BU05050205,BU05050501,BU05050206,BU05050204,BU05050503,BU05050502,BU05050203,BU05050202,BU05050103,BU05050200,BU05050201,BU05050108,BU05050109,BU05050112,BU05050114,BU05050113,BU05050405,BU05050104,BU05050107,BU05050106,BU05050101,BU05050100,BU05050102,BU05051901,BU05051902,BU05051900,BU05050105,BU05050302,BU05050111,BU05050110,BU05051903"
"24",FrieslandCampina (Leeuwarden),144750.24,HTLP0024,183850,579150,"BU07370108,BU07370109,BU07370101,BU07370201,BU07370209,BU00803701,BU07370309,BU07370300,BU07370900,BU07370409,BU07370408,BU07370400,BU00803702,BU00803601,BU07370909,BU07370401"
"25",E.on Centrale Leiden,153264.96,HTLP0025,93890,464356,"BU06370906,BU19160400,BU19160401"
"26",Eneco HWC Nicolaas Beetsstraat,164617.92,HTLP0026,136344,455260,"BU03211123,BU03211127,BU03211126,BU03211013,BU03211011,BU03211014,BU03211012,BU03211120,BU03211122,BU03211151,BU03211125,BU03211129,BU03211121,BU03211124,BU03211128,BU03212062,BU03211019,BU03211017,BU03211018,BU03211016,BU03212058,BU03212061,BU03211050,BU03212064,BU03212059,BU03212065,BU03212060,BU03212055,BU03120009,BU03120209,BU03120109,BU03120100,BU03215192,BU03214182,BU03214080,BU03550102,BU03550202,BU03440723,BU03440812,BU03440722,BU03440733,BU03440627,BU03440721,BU03440522,BU03440524,BU03440731,BU03440525,BU03440523,BU03440711,BU03440712,BU03440535,BU03440526,BU03440732,BU03440531,BU03440534,BU03440521,BU03440512,BU03440532,BU03440511,BU03440623,BU03440625,BU03440626,BU03440421,BU03550403,BU03550105,BU03550308,BU03550103,BU03550203,BU03550101,BU03550206,BU03550204,BU03550303,BU03550302,BU03550205,BU03550301,BU03550306,BU03550307,BU03120008,BU03440533,BU03120001,BU03100009,BU03120000,BU03550309,BU03550305,BU03550304,BU03550201,BU19040112,BU19040115,BU19040106,BU19040103,BU19040102,BU19040107,BU19040109,BU19040118,BU19040116,BU19040108,BU19040117,BU19040110,BU19041211,BU19041212,BU19041213,BU19041214,BU03440241,BU03440242,BU03440331,BU03440342,BU03440332,BU03440333,BU03440232,BU03440223,BU03440224,BU03440231,BU03440132,BU03440222,BU03440131,BU03440911,BU03440133,BU03440913,BU19040702,BU03440922,BU03440932,BU03440931,BU03441012,BU03441021,BU03100501,BU03100500,BU03100002,BU03100402,BU03100201,BU03100008,BU03100100,BU03440433,BU03100001,BU03550503,BU03100209,BU03100200,BU03100400,BU03100401,BU03440244,BU03440233,BU03440243,BU03100600,BU03440312,BU19040703,BU03561800,BU03561300,BU03561600,BU03562200,BU03561000,BU03561400,BU03211233,BU03211232,BU03211231,BU03211236,BU03211252,BU03212057,BU03562300,BU03560500,BU03561100,BU03561500,BU03562400,BU03211010,BU03211015,BU03212054,BU03212056,BU03211343,BU03211341,BU03211340,BU03211353,BU03211237,BU03211230,BU03211342,BU03211238,BU19041205,BU19040111,BU19041203,BU19041208,BU19040105,BU19040114,BU19040104,BU03440343,BU03440321,BU03440341,BU03440311,BU03440322,BU19040101,BU19040701,BU19041101,BU03440432,BU03440422,BU03440431,BU03440423,BU03440211,BU03440411,BU03440212,BU03440413,BU03440412,BU03440221,BU03440414,BU03440415,BU03440622,BU03441014,BU03440912,BU03441013,BU03441011,BU19041201,BU19041204,BU19041209,BU19041202,BU03440611,BU03440121,BU03440621,BU03440811,BU03440628,BU03440624,BU03440122,BU03440612,BU03440123,BU03440613,BU03440823,BU03562100,BU03560600,BU03440821,BU03562000,BU03440114,BU03440113,BU03440124,BU03440111,BU03440112,BU03440953,BU03440831,BU03440822,BU03441041,BU03560300,BU03560400,BU03560800,BU03560100,BU03560200,BU03560700,BU03440952,BU03440832,BU03440951,BU03440943,BU03440942,BU03440933,BU03440934,BU03530010,BU03530012,BU03530011,BU03530014,BU03530013,BU03530009,BU03530007,BU03530008,BU03530004,BU03530005,BU03530006,BU03530001,BU03530002,BU03530025,BU03530027,BU03530028,BU03441023,BU03441032,BU03441024,BU03441031,BU03440921,BU03441033,BU03440941,BU03441022,BU03350109,BU03530029,BU03530026,BU06320605,BU06320604"
"27",AVR,193000.32,HTLP0027,78545,434865,"BU19301409,BU19301410,BU19301502,BU19301501,BU19301503,BU19301505,BU19301707,BU19301708,BU19301504,BU19300901,BU19301001,BU19300904,BU19300905,BU05991699,BU05991692,BU06130308,BU19300701,BU06130205,BU06130101,BU06130104,BU06130207,BU05992196,BU05992194,BU05991593,BU06130706,BU06130312,BU06130102,BU06130311,BU06130309,BU06130313,BU06130310,BU05991391,BU05992295,BU06220304,BU06220307,BU19300602,BU19301003,BU19301002,BU19301004,BU19301701,BU19300601,BU19300902,BU19300603,BU19300903,BU19300703,BU19301404,BU19301402,BU19301406,BU19301401,BU19300702,BU19301407,BU05991926,BU05990327,BU06060203,BU06060304,BU06060305,BU06220101,BU06220102,BU06220103,BU06220104,BU06220305,BU06220306,BU06220402,BU06060405,BU06060404,BU06060500,BU06060403,BU06060402,BU06060401,BU06060307,BU06060306,BU06220403,BU19301705,BU19301704,BU19301601,BU19300201,BU19300202,BU19301703,BU19301702,BU19300301,BU19300302,BU19300102,BU19300802,BU19301203,BU19300801,BU19300804,BU19300803,BU19301202,BU19301403,BU19305003,BU19300401,BU19300101,BU19300103,BU19300105,BU19300503,BU19300502,BU19300501,BU19300504,BU19300106,BU19300104,BU19301102,BU19301101,BU19300805,BU19301204,BU19301706,BU19302703,BU19302901,BU19303302,BU19302502,BU19302503,BU19302501,BU19302701,BU19302702,BU19301301,BU19301205,BU19301206,BU19301201,BU19301405,BU19301411,BU19301408,BU19301506,BU19305001,BU19305002,BU05880109,BU05880000,BU19303102,BU19303101,BU19303103,BU19303104,BU19303301,BU05300503,BU05300600,BU05300800,BU19302902,BU19303105,BU19303501,BU19303502,BU19303503,BU05300402,BU05300201,BU05300505,BU05300601,BU06220702,BU06220704,BU06220705,BU06220708,BU06060703,BU06060706,BU06060705,BU05991853,BU06060801,BU06220501,BU06220601,BU06220602,BU06220605,BU06220606,BU06220603,BU06220604,BU06220703,BU06060606,BU06060604,BU06060000,BU06060104,BU06060105,BU06060106,BU06060107,BU06060103,BU06060101,BU06060102,BU06060605,BU06060303,BU06060201,BU06060202,BU06220504,BU06220503,BU06220401,BU06220502,BU06060701,BU06220404,BU06220505,BU06060607,BU06060603,BU06060802,BU06060702,BU06060707,BU06060704,BU06060309,BU06060301,BU06060308,BU06060302,BU06060602,BU06060608,BU06220204,BU06220202,BU06220203,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU05560502,BU05560602,BU05560601,BU05560702,BU05560301,BU05560302,BU05560701,BU06220302,BU06220205,BU06220801,BU06220201,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05010006,BU05010000,BU05010004,BU05010003,BU05010002,BU05010001,BU05010005,BU05010201,BU05010200,BU05010202,BU05992306,BU06220301,BU06220303,BU05010209,BU05010109,BU05010100,BU05010009,BU05010300,BU05992705,BU05560404,BU05560501,BU19302504,BU05300200,BU05991703,BU05992307,BU06140109,BU06140103,BU05300901,BU05992459,BU06060907,BU06060906,BU06060908,BU05032205,BU05032204,BU05032600,BU06060905,BU05990452,BU06060803,BU06220707,BU06220701,BU06220706,BU06060909,BU06060902,BU06060901,BU06060903,BU06060904"
"28",Eneco HWC Overvecht,329235.84,HTLP0028,135849,458405.000000001,"BU03211123,BU03211127,BU03211126,BU03211013,BU03211011,BU03211014,BU03211012,BU03211120,BU03211122,BU03211151,BU03211125,BU03211129,BU03211121,BU03211124,BU03211128,BU03211019,BU03211017,BU03211018,BU03211016,BU03211050,BU03212064,BU03212065,BU03212060,BU03212055,BU03120009,BU03120109,BU03215192,BU03550102,BU03550104,BU03550202,BU03550501,BU03440723,BU03440812,BU03440722,BU03440733,BU03440627,BU03440721,BU03440522,BU03440524,BU03440731,BU03440525,BU03440523,BU03440711,BU03440712,BU03440535,BU03440526,BU03440732,BU03440531,BU03440534,BU03440521,BU03440512,BU03440532,BU03440511,BU03440623,BU03440625,BU03440626,BU03440421,BU03550403,BU03550105,BU03550308,BU03550103,BU03550203,BU03550101,BU03550206,BU03550204,BU03550303,BU03550302,BU03550205,BU03550301,BU03550306,BU03550307,BU03120008,BU03440533,BU03120001,BU03100009,BU03120000,BU03550309,BU03550305,BU03550304,BU03550201,BU19040112,BU19040115,BU19040106,BU19040206,BU19040103,BU19040102,BU19040119,BU19040107,BU19040109,BU19040113,BU19040118,BU19041206,BU19040116,BU19040108,BU19040117,BU19040110,BU19041211,BU19041212,BU19041213,BU19041214,BU19041215,BU03550504,BU06320606,BU19040201,BU19040209,BU19040212,BU03440241,BU03440242,BU03440331,BU03440342,BU03440332,BU03440333,BU03440232,BU03440223,BU03440224,BU03440231,BU03440132,BU03440222,BU03440131,BU03440911,BU03440133,BU03440913,BU19040702,BU03440922,BU03440932,BU03440931,BU03441012,BU19040210,BU03441021,BU19040213,BU19040216,BU03550502,BU03550505,BU03550506,BU03550507,BU03100501,BU03100500,BU03100002,BU03100402,BU03100201,BU03100008,BU03100100,BU03440433,BU03100001,BU03550503,BU03100309,BU03100209,BU03080501,BU03100200,BU03100400,BU03100401,BU03100300,BU04020905,BU16960400,BU16960402,BU16960401,BU04020506,BU16960300,BU16960500,BU03440244,BU03440233,BU03440243,BU03100600,BU03440312,BU19040703,BU19040208,BU19040214,BU19040202,BU19040211,BU19040204,BU19040215,BU19040901,BU19040207,BU03561800,BU03562200,BU03561000,BU03561400,BU03560500,BU03561500,BU03562400,BU03211010,BU03212054,BU03212056,BU19041205,BU19041207,BU19040111,BU19041203,BU19041208,BU19041210,BU19040501,BU19040105,BU19040114,BU19040104,BU03440343,BU03440321,BU03440341,BU03440311,BU03440322,BU19040101,BU19040701,BU19041101,BU03440432,BU03440422,BU03440431,BU03440423,BU03440211,BU03440411,BU03440212,BU03440413,BU03440412,BU03440221,BU03440414,BU03440415,BU03440622,BU03441014,BU03440912,BU03441013,BU03441011,BU19041201,BU19041204,BU19041209,BU19041202,BU03440611,BU03440121,BU03440621,BU03440811,BU03440628,BU03440624,BU03440122,BU03440612,BU03440123,BU03440613,BU03440823,BU03562100,BU03560600,BU03440821,BU03562000,BU03440114,BU03440113,BU03440124,BU03440111,BU03440112,BU03440953,BU03440831,BU03440822,BU03441041,BU03560300,BU03560400,BU03560800,BU03560100,BU03560200,BU03560700,BU03440952,BU03440832,BU03440951,BU03440943,BU03440942,BU03440933,BU03440934,BU03530007,BU03530008,BU03441023,BU03441032,BU03441024,BU03441031,BU03440921,BU03441033,BU03440941,BU03441022,BU03350109,BU03530029,BU06320601,BU06320602,BU06320605,BU06320604"
"29",WKC Almere,431412.48,HTLP0029,143323,488954,
"30",Enecal Energy VOF,496692,HTLP0030,76999.9999999999,434000,"BU19301409,BU19301410,BU19301502,BU19301501,BU19301503,BU19301505,BU19301707,BU19301708,BU19301504,BU19300901,BU19301001,BU19300904,BU19300905,BU05991699,BU05991692,BU06130308,BU19300701,BU06130101,BU06130104,BU05992196,BU06130312,BU06130102,BU06130310,BU05991391,BU05992295,BU06220304,BU06220307,BU19300602,BU19301003,BU19301002,BU19301004,BU19301701,BU19300601,BU19300902,BU19300603,BU19300903,BU19300703,BU19301404,BU19301402,BU19301406,BU19301401,BU19300702,BU19301407,BU06060304,BU06060305,BU06220101,BU06220102,BU06220103,BU06220104,BU06220305,BU06220306,BU06220402,BU06060405,BU06060307,BU06060306,BU06220403,BU19301705,BU19301704,BU19301601,BU19300201,BU19300202,BU19301703,BU19301702,BU19300301,BU19300302,BU19300102,BU19300802,BU19301203,BU19300801,BU19300804,BU19300803,BU19301202,BU19301403,BU19305003,BU19300401,BU19300101,BU19300103,BU19300105,BU19300503,BU19300502,BU19300501,BU19300504,BU19300106,BU19300104,BU19301102,BU19301101,BU19300805,BU19301204,BU19301706,BU19302703,BU19302901,BU19303302,BU19302502,BU19302503,BU19302501,BU19302701,BU19302702,BU19301301,BU19301205,BU19301206,BU19301201,BU19301405,BU19301411,BU19301408,BU19301506,BU19305001,BU19305002,BU05880109,BU05880000,BU05880209,BU19303102,BU19303101,BU19303103,BU19303104,BU19303301,BU05300503,BU05300600,BU05300800,BU19302902,BU19303105,BU19303501,BU19303502,BU19303503,BU05300502,BU05300404,BU05300402,BU05300401,BU05300201,BU05300505,BU05300601,BU06220702,BU06220704,BU06220705,BU06220708,BU06060703,BU06060706,BU06060705,BU06220501,BU06220601,BU06220602,BU06220605,BU06220606,BU06220603,BU06220604,BU06220703,BU06060303,BU06220504,BU06220503,BU06220401,BU06220502,BU06060701,BU06220404,BU06220505,BU06060607,BU06060603,BU06060702,BU06060707,BU06060704,BU06060309,BU06060301,BU06060308,BU06060302,BU06060602,BU06060608,BU06220204,BU06220202,BU06220203,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU05560502,BU05560602,BU05560601,BU05560702,BU05560301,BU05560302,BU05560701,BU06220302,BU06220205,BU06220801,BU06220201,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05010006,BU05010000,BU05010004,BU05010003,BU05010002,BU05010001,BU05010005,BU05010201,BU05010200,BU05010202,BU05992306,BU06220301,BU06220303,BU05010209,BU05010109,BU05010100,BU05010009,BU05010300,BU05992705,BU05560404,BU05560501,BU19302504,BU05300102,BU05300103,BU05300504,BU05300200,BU05300701,BU05300700,BU05300500,BU05300005,BU05300104,BU06140102,BU05991703,BU05992307,BU06140109,BU05300100,BU05300101,BU05300301,BU05300303,BU05300302,BU05300107,BU06140103,BU05300400,BU05300901,BU06140009,BU06060907,BU06220707,BU06220701,BU06220706,BU06060909,BU06060902,BU06060901,BU06060903,BU06060904"
"31",E.On Centrale Den Haag,652795.2,HTLP0031,79821,454750,"BU05032510,BU05032507,BU05032504,BU05032506,BU05032501,BU05032503,BU05032505,BU05032502,BU05032500,BU05032407,BU05032408,BU05032702,BU05032804,BU05032805,BU05032809,BU05032404,BU05032401,BU05032405,BU05032406,BU05032403,BU19160300,BU19160200,BU19160201,BU19160101,BU19160301,BU19160104,BU19160401,BU19160801,BU05180605,BU05180373,BU05180271,BU05180477,BU05180374,BU05180170,BU05180476,BU19160501,BU19160703,BU19160502,BU19160700,BU05182916,BU05182917,BU05183824,BU05183822,BU05182718,BU06030431,BU06030432,BU06030641,BU19160102,BU19160103,BU19160100,BU19160500,BU19160600,BU19160601,BU19160701,BU19160702,BU05183819,BU05183825,BU05183826,BU05183960,BU05184106,BU06030434,BU05182245,BU05180546,BU05182347,BU05180448,BU05180478,BU05182811,BU05182812,BU05182813,BU05182814,BU05182567,BU05182568,BU05182569,BU05182561,BU19160800,BU19160900,BU19160901,BU19161000,BU19161100,BU05180479,BU05182664,BU05180475,BU05182665,BU05182449,BU05182666,BU05182763,BU05182762,BU06370903,BU05184421,BU06370904,BU05184420,BU05184419,BU05184213,BU05184208,BU05031600,BU05184214,BU05184212,BU05184215,BU19260221,BU19260225,BU19260226,BU19260227,BU05184209,BU05184110,BU05184316,BU05184211,BU05184418,BU05184317,BU19160503,BU19260113,BU19260223,BU19260224,BU19260222,BU19260231,BU19260232,BU19260353,BU06030223,BU06030221,BU06030111,BU06030112,BU06030391,BU06030224,BU06030222,BU19161200,BU19161201,BU06030581,BU06030633,BU06031082,BU06030771,BU06030643,BU06030225,BU06030772,BU06031083,BU06030392,BU06031194,BU06031193,BU05184107,BU05180704,BU05180772,BU05181143,BU05181041,BU05181142,BU05182144,BU05182110,BU05183135,BU05183032,BU05183033,BU05183034,BU05182915,BU05183721,BU05183639,BU05183637,BU05183620,BU06030851,BU05183638,BU05183823,BU06030853,BU05183536,BU06030642,BU05183480,BU06030852,BU05184002,BU05184003,BU06030962,BU06030854,BU05184004,BU06030961,BU05184001,BU05184005,BU06030963,BU05181840,BU05183399,BU05181785,BU05181786,BU05183387,BU05183396,BU05183398,BU05183284,BU05183489,BU05183488,BU05181250,BU05181953,BU05181983,BU05182054,BU05183130,BU05182055,BU05183131,BU05181882,BU05180800,BU05180908,BU05180907,BU05180702,BU05180701,BU05180703,BU05181309,BU05181251,BU05181252,BU05181591,BU05181492,BU05181893,BU05181481,BU05181590,BU05181894,BU05181806,BU05181697,BU05181795,BU05031101,BU05031205,BU05031200,BU05031202,BU05031203,BU05031601,BU05031201,BU05031406,BU05031405,BU05031401,BU05031302,BU05031400,BU05031301,BU05031300,BU05031100,BU06031064,BU06031084,BU19260341,BU05031604,BU05031603,BU05031602,BU05031208,BU05031303,BU05031305,BU05031102,BU05031103,BU05031204,BU05031108,BU05031206,BU05031207,BU05031104,BU05032801,BU05031109,BU05032803,BU05032802,BU05032800,BU05031107,BU05032806,BU05031106,BU05032700,BU05032808,BU05031407,BU05031404,BU05031307,BU05031403,BU05031402,BU05031304,BU05031306,BU05032400,BU05032402,BU05031105"
"32",Nuon IJmond 1,894045.6,HTLP0032,101894,498859,"BU04500005,BU04500006,BU03830421,BU03830431,BU03830411,BU03960403,BU03830221,BU03830211,BU03830201,BU03830111,BU03830311,BU03830721,BU04500001,BU04500004,BU03830301,BU03830001,BU03830101,BU03830011,BU03750800,BU03960409,BU03750801,BU03960401,BU03960408,BU03960402,BU03750102,BU03750501,BU03960602,BU03960600,BU03960603,BU03960607,BU03960502,BU03960503,BU03960501,BU03960202,BU04500002,BU04500003,BU03960900,BU03750701,BU03750700,BU03960802,BU03960901,BU03960801,BU03750702,BU03960702,BU03750703,BU03750500,BU03750300,BU03750301,BU03750302,BU03960200,BU03960201,BU03960400,BU03960404,BU03960604,BU03960500,BU03960100,BU03960601,BU03960101,BU03960700,BU03960701,BU03960302,BU03960303,BU03960301,BU03960300,BU03960605,BU03960800,BU03961002,BU03961100,BU03750601,BU03751003,BU03751001,BU03750600,BU03961001,BU03770109,BU04730404,BU04730401,BU03770001,BU03770002,BU03770003,BU03770004,BU03770009,BU03770005,BU03770100,BU03770101,BU03770000,BU03930002,BU03930003,BU03930004,BU03930009,BU03750502,BU03750400,BU03750401,BU03750003,BU03750000,BU03750001,BU03750900,BU03751002,BU03750901,BU03750902,BU03751000,BU03750303,BU03750201,BU03750202,BU03750005,BU03750200,BU03750100,BU03750101,BU03750004,BU03750002"
