fid,neighbourhood_code,neighbourhood_name,adjacent_neighbourhoods,geo_coordinate_x,geo_coordinate_y,municipality_code,municipality_name
"2050",BU06130101,Valckesteyn,"BU05991692,BU06130103,BU06130104,BU05992196,BU06130102",86699.8577930287,431089.296682004,GM0613,Albrandswaard
"2051",BU06130102,Zwaardijk-Kruisdijk,"BU05991699,BU05991692,BU06130308,BU06130414,BU06130205,BU06130103,BU06130101,BU06130309,BU06130313",86820.0800372606,430673.421295768,GM0613,Albrandswaard
"2052",BU06130103,Poortugaal,"BU06130205,BU06130101,BU06130104,BU06130102",87751.0618540463,430786.08681199,GM0613,Albrandswaard
"2053",BU06130104,Buitengebied Poortugaal,"BU06130205,BU06130103,BU06130101,BU06130207,BU05992196,BU06130706",87209.0642488974,431534.803061311,GM0613,Albrandswaard
"2054",BU06130205,Rhoon Noord,"BU06130414,BU06130103,BU06130415,BU06130416,BU06130420,BU06130104,BU06130207,BU06130102,BU06130313",88496.3425386155,430860.201380355,GM0613,Albrandswaard
"2055",BU06130207,Buitengebied Rhoon-Noord,"BU05991570,BU06130205,BU06130416,BU06130420,BU06130104,BU05992198,BU06130706",88808.0053616978,431364.281417903,GM0613,Albrandswaard
"2056",BU06130308,Beatrixstraat,"BU05991699,BU05991692,BU06130102,BU06130309,BU06130310",86220.0182765345,430525.375291028,GM0613,Albrandswaard
"2057",BU06130309,Landweg,"BU06130308,BU06130102,BU06130311,BU06130313,BU06130310",86995.790955149,430323.115058789,GM0613,Albrandswaard
"2058",BU06130310,Poortugaal-Centrum,"BU05991699,BU06130308,BU06130312,BU06130311,BU06130309",86261.1005855944,430200.3929305,GM0613,Albrandswaard
"2059",BU06130311,Poortugaal Zuid,"BU06130312,BU06130309,BU06130313,BU06130310",86893.8820184464,429796.552919802,GM0613,Albrandswaard
"2060",BU06130312,Polder Albrandswaard,"BU19301708,BU05991699,BU06130419,BU06130522,BU06130311,BU06130313,BU06130310",86885.18681826,429144.081198153,GM0613,Albrandswaard
"2061",BU06130313,Kijvelanden,"BU06130414,BU06130205,BU06130417,BU06130419,BU06130312,BU06130102,BU06130311,BU06130309",87691.3204646258,429649.540249455,GM0613,Albrandswaard
"2062",BU06130414,Rhoon-Centrum,"BU06130205,BU06130417,BU06130415,BU06130102,BU06130313",88197.1024126033,430288.455352981,GM0613,Albrandswaard
"2063",BU06130415,Ghijseland,"BU06130414,BU06130205,BU06130417,BU06130416,BU06130418",88981.7313056814,430336.687951257,GM0613,Albrandswaard
"2064",BU06130416,Overhoeken,"BU06130205,BU06130415,BU06130418,BU06130420,BU06130522,BU06130207",89456.9303692628,430581.777768461,GM0613,Albrandswaard
"2065",BU06130417,Park Rhoon,"BU06130414,BU06130415,BU06130418,BU06130419,BU06130313",88555.630960263,429961.711106664,GM0613,Albrandswaard
"2066",BU06130418,Rhoon-Zuidoost,"BU06130417,BU06130415,BU06130416,BU06130419,BU06130522",89295.3472065905,429831.542587108,GM0613,Albrandswaard
"2067",BU06130419,Tijsjesdijk,"BU06130417,BU06130418,BU06130522,BU06130312,BU06130313",88593.3374474526,429567.454053177,GM0613,Albrandswaard
"2068",BU06130420,Buitengebied Rhoon-Zuid,"BU05991570,BU06130521,BU06130205,BU06130416,BU06130522,BU06130207,BU05992198",89901.7107861036,430662.231098181,GM0613,Albrandswaard
"2069",BU06130521,Portland-Koedoodzone,"BU05991570,BU06130623,BU06130624,BU06130626,BU04891225,BU06130420,BU06130522",91567.5481453758,430325.469532825,GM0613,Albrandswaard
"2070",BU06130522,Buitengebied,"BU06130521,BU06130626,BU19301708,BU06130416,BU06130418,BU06130419,BU06130420,BU06130312,BU04891735,BU04893160,BU05850009,BU05840001",90836.2960699029,428846.111585833,GM0613,Albrandswaard
"2071",BU06130623,Driehoek,"BU06130521,BU06130624,BU06130625,BU04891225",91912.3294847787,430439.199257511,GM0613,Albrandswaard
"2072",BU06130624,Portland-Centrum,"BU06130521,BU06130623,BU06130625,BU06130626",91945.296063924,430209.754100717,GM0613,Albrandswaard
"2073",BU06130625,Wijkpark Portland,"BU06130623,BU06130624,BU06130626,BU04891225,BU04891226,BU04891227,BU04891836,BU04891735",92565.4941281487,430046.411511338,GM0613,Albrandswaard
"2074",BU06130626,De Eilanden,"BU06130521,BU06130624,BU06130625,BU06130522,BU04891735",92484.7756605505,429737.138559385,GM0613,Albrandswaard
"2075",BU06130706,Distripark,"BU06130104,BU06130207,BU05992198,BU05992196",88337.4349692647,431658.823753627,GM0613,Albrandswaard
"2076",BU06140000,Rockanje,"BU06140004,BU06140003,BU06140009,BU06140005",64330.7321619254,432655.349952756,GM0614,Westvoorne
"2077",BU06140001,Helhoek,"BU06140109,BU06140100,BU06140002,BU06140009",65976.865642232,434970.480510579,GM0614,Westvoorne
"2078",BU06140002,Strijpe,"BU06140003,BU06140001,BU06140009",65303.7207604602,434367.181114057,GM0614,Westvoorne
"2079",BU06140003,Stuifakker,"BU06140000,BU06140002,BU06140009",64092.6173836842,433884.301529578,GM0614,Westvoorne
"2080",BU06140004,Zuidhoek,"BU06140000,BU06140009,BU06140005",64427.3719656477,432122.260738827,GM0614,Westvoorne
"2081",BU06140005,Nieuw gebied,"BU06140004,BU06140000,BU06140009",63987.4794276376,431973.596109138,GM0614,Westvoorne
"2082",BU06140009,Verspreide huizen,"BU06140108,BU06140109,BU06140004,BU06140000,BU06140103,BU05300901,BU06140100,BU06140002,BU06140003,BU06140001,BU06140101,BU06140005",65111.0004982359,432927.6636334,GM0614,Westvoorne
"2083",BU06140100,Oostvoorne,"BU06140102,BU06140108,BU06140109,BU06140104,BU06140105,BU06140106,BU06140001,BU06140101,BU06140009",66061.5540515953,436584.285962133,GM0614,Westvoorne
"2084",BU06140101,De Waranda,"BU06140108,BU06140100,BU06140009",65519.1456913112,435872.180467942,GM0614,Westvoorne
"2085",BU06140102,Kruiningergors,"BU06140108,BU05992308,BU06140109,BU06140100",67725.919906989,437829.265709066,GM0614,Westvoorne
"2086",BU06140103,Tinte,"BU06140109,BU05300901,BU06140009",68720.3859358749,433681.71399376,GM0614,Westvoorne
"2087",BU06140104,Goudhoek,"BU06140109,BU06140100",66695.2669027139,436614.502384936,GM0614,Westvoorne
"2088",BU06140105,Vogelenzang,BU06140100,65960.4919224011,436521.190525644,GM0614,Westvoorne
"2089",BU06140106,Duinoord,BU06140100,65636.1764942434,436880.814851626,GM0614,Westvoorne
"2090",BU06140108,Verspreide huizen in het Westen,"BU06140102,BU05992308,BU06140100,BU06140101,BU06140009",64159.4097337705,437762.568876236,GM0614,Westvoorne
"2091",BU06140109,Verspreide huizen in het Oosten,"BU05010109,BU05010009,BU06140102,BU05992307,BU05992308,BU06140103,BU05300901,BU06140104,BU06140100,BU06140001,BU06140009",68407.907858151,436432.560380248,GM0614,Westvoorne
"2092",BU06170001,Strijen-Centrum,"BU06170004,BU06170003,BU06170002,BU06170005,BU06170013,BU06170012",97381.1884718128,417492.165772134,GM1963,Hoeksche Waard
"2093",BU06170002,Oranjewijk,"BU06170003,BU06170001,BU06170005,BU06170007,BU06170012,BU06170014",97778.1705398689,417747.5431573,GM1963,Hoeksche Waard
"2094",BU06170003,Land van Essche,"BU06170001,BU06170002,BU06170012",97328.9728603,416893.440001625,GM1963,Hoeksche Waard
"2095",BU06170004,Over de Keen,"BU06170001,BU06170013,BU06170012",96924.9939839753,417241.779270003,GM1963,Hoeksche Waard
"2096",BU06170005,Noord,"BU06170001,BU06170002,BU06170007,BU06170013",97086.2590113295,418246.328709636,GM1963,Hoeksche Waard
"2097",BU06170007,Oud Bonaventura (bedrijfsterrein),"BU06170002,BU06170005,BU06170013,BU06170014",97535.7843222851,418706.665877538,GM1963,Hoeksche Waard
"2098",BU06170008,Strijensas,BU06170012,99585.6912889499,414440.913811258,GM1963,Hoeksche Waard
"2099",BU06170009,Mookhoek,"BU06170012,BU05850509,BU05850503,BU06170014",100505.225418706,418549.862200114,GM1963,Hoeksche Waard
"2100",BU06170010,Cillaarshoek,"BU06170013,BU06170014,BU05850301,BU05850309",97075.821252764,420118.838322901,GM1963,Hoeksche Waard
"2101",BU06170011,Klem,"BU06170013,BU06170012,BU06110009,BU06110109",94858.2979129918,416547.926316666,GM1963,Hoeksche Waard
"2102",BU06170012,Buitengebied-Zuid,"BU06170004,BU06170003,BU06170001,BU06170002,BU05059804,BU06170013,BU05850509,BU06170008,BU06170009,BU05850503,BU06170014,BU06110009,BU06170011",98441.0175168909,415296.224301146,GM1963,Hoeksche Waard
"2103",BU06170013,Buitengebied-West,"BU06170004,BU06170001,BU06170005,BU06170007,BU06170010,BU06170012,BU06170014,BU05850301,BU05850309,BU05850209,BU05850200,BU05850208,BU05850302,BU06110109,BU06170011",95078.9717937251,419676.746787909,GM1963,Hoeksche Waard
"2104",BU06170014,Buitengebied-Oost,"BU06170002,BU06170007,BU06170010,BU06170013,BU06170012,BU05850509,BU06170009,BU05850309",98717.8864484774,418796.330727162,GM1963,Hoeksche Waard
"2105",BU06200000,Oude Stad,"BU06200002,BU06200003,BU03561300,BU03561200,BU06200001,BU06200005,BU06200007",134559.188995903,445403.886354661,GM1961,Vijfheerenlanden
"2106",BU06200001,Zederik,"BU06200004,BU06200002,BU06200000,BU06200005,BU06200007",134608.489949694,444519.976100178,GM1961,Vijfheerenlanden
"2107",BU06200002,De Hagen,"BU06200101,BU06200004,BU06200003,BU03561800,BU03561300,BU06200000,BU06200001",135526.913247743,445527.913401827,GM1961,Vijfheerenlanden
"2108",BU06200003,Vijfheerenlanden,"BU06200002,BU06200000",135355.148029232,445101.909136188,GM1961,Vijfheerenlanden
"2109",BU06200004,Industrieterrein Vianen,"BU06200101,BU06200002,BU06200009,BU06200001,BU06200005,BU06200007",135125.94019514,443888.582290195,GM1961,Vijfheerenlanden
"2110",BU06200005,Monnikenhof en Amaliastein,"BU06200004,BU06200000,BU06200001,BU06200007",133890.326083066,443950.330416733,GM1961,Vijfheerenlanden
"2111",BU06200007,Verspreide huizen Helsdingen,"BU06200004,BU06200009,BU03561200,BU06200000,BU06200001,BU06200005,BU07070103,BU03530030,BU03310009",132805.873001371,443620.614347066,GM1961,Vijfheerenlanden
"2112",BU06200009,Overige verspreide huizen Vianen,"BU06200101,BU06200004,BU06200201,BU06200209,BU06200107,BU06200109,BU07070501,BU05450007,BU07070103,BU07070102,BU06200007",134732.64896314,441400.403683259,GM1961,Vijfheerenlanden
"2113",BU06200100,Hagestein,"BU06200108,BU06200107,BU06200109",136629.38570835,443584.284153026,GM1961,Vijfheerenlanden
"2114",BU06200101,Industrieterrein Hagestein,"BU06200004,BU06200108,BU06200002,BU03561800,BU06200009,BU06200109",135289.763769587,443634.02997851,GM1961,Vijfheerenlanden
"2115",BU06200107,Verspreide huizen in het Oosten,"BU03215192,BU03214182,BU06200100,BU06200108,BU06200209,BU06200009,BU06200200,BU06200109",137931.957153192,442910.515766087,GM1961,Vijfheerenlanden
"2116",BU06200108,Verspreide huizen in het Noorden,"BU03214182,BU06200101,BU06200100,BU03561800,BU06200107,BU06200109",137001.989524398,444755.815437515,GM1961,Vijfheerenlanden
"2117",BU06200109,Verspreide huizen in het Zuidwesten,"BU06200101,BU06200100,BU06200108,BU06200009,BU06200107",136092.146993213,442884.995551836,GM1961,Vijfheerenlanden
"2118",BU06200200,Everdingen,"BU03215192,BU06200202,BU06200209,BU06200107",139711.207401601,441973.332688,GM1961,Vijfheerenlanden
"2119",BU06200201,Zijderveld,"BU06200202,BU06200209,BU06200009,BU05450007",136892.858672843,439773.531148147,GM1961,Vijfheerenlanden
"2120",BU06200202,Diefdijk (gedeeltelijk),"BU06200201,BU06200209,BU06200200,BU05450007",139271.006113626,439948.59271096,GM1961,Vijfheerenlanden
"2121",BU06200209,Verspreide huizen Everdingen,"BU06200202,BU06200201,BU06200009,BU06200200,BU06200107",138256.735502416,440867.204251132,GM1961,Vijfheerenlanden
"2122",BU06220101,Indische Buurt,"BU06220102,BU06220103,BU06220104,BU06220305,BU06220306,BU06220202,BU06220203",82354.8834748027,436495.015416749,GM0622,Vlaardingen
"2123",BU06220102,Vettenoordse Polder Oost,"BU06220304,BU06220307,BU06220101,BU06220103,BU06220306,BU06220402,BU06220403",82921.2866661766,435705.877389864,GM0622,Vlaardingen
"2124",BU06220103,Centrum,"BU06220101,BU06220102,BU06220104,BU06220402,BU06220401,BU06220502",82939.013531668,436347.898225362,GM0622,Vlaardingen
"2125",BU06220104,Hoogstad,"BU06220101,BU06220103,BU06220601,BU06220401,BU06220502,BU06220203,BU06220801",82771.9166895018,437081.756299945,GM0622,Vlaardingen
"2126",BU06220201,Hoogkamer,"BU06220204,BU06220202,BU06220203,BU06220205,BU06220301",81051.2073305337,436094.797733601,GM0622,Vlaardingen
"2127",BU06220202,Zuidbuurt,"BU06220304,BU06220101,BU06220305,BU06220203,BU06220201,BU06220301",81523.2421561965,435886.912406538,GM0622,Vlaardingen
"2128",BU06220203,Wetering,"BU06220101,BU06220104,BU06220204,BU06220202,BU06220801,BU06220201",81763.0683437299,436709.927915882,GM0622,Vlaardingen
"2129",BU06220204,Lage Weide,"BU06220203,BU06220205,BU06220801,BU06220201",81138.1006008255,436855.091829563,GM0622,Vlaardingen
"2130",BU06220205,Buitengebied Zuidbuurt,"BU06220204,BU05560701,BU06220302,BU06220801,BU06220201,BU06220301",79998.9468490426,436691.350371961,GM0622,Vlaardingen
"2131",BU06220301,De Vergulde Hand,"BU06220304,BU06220305,BU06220202,BU06220302,BU06220205,BU06220201,BU06220303",80765.5787645169,435512.129723852,GM0622,Vlaardingen
"2132",BU06220302,Lickebaert,"BU05560702,BU05560701,BU06220205,BU05992306,BU06220301,BU06220303",79198.6701270317,435682.046296435,GM0622,Vlaardingen
"2133",BU06220303,'t Scheur,"BU06220304,BU06220302,BU05992306,BU06220301",80782.5302564527,434987.160049654,GM0622,Vlaardingen
"2134",BU06220304,Deltagebied,"BU05992295,BU06220307,BU06220102,BU06220305,BU06220306,BU06220202,BU05992306,BU06220301,BU06220303",82189.5177991242,434914.400892626,GM0622,Vlaardingen
"2135",BU06220305,Park Zuidbuurt,"BU06220304,BU06220101,BU06220306,BU06220202,BU06220301",81922.7349417838,435797.983309883,GM0622,Vlaardingen
"2136",BU06220306,Vettenoordse Polder West,"BU06220304,BU06220307,BU06220101,BU06220102,BU06220305",82281.3643330302,435576.437489819,GM0622,Vlaardingen
"2137",BU06220307,Maasboulevard,"BU05992295,BU06220304,BU06220102,BU06220306,BU06220402,BU06220403",83203.7271942832,435083.5091831,GM0622,Vlaardingen
"2138",BU06220401,Hofbuurt,"BU06220103,BU06220104,BU06220402,BU06220503,BU06220502",83493.6090032829,436583.39005068,GM0622,Vlaardingen
"2139",BU06220402,Oostbuurt,"BU06220307,BU06220102,BU06220103,BU06220403,BU06220504,BU06220503,BU06220401,BU06220404",83751.0948923167,436043.469323166,GM0622,Vlaardingen
"2140",BU06220403,Havengebied Oost,"BU05992295,BU06220307,BU06220102,BU06220402,BU06060405,BU06220504,BU06060701,BU06220404",84305.5333205272,435500.02672326,GM0622,Vlaardingen
"2141",BU06220404,Vijfsluizen,"BU06220402,BU06220403,BU06220504,BU06060701,BU06220505",84749.1102086561,436313.480551565,GM0622,Vlaardingen
"2142",BU06220501,Babberspolder Noord,"BU06220601,BU06220602,BU06220605,BU06220504,BU06220503,BU06220502,BU06060701,BU06220505,BU06060702",83985.6975489894,437548.052489963,GM0622,Vlaardingen
"2143",BU06220502,Oranjebuurt,"BU06220103,BU06220104,BU06220501,BU06220601,BU06220602,BU06220503,BU06220401,BU06220801",83301.5681246191,437210.721998613,GM0622,Vlaardingen
"2144",BU06220503,Babberspolder West,"BU06220402,BU06220501,BU06220504,BU06220401,BU06220502",83952.160562574,436810.850331839,GM0622,Vlaardingen
"2145",BU06220504,Babberspolder Oost,"BU06220402,BU06220403,BU06220501,BU06220503,BU06220404,BU06220505",84420.818785336,436996.231825258,GM0622,Vlaardingen
"2146",BU06220505,'t Nieuwe Lant,"BU06220501,BU06220504,BU06060701,BU06220404",84669.5878376002,437145.779452513,GM0622,Vlaardingen
"2147",BU06220601,Vaart Zuid,"BU06220104,BU06220708,BU06220501,BU06220602,BU06220603,BU06220703,BU06220502,BU06220801",83080.7353941994,437999.18053189,GM0622,Vlaardingen
"2148",BU06220602,Statenbuurt,"BU06220501,BU06220601,BU06220605,BU06220606,BU06220603,BU06220604,BU06220502",83604.8424484892,438011.182387894,GM0622,Vlaardingen
"2149",BU06220603,Loper Zuid,"BU06220704,BU06220708,BU06220601,BU06220602,BU06220604,BU06220703",83417.2210470796,438498.715346889,GM0622,Vlaardingen
"2150",BU06220604,Vogelbuurt Noord,"BU06220704,BU06220602,BU06220605,BU06220606,BU06220603,BU06220703,BU06060704,BU06220706,BU06060901",84073.3118722529,438751.226040564,GM0622,Vlaardingen
"2151",BU06220605,Sportpark Holy,"BU06060703,BU06220501,BU06220602,BU06220606,BU06220604,BU06060702,BU06060704",84342.7629025624,438288.427223866,GM0622,Vlaardingen
"2152",BU06220606,Vogelbuurt Zuid,"BU06220602,BU06220605,BU06220604",84117.53189688,438303.675460346,GM0622,Vlaardingen
"2153",BU06220701,Drevenbuurt,"BU06220702,BU06220705,BU06220708,BU06220707,BU06220706",83125.1948935598,439400.139221158,GM0622,Vlaardingen
"2154",BU06220702,Kruidenbuurt,"BU06220705,BU06220708,BU06220703,BU06220701",82967.4138077856,438941.357614282,GM0622,Vlaardingen
"2155",BU06220703,Loper Noord,"BU06220702,BU06220704,BU06220705,BU06220708,BU06220601,BU06220603,BU06220604",83335.7828393533,438791.574706161,GM0622,Vlaardingen
"2156",BU06220704,Hoofdstedenbuurt,"BU06220705,BU06220603,BU06220604,BU06220703,BU06220706",83888.6422035004,439049.01069823,GM0622,Vlaardingen
"2157",BU06220705,Park Holy Noord,"BU06220702,BU06220704,BU06220703,BU06220701,BU06220706",83626.591347904,439273.514667136,GM0622,Vlaardingen
"2158",BU06220706,Hoevenbuurt,"BU06220704,BU06220705,BU06220604,BU06220707,BU06220701,BU06060902,BU06060901",84031.8394681734,439548.238442694,GM0622,Vlaardingen
"2159",BU06220707,Holierhoekse Polder,"BU06220708,BU06220801,BU06220701,BU06220706,BU06060909,BU06060902",83089.3832508399,440095.767980322,GM0622,Vlaardingen
"2160",BU06220708,Vaart Noord,"BU06220702,BU06220601,BU06220603,BU06220703,BU06220801,BU06220707,BU06220701",82613.5312855705,438989.723937566,GM0622,Vlaardingen
"2161",BU06220801,Broekpolder gebied,"BU06220104,BU06220708,BU06220601,BU06220502,BU06220204,BU06220203,BU06220205,BU06220707",81616.9261153035,438182.799217209,GM0622,Vlaardingen
"2162",BU06270101,Groenswaard 1,"BU06270102,BU06270105,BU06270104,BU06270106",104007.779729837,451371.480168223,GM0627,Waddinxveen
"2163",BU06270102,Groenswaard 2,"BU06270103,BU06270105,BU06270101,BU06270104",104073.876074586,451802.646725179,GM0627,Waddinxveen
"2164",BU06270103,Groenswaard 3,"BU06270102,BU06270303,BU06270105,BU06270104,BU06270302",104077.953995021,452248.326935927,GM0627,Waddinxveen
"2165",BU06270104,Peter Zuidlaan en Horstenbuurt,"BU06270102,BU06270103,BU06270301,BU06270101,BU06270302,BU06270106,BU06270401",104306.368579229,451449.173231239,GM0627,Waddinxveen
"2166",BU06270105,West 1,"BU04847009,BU04847008,BU06270102,BU06270103,BU06270303,BU06270304,BU04847010,BU04847013,BU06270101,BU06270106,BU18920191,BU06270202,BU06270205",102687.966128573,452790.166823583,GM0627,Waddinxveen
"2167",BU06270106,Bomenwijk,"BU06270105,BU06270301,BU06270101,BU06270104,BU06270202,BU06270401,BU06270205",104085.766909931,450768.96053838,GM0627,Waddinxveen
"2168",BU06270202,Zuidplas 80,"BU06270105,BU06270106,BU06270204,BU06270203,BU06270401,BU06270205",103580.898488564,450320.421768855,GM0627,Waddinxveen
"2169",BU06270203,Zuidplas 90,"BU06270204,BU06270202,BU06270205",103124.253372956,449764.016537365,GM0627,Waddinxveen
"2170",BU06270204,Triangel,"BU06270203,BU06270202,BU06270401,BU06270405,BU06270205",103999.165332295,449376.501109921,GM0627,Waddinxveen
"2171",BU06270205,West 2,"BU06270105,BU06270106,BU18920191,BU06270204,BU06270203,BU06270202,BU06270405,BU18920292,BU18920106,BU18920399",102409.697173932,449431.914679125,GM0627,Waddinxveen
"2172",BU06270301,Oranjewijk Zuid,"BU06270304,BU06270104,BU06270302,BU06270106,BU06270401",104666.043707846,451298.662618473,GM0627,Waddinxveen
"2173",BU06270302,Oranjewijk Noord,"BU06270103,BU06270303,BU06270304,BU06270301,BU06270104",104647.243228804,451729.203477084,GM0627,Waddinxveen
"2174",BU06270303,Vondelwijk,"BU06270103,BU06270304,BU06270105,BU06270302",104599.240592943,452257.085244968,GM0627,Waddinxveen
"2175",BU06270304,Noordkade,"BU06270408,BU06270407,BU06270303,BU04847013,BU06270105,BU06270301,BU06270302,BU06270401",104905.527859404,452307.63128185,GM0627,Waddinxveen
"2176",BU06270401,Centrum,"BU06270408,BU06270304,BU06270301,BU06270104,BU06270106,BU06270204,BU06270202,BU06270402,BU06270403,BU06270405",104609.429767946,450631.748381733,GM0627,Waddinxveen
"2177",BU06270402,Oostpolderwijk,"BU06270408,BU06270407,BU06270401,BU06270403",104814.259187994,450380.444800069,GM0627,Waddinxveen
"2178",BU06270403,Bedrijventerrein Mercuriusweg,"BU06270404,BU06270407,BU06270401,BU06270402,BU06270405",104764.115358498,449872.261768241,GM0627,Waddinxveen
"2179",BU06270404,Zuid,"BU18920310,BU05130304,BU06270407,BU06270406,BU06270403,BU06270405",105309.537630941,448967.076487274,GM0627,Waddinxveen
"2180",BU06270405,Coenecoop,"BU18920310,BU06270404,BU06270204,BU06270401,BU06270403,BU06270205,BU18920399",104700.083709896,449000.129019688,GM0627,Waddinxveen
"2181",BU06270406,'t Weegje,"BU18920310,BU05130304,BU06270404,BU05130909,BU18920399",105891.207972308,448008.807740781,GM0627,Waddinxveen
"2182",BU06270407,Oost,"BU05130304,BU05130302,BU06270404,BU05130303,BU05130401,BU05130400,BU05130402,BU19010723,BU04847014,BU06270408,BU19010621,BU19010617,BU19010618,BU06270304,BU04847013,BU06270402,BU06270403",106159.312692676,450355.870879122,GM0627,Waddinxveen
"2183",BU06270408,Zeeheldenbuurt,"BU06270407,BU06270304,BU06270401,BU06270402",105431.295199902,450816.764537908,GM0627,Waddinxveen
"2184",BU06320101,Binnenstad,"BU06320104,BU06320102,BU06320103,BU06320106,BU06320105",120583.198505989,455448.168184949,GM0632,Woerden
"2185",BU06320102,Bloemen- en Bomenkwartier,"BU06320203,BU06320103,BU06320201,BU06320106,BU06320101",119905.341254491,455058.371096448,GM0632,Woerden
"2186",BU06320103,Bedrijventerrein Honthorst,"BU06320303,BU06320104,BU06320203,BU06320102,BU06320204,BU06320301,BU06320101",120365.465687679,454772.901424764,GM0632,Woerden
"2187",BU06320104,Staatsliedenkwartier,"BU06320501,BU06320703,BU06320502,BU06320503,BU06320303,BU06320305,BU06320103,BU06320301,BU06320101,BU06320105",121730.056387478,456029.840553246,GM0632,Woerden
"2188",BU06320105,Vogelkwartier,"BU06320703,BU06320104,BU06320106,BU06320101",120780.639991341,456046.869254832,GM0632,Woerden
"2189",BU06320106,Schilderskwartier,"BU06320703,BU06320102,BU06320401,BU06320201,BU06320101,BU06320105",119614.434417857,455815.409725926,GM0632,Woerden
"2190",BU06320201,Bedrijventerrein Barwoutswaarder,"BU06320203,BU06320102,BU06320202,BU06320402,BU06320401,BU06320106",118778.24613732,455282.022772615,GM0632,Woerden
"2191",BU06320202,Molenvliet-West,"BU06320203,BU06320204,BU06320402,BU06320201",118755.837630806,454652.17517225,GM0632,Woerden
"2192",BU06320203,Molenvliet-Oost,"BU06320102,BU06320202,BU06320204,BU06320103,BU06320201",119345.956566394,454421.193095401,GM0632,Woerden
"2193",BU06320204,Kromwijk,"BU03350108,BU03350101,BU19010937,BU06320503,BU06320304,BU06320203,BU06320202,BU06320103,BU06320301,BU06320302,BU06320402",120213.801898912,453849.444468741,GM0632,Woerden
"2194",BU06320301,Middelland-Noord,"BU06320303,BU06320104,BU06320204,BU06320103,BU06320302",120781.476055118,454686.890528254,GM0632,Woerden
"2195",BU06320302,Middelland-Zuid,"BU06320303,BU06320304,BU06320204,BU06320301",121061.906755457,454319.177858116,GM0632,Woerden
"2196",BU06320303,Snel en Polanen,"BU06320503,BU06320104,BU06320304,BU06320305,BU06320103,BU06320301,BU06320302",121739.283695944,455067.617038282,GM0632,Woerden
"2197",BU06320304,Bedrijventerrein Polanen,"BU06320503,BU06320303,BU06320204,BU06320302",122037.315362629,454350.034365806,GM0632,Woerden
"2198",BU06320305,Waterrijk,"BU06320503,BU06320303,BU06320104",122544.657460021,455520.022037274,GM0632,Woerden
"2199",BU06320401,Rietveld,"BU06320703,BU06320802,BU19010101,BU06320402,BU19010514,BU06320201,BU06320106,BU19010413",117433.341914427,456203.150846328,GM0632,Woerden
"2200",BU06320402,Barwoutswaarder,"BU19010937,BU06320202,BU06320204,BU19010514,BU06320401,BU06320201",117700.652832236,454360.335221414,GM0632,Woerden
"2201",BU06320501,Geestdorp,"BU06320703,BU06320606,BU06320502,BU06320104",122357.236499842,457030.273061499,GM0632,Woerden
"2202",BU06320502,Breeveld,"BU06320501,BU06320606,BU06320503,BU06320603,BU06320104",123324.325286725,456892.657657783,GM0632,Woerden
"2203",BU06320503,Cattenbroek,"BU06320606,BU03350108,BU03350101,BU06320502,BU06320603,BU06320604,BU03350102,BU06320303,BU06320104,BU06320304,BU06320305,BU06320204",123245.914865866,455496.174832174,GM0632,Woerden
"2204",BU06320601,Harmelen-Noord (dorp),"BU06320602,BU06320604",125590.33314006,456285.493793963,GM0632,Woerden
"2205",BU06320602,Harmelen-Zuid (dorp),"BU06320601,BU06320604",125822.04657079,455548.425540112,GM0632,Woerden
"2206",BU06320603,Putkop,"BU06320606,BU06320502,BU06320503,BU06320604",124724.048610845,456768.383642431,GM0632,Woerden
"2207",BU06320604,Buitengebied Harmelen,"BU06320606,BU03441012,BU03441023,BU03441032,BU03441024,BU06320503,BU06320603,BU06320601,BU06320602,BU06320605,BU03350102",126232.2041365,455829.62627079,GM0632,Woerden
"2208",BU06320605,Reijerscop,"BU03441032,BU03350109,BU06320604,BU03350102",126664.954787419,454000.729310905,GM0632,Woerden
"2209",BU06320606,Gerverscop,"BU06320501,BU06320703,BU03441012,BU19040504,BU19040501,BU06320502,BU06320503,BU06320603,BU06320604",125326.370261135,458790.25049526,GM0632,Woerden
"2210",BU06320701,Kamerik (dorp),BU06320703,121195.559634598,458299.74660567,GM0632,Woerden
"2211",BU06320702,Kanis,BU06320703,121145.997348608,459756.447886927,GM0632,Woerden
"2212",BU06320703,Buitengebied Kamerik,"BU06320702,BU06320701,BU06320501,BU06320606,BU19040503,BU05690004,BU05690006,BU06320802,BU07360603,BU19040504,BU06320104,BU06320401,BU06320106,BU06320105",121440.57712029,459944.950916709,GM0632,Woerden
"2213",BU06320801,Zegveld (dorp),BU06320802,117354.808912765,458612.865128683,GM0632,Woerden
"2214",BU06320802,Buitengebied Zegveld,"BU06320801,BU06320703,BU05690004,BU19010101,BU06320401",117255.28464037,459435.534292342,GM0632,Woerden
"2215",BU06370001,Dorp,"BU06370002,BU06370803,BU06370800,BU06370003,BU06370501,BU06370500,BU06370004",93860.5363728724,451878.43292616,GM0637,Zoetermeer
"2216",BU06370002,Stadscentrum,"BU06370300,BU06370200,BU06370201,BU06370003,BU06370001,BU06370101,BU06370004",93658.8269287416,452947.556618347,GM0637,Zoetermeer
"2217",BU06370003,Palenstein,"BU06370300,BU06370301,BU06370002,BU06370803,BU06370802,BU06370001",94497.2010587574,452486.725408874,GM0637,Zoetermeer
