buurtcode,QI_oppervlakteklasse,QI_bouwjaarklasse,aantal_gebouwen,totaal_oppervlakte,gem_epi,buurtnaam
BU05560404,Small,>2000,1,9.0,1.3,Het Balkon
BU05560404,Medium,>2000,3,2097.0,0.827653791130186,Het Balkon
BU05560405,Small,<1991,2,49.0,2.70204081632653,Nieuwe waterweg
BU05560405,Small,1991-2000,7,573.0,1.0774869109947645,Nieuwe waterweg
BU05560405,Small,>2000,5,529.0,1.2999999999999998,Nieuwe waterweg
BU05560405,Medium,<1991,1,813.0,2.25,Nieuwe waterweg
BU05560405,Medium,1991-2000,11,5384.0,1.1673384101040118,Nieuwe waterweg
BU05560405,Medium,>2000,3,1422.0,1.2355133614627287,Nieuwe waterweg
BU05560405,Large,<1991,1,2502.0,2.8,Nieuwe waterweg
BU05560405,Large,1991-2000,2,10618.0,0.548875494443398,Nieuwe waterweg
BU05560501,Small,<1991,349,6800.0,2.2364264705882353,Vogelbuurt
BU05560501,Small,1991-2000,3,175.0,1.2906857142857142,Vogelbuurt
BU05560501,Small,>2000,4,65.0,1.3,Vogelbuurt
BU05560501,Medium,<1991,11,7943.0,1.7347727558856856,Vogelbuurt
BU05560501,Medium,1991-2000,4,1452.0,1.0929338842975207,Vogelbuurt
BU05560501,Medium,>2000,2,1254.0,1.3,Vogelbuurt
BU05560501,Large,<1991,1,2755.0,1.16,Vogelbuurt
BU05560502,Small,<1991,8,179.0,1.9145251396648044,Burgemeesterswijk
BU05560502,Small,1991-2000,1,4.0,1.3,Burgemeesterswijk
BU05560502,Small,>2000,10,562.0,1.266370106761566,Burgemeesterswijk
BU05560502,Medium,<1991,3,2852.0,2.142882187938289,Burgemeesterswijk
BU05560502,Medium,1991-2000,1,1860.0,1.3,Burgemeesterswijk
BU05560502,Medium,>2000,2,482.0,0.7427178423236515,Burgemeesterswijk
BU05560502,Large,>2000,2,5709.0,1.1351252408477843,Burgemeesterswijk
BU05560601,Small,<1991,18,1428.0,1.5463165266106444,Steendijkpolder Noord
BU05560601,Small,1991-2000,1,58.0,1.3,Steendijkpolder Noord
BU05560601,Small,>2000,4,197.0,1.3,Steendijkpolder Noord
BU05560601,Medium,<1991,4,1169.0,1.6,Steendijkpolder Noord
BU05560601,Medium,1991-2000,1,412.0,1.3,Steendijkpolder Noord
BU05560601,Medium,>2000,3,1188.0,1.3,Steendijkpolder Noord
BU05560601,Large,<1991,2,16032.0,1.4921157684630737,Steendijkpolder Noord
BU05560602,Small,<1991,57,1432.0,1.6000000000000012,Steendijkpolder Zuid
BU05560602,Small,1991-2000,1,73.0,1.3,Steendijkpolder Zuid
BU05560602,Small,>2000,2,91.0,1.3,Steendijkpolder Zuid
BU05560602,Medium,<1991,4,1490.0,1.6,Steendijkpolder Zuid
BU05560602,Medium,>2000,1,290.0,1.3,Steendijkpolder Zuid
BU05560602,Large,<1991,2,5465.0,1.4176669716376944,Steendijkpolder Zuid
BU05560701,Small,<1991,1,23.0,2.25,Zuidbuurt
BU05560701,Small,>2000,1,84.0,1.3,Zuidbuurt
BU05560701,Large,<1991,1,3999.0,2.8,Zuidbuurt
BU05560702,Small,<1991,5,461.0,1.8636659436008676,De Dijk
BU05560702,Medium,<1991,2,720.0,2.551736111111111,De Dijk
BU05560702,Medium,1991-2000,1,394.0,1.3,De Dijk
BU05560702,Medium,>2000,2,708.0,1.3,De Dijk
BU05560801,Small,<1991,2,46.0,2.25,Wilgenrijk
BU05560801,Small,>2000,3,88.0,1.3,Wilgenrijk
BU05560801,Large,>2000,1,6220.0,1.3,Wilgenrijk
BU05690004,Small,<1991,4,181.0,1.5569060773480663,Achttienhoven
BU05690004,Small,>2000,1,12.0,1.3,Achttienhoven
BU05690004,Medium,>2000,1,213.0,1.3000000000000003,Achttienhoven
BU05690006,Small,<1991,8,386.0,2.259585492227979,Woerdense Verlaat
BU05690006,Small,1991-2000,2,79.0,1.3,Woerdense Verlaat
BU05690006,Small,>2000,2,100.0,1.2568000000000001,Woerdense Verlaat
BU05690006,Medium,<1991,4,1578.0,2.25,Woerdense Verlaat
BU05690006,Large,<1991,1,2066.0,2.25,Woerdense Verlaat
BU05690006,Large,>2000,1,3006.0,1.3,Woerdense Verlaat
BU05690104,Small,<1991,2,9.0,1.8888888888888888,Vrouwenakker
BU05690104,Small,1991-2000,2,17.0,1.3,Vrouwenakker
BU05690104,Medium,<1991,1,231.0,1.6,Vrouwenakker
BU05690104,Medium,1991-2000,1,798.0,1.3,Vrouwenakker
BU05690104,Medium,>2000,2,747.0,1.3000000000000003,Vrouwenakker
BU05840001,Small,<1991,11,600.0,1.7486166666666665,Bedrijventerrein De Bosschen
BU05840001,Small,1991-2000,15,697.0,1.2891535150645623,Bedrijventerrein De Bosschen
BU05840001,Small,>2000,7,1053.0,1.1648717948717948,Bedrijventerrein De Bosschen
BU05840001,Medium,<1991,3,1295.0,1.5583011583011583,Bedrijventerrein De Bosschen
BU05840001,Medium,1991-2000,15,8316.0,1.2852032227032226,Bedrijventerrein De Bosschen
BU05840001,Medium,>2000,2,663.0,1.3,Bedrijventerrein De Bosschen
BU05840001,Large,<1991,2,14360.0,1.0866866295264623,Bedrijventerrein De Bosschen
BU05840001,Large,1991-2000,2,5528.0,0.904616497829233,Bedrijventerrein De Bosschen
BU05840002,Small,<1991,5,307.0,1.8625407166123777,Oosterse Gorzenwijk
BU05840002,Small,1991-2000,1,9.0,1.3,Oosterse Gorzenwijk
BU05840002,Medium,<1991,5,4104.0,1.470969785575049,Oosterse Gorzenwijk
BU05840002,Medium,>2000,1,398.0,1.3,Oosterse Gorzenwijk
BU05840003,Small,<1991,71,6160.0,2.4740032467532465,Centrum-Noord
BU05840003,Small,1991-2000,55,2645.0,1.276260869565217,Centrum-Noord
BU05840003,Small,>2000,4,454.0,1.3,Centrum-Noord
BU05840003,Medium,<1991,35,14953.0,2.0560302280478835,Centrum-Noord
BU05840003,Medium,1991-2000,6,3294.0,1.4522131147540986,Centrum-Noord
BU05840003,Medium,>2000,4,2908.0,1.180739339752407,Centrum-Noord
BU05840003,Large,<1991,1,2501.0,2.25,Centrum-Noord
BU05840003,Large,1991-2000,1,8017.0,1.3,Centrum-Noord
BU05840003,Large,>2000,1,3672.0,0.75,Centrum-Noord
BU05840004,Small,<1991,126,3232.0,2.2681466584158416,Croonenburghwijk
BU05840004,Small,1991-2000,5,518.0,1.3000000000000003,Croonenburghwijk
BU05840004,Small,>2000,5,392.0,1.1392857142857142,Croonenburghwijk
BU05840004,Medium,<1991,15,9650.0,2.095041450777202,Croonenburghwijk
BU05840004,Medium,>2000,12,10887.0,1.1436933957931477,Croonenburghwijk
BU05840004,Large,<1991,2,12417.0,1.7332648787952,Croonenburghwijk
BU05840005,Small,<1991,128,9295.0,2.178381925766542,Centrum-Zuid
BU05840005,Small,1991-2000,34,2905.0,1.3408055077452665,Centrum-Zuid
BU05840005,Small,>2000,11,554.0,1.292075812274368,Centrum-Zuid
BU05840005,Medium,<1991,56,22829.0,2.373272153839415,Centrum-Zuid
BU05840005,Medium,1991-2000,6,1678.0,1.2502979737783075,Centrum-Zuid
BU05840005,Medium,>2000,6,2201.0,1.2154020899591094,Centrum-Zuid
BU05840005,Large,<1991,4,13074.0,2.185784763653052,Centrum-Zuid
BU05840005,Large,1991-2000,1,3385.0,1.3,Centrum-Zuid
BU05840006,Small,<1991,104,2115.0,2.1307565011820335,Zeeheldenwijk
BU05840006,Small,1991-2000,21,508.0,1.1002559055118108,Zeeheldenwijk
BU05840006,Small,>2000,8,152.0,1.2999999999999998,Zeeheldenwijk
BU05840006,Medium,<1991,5,3618.0,2.0504698728579327,Zeeheldenwijk
BU05840007,Small,<1991,151,3940.0,1.984756345177665,Zuidwijk
BU05840007,Small,1991-2000,6,390.0,1.0993333333333333,Zuidwijk
BU05840007,Small,>2000,4,128.0,1.2999999999999998,Zuidwijk
BU05840007,Medium,<1991,14,11385.0,1.859620553359684,Zuidwijk
BU05840007,Medium,1991-2000,3,1909.0,1.254452592980618,Zuidwijk
BU05840007,Medium,>2000,9,4138.0,1.272774287095215,Zuidwijk
BU05840007,Large,<1991,2,7501.0,1.205684575389948,Zuidwijk
BU05840007,Large,>2000,2,4148.0,1.0781581485053038,Zuidwijk
BU05840008,Small,<1991,11,343.0,1.5999999999999999,Zoomwijck
BU05840008,Small,1991-2000,10,1000.0,1.3,Zoomwijck
BU05840008,Small,>2000,1,67.0,0.98,Zoomwijck
BU05840008,Medium,<1991,6,6135.0,1.582958435207824,Zoomwijck
BU05840008,Medium,1991-2000,4,2675.0,1.3,Zoomwijck
BU05840008,Medium,>2000,2,756.0,1.3,Zoomwijck
BU05840008,Large,<1991,2,19975.0,1.3457787234042553,Zoomwijck
BU05840009,Small,<1991,2,24.0,1.6000000000000003,Spuioeverwijk
BU05840009,Small,>2000,3,336.0,1.3000000000000003,Spuioeverwijk
BU05840009,Medium,>2000,1,467.0,1.3,Spuioeverwijk
BU05840010,Small,1991-2000,2,56.0,1.3000000000000003,"Bedrijventerrein Langeweg, Rembrandtstraat"
BU05840010,Small,>2000,5,513.0,1.3,"Bedrijventerrein Langeweg, Rembrandtstraat"
BU05840010,Medium,1991-2000,4,3300.0,1.3,"Bedrijventerrein Langeweg, Rembrandtstraat"
BU05840010,Medium,>2000,14,10882.0,1.1864519389818047,"Bedrijventerrein Langeweg, Rembrandtstraat"
BU05840010,Large,>2000,2,7777.0,1.3,"Bedrijventerrein Langeweg, Rembrandtstraat"
BU05840011,Small,<1991,6,523.0,2.25,Poortwijk
BU05840011,Small,1991-2000,17,1177.0,1.3,Poortwijk
BU05840011,Small,>2000,8,443.0,1.0587133182844244,Poortwijk
BU05840011,Medium,<1991,1,662.0,1.6,Poortwijk
BU05840011,Medium,1991-2000,22,18428.0,1.2611482526589972,Poortwijk
BU05840011,Medium,>2000,13,14795.0,1.0927401149036835,Poortwijk
BU05840011,Large,>2000,2,6258.0,1.3,Poortwijk
BU05840012,Small,<1991,3,92.0,2.1157608695652175,Zinkweg buurtschap
BU05840012,Small,>2000,1,8.0,1.3,Zinkweg buurtschap
BU05840012,Medium,<1991,1,249.0,2.25,Zinkweg buurtschap
BU05840013,Small,<1991,5,223.0,1.609865470852018,Landelijk gebied
BU05840013,Small,1991-2000,5,242.0,1.3,Landelijk gebied
BU05840013,Small,>2000,2,29.0,1.3,Landelijk gebied
BU05840013,Medium,<1991,1,1868.0,1.6,Landelijk gebied
BU05840013,Medium,1991-2000,5,3232.0,1.3,Landelijk gebied
BU05840013,Medium,>2000,1,1030.0,1.3,Landelijk gebied
BU05850000,Small,<1991,17,542.0,2.346309963099631,Heinenoord
BU05850000,Small,1991-2000,2,73.0,1.3,Heinenoord
BU05850000,Small,>2000,1,117.0,1.3,Heinenoord
BU05850000,Medium,<1991,12,5665.0,2.28486319505737,Heinenoord
BU05850000,Large,<1991,1,2115.0,1.6,Heinenoord
BU05850001,Small,<1991,1,14.0,1.6,Goidschalxoord
BU05850002,Small,<1991,32,911.0,2.2805708013172343,Blaak
BU05850002,Medium,<1991,3,887.0,2.560033821871477,Blaak
BU05850002,Medium,1991-2000,1,349.0,1.3,Blaak
BU05850003,Small,<1991,37,1562.0,1.829238156209987,Uitbreiding Dorp Heinenoord
BU05850003,Small,1991-2000,1,8.0,1.3,Uitbreiding Dorp Heinenoord
BU05850003,Small,>2000,2,114.0,0.9856140350877194,Uitbreiding Dorp Heinenoord
BU05850003,Medium,<1991,3,1523.0,1.766854891661195,Uitbreiding Dorp Heinenoord
BU05850003,Medium,>2000,2,920.0,1.3,Uitbreiding Dorp Heinenoord
BU05850003,Large,<1991,1,2180.0,1.6,Uitbreiding Dorp Heinenoord
BU05850009,Small,<1991,16,644.0,2.175698757763975,Verspreide huizen Heinenoord
BU05850009,Small,1991-2000,10,448.0,1.3,Verspreide huizen Heinenoord
BU05850009,Small,>2000,5,388.0,1.3,Verspreide huizen Heinenoord
BU05850009,Medium,<1991,3,1875.0,1.7005333333333332,Verspreide huizen Heinenoord
BU05850009,Medium,1991-2000,3,1420.0,1.3,Verspreide huizen Heinenoord
BU05850009,Medium,>2000,6,5508.0,1.3,Verspreide huizen Heinenoord
BU05850009,Large,>2000,2,7472.0,0.976423982869379,Verspreide huizen Heinenoord
BU05850100,Small,<1991,42,2403.0,2.2583021223470663,Mijnsheerenland
BU05850100,Small,1991-2000,2,179.0,1.3,Mijnsheerenland
BU05850100,Small,>2000,3,450.0,1.3,Mijnsheerenland
BU05850100,Medium,<1991,4,3013.0,2.609973448390309,Mijnsheerenland
BU05850100,Medium,>2000,7,4511.0,1.2277033917091553,Mijnsheerenland
BU05850100,Large,>2000,1,2618.0,1.0,Mijnsheerenland
BU05850101,Small,<1991,5,222.0,2.5673423423423425,Westdijk
BU05850101,Small,1991-2000,4,115.0,1.3,Westdijk
BU05850101,Medium,<1991,2,406.0,2.25,Westdijk
BU05850101,Medium,1991-2000,1,285.0,1.45,Westdijk
BU05850101,Large,<1991,1,2966.0,1.3,Westdijk
BU05850102,Small,<1991,3,162.0,2.25,Stougjesdijk (gedeeltelijk)
BU05850102,Medium,1991-2000,1,437.0,1.3,Stougjesdijk (gedeeltelijk)
BU05850102,Medium,>2000,1,229.0,1.3,Stougjesdijk (gedeeltelijk)
BU05850103,Small,<1991,3,36.0,2.0125,Blaaksedijk (gedeeltelijk)
BU05850103,Small,1991-2000,1,30.0,1.3,Blaaksedijk (gedeeltelijk)
BU05850104,Small,<1991,5,266.0,2.1058270676691735,Uitbreiding Dorp
BU05850104,Small,1991-2000,2,43.0,1.3,Uitbreiding Dorp
BU05850104,Medium,<1991,3,1967.0,1.6506354855109304,Uitbreiding Dorp
BU05850104,Medium,1991-2000,2,613.0,1.0210440456769985,Uitbreiding Dorp
BU05850104,Medium,>2000,3,1390.0,1.250273381294964,Uitbreiding Dorp
BU05850108,Small,<1991,4,113.0,1.761061946902655,Verspreide huizen Westmaas-Nieuwlandse polder
BU05850108,Small,1991-2000,1,8.0,1.3,Verspreide huizen Westmaas-Nieuwlandse polder
BU05850108,Small,>2000,1,21.0,1.3,Verspreide huizen Westmaas-Nieuwlandse polder
BU05850108,Medium,<1991,1,638.0,1.6,Verspreide huizen Westmaas-Nieuwlandse polder
BU05850108,Medium,1991-2000,1,842.0,1.3000000000000003,Verspreide huizen Westmaas-Nieuwlandse polder
BU05850109,Small,<1991,6,335.0,2.2344776119402985,Verspreide huizen Moerkerken
BU05850109,Small,1991-2000,4,103.0,1.3,Verspreide huizen Moerkerken
BU05850109,Small,>2000,1,182.0,1.3,Verspreide huizen Moerkerken
BU05850109,Medium,<1991,3,1166.0,1.4658662092624357,Verspreide huizen Moerkerken
BU05850109,Medium,1991-2000,2,838.0,1.3,Verspreide huizen Moerkerken
BU05850109,Medium,>2000,2,1688.0,1.3,Verspreide huizen Moerkerken
BU05850200,Small,<1991,31,1654.0,2.0782527206771464,Westmaas
BU05850200,Small,1991-2000,1,48.0,1.3,Westmaas
BU05850200,Medium,<1991,8,2974.0,2.0669905850706116,Westmaas
BU05850200,Medium,>2000,2,1200.0,1.1220083333333335,Westmaas
BU05850200,Large,>2000,1,2002.0,1.3,Westmaas
BU05850201,Small,<1991,1,18.0,2.25,Greup
BU05850201,Large,>2000,1,2445.0,1.3,Greup
BU05850202,Small,<1991,13,247.0,2.25,Grote Riethure
BU05850208,Small,<1991,1,29.0,2.25,Verspreide huizen polder Munnikenland
BU05850208,Small,1991-2000,3,120.0,1.3,Verspreide huizen polder Munnikenland
BU05850208,Small,>2000,1,40.0,1.3,Verspreide huizen polder Munnikenland
BU05850209,Small,<1991,3,65.0,2.06,Verspreide huizen in het Westen
BU05850209,Small,1991-2000,1,6.0,1.3,Verspreide huizen in het Westen
BU05850209,Medium,1991-2000,2,1565.0,1.268332268370607,Verspreide huizen in het Westen
BU05850300,Small,<1991,6,382.0,1.9746073298429319,Maasdam
BU05850300,Small,1991-2000,1,14.0,1.3,Maasdam
BU05850300,Small,>2000,2,53.0,1.3,Maasdam
BU05850300,Medium,<1991,5,1771.0,2.2694805194805197,Maasdam
BU05850300,Medium,>2000,1,268.0,1.3,Maasdam
BU05850301,Small,<1991,1,12.0,1.6000000000000003,Cillaarshoek (gedeeltelijk)
BU05850301,Medium,<1991,1,897.0,2.25,Cillaarshoek (gedeeltelijk)
BU05850301,Medium,>2000,1,267.0,1.3,Cillaarshoek (gedeeltelijk)
BU05850302,Small,<1991,4,143.0,2.5527272727272727,Sint Anthoniepolder
BU05850302,Small,>2000,1,7.0,1.3,Sint Anthoniepolder
BU05850302,Medium,<1991,1,242.0,2.8,Sint Anthoniepolder
BU05850303,Small,<1991,35,1120.0,2.1352500000000005,Maasdam nieuwbouw
BU05850303,Small,1991-2000,1,8.0,1.3,Maasdam nieuwbouw
BU05850303,Medium,<1991,5,3407.0,1.797270325799824,Maasdam nieuwbouw
BU05850304,Small,<1991,2,247.0,1.7657894736842106,Bungalow plan
BU05850304,Small,1991-2000,1,16.0,1.3,Bungalow plan
BU05850307,Small,<1991,6,613.0,2.25,Bedrijfsterreinen
BU05850307,Medium,<1991,1,1330.0,2.25,Bedrijfsterreinen
BU05850307,Large,<1991,2,6646.0,2.25,Bedrijfsterreinen
BU05850309,Small,<1991,5,277.0,2.3164259927797834,Verspreide huizen Maasdam
BU05850309,Small,1991-2000,5,361.0,1.3,Verspreide huizen Maasdam
BU05850309,Small,>2000,2,143.0,1.3,Verspreide huizen Maasdam
BU05850309,Medium,<1991,3,1758.0,2.0599544937428895,Verspreide huizen Maasdam
BU05850309,Medium,1991-2000,2,520.0,1.3,Verspreide huizen Maasdam
BU05850309,Medium,>2000,3,2695.0,1.3,Verspreide huizen Maasdam
BU05850400,Small,<1991,22,1072.0,2.2397388059701493,"Bebouwde Kom, oud gedeelte"
BU05850400,Small,1991-2000,4,273.0,1.3,"Bebouwde Kom, oud gedeelte"
BU05850400,Medium,<1991,11,7238.0,2.231528046421664,"Bebouwde Kom, oud gedeelte"
BU05850400,Medium,1991-2000,1,1633.0,1.3,"Bebouwde Kom, oud gedeelte"
BU05850401,Small,<1991,1,31.0,2.25,Rustenburgstraat (gedeeltelijk)
BU05850401,Small,1991-2000,1,6.0,1.3,Rustenburgstraat (gedeeltelijk)
BU05850402,Small,<1991,100,3695.0,2.026251691474966,Bebouwde Kom Plan Dorp
BU05850402,Small,>2000,22,1915.0,1.1413577023498693,Bebouwde Kom Plan Dorp
BU05850402,Medium,<1991,16,11781.0,1.9463059163059164,Bebouwde Kom Plan Dorp
BU05850402,Medium,1991-2000,2,1215.0,1.3,Bebouwde Kom Plan Dorp
BU05850402,Medium,>2000,12,7802.0,1.0498974621891823,Bebouwde Kom Plan Dorp
BU05850402,Large,>2000,2,8395.0,1.3,Bebouwde Kom Plan Dorp
BU05850403,Small,<1991,2,22.0,1.4909090909090912,Bebouwde Kom Plan Oudeland
BU05850403,Medium,1991-2000,4,2950.0,1.3,Bebouwde Kom Plan Oudeland
BU05850403,Large,<1991,1,8579.0,1.6,Bebouwde Kom Plan Oudeland
BU05850403,Large,>2000,1,2755.0,1.3,Bebouwde Kom Plan Oudeland
BU05850405,Small,1991-2000,1,9.0,1.3,Plan De Grienden
BU05850405,Medium,>2000,1,690.0,1.3,Plan De Grienden
BU05850406,Small,>2000,13,272.0,1.3000000000000003,Plan Zijdewinde
BU05850408,Small,<1991,1,3.0,1.6000000000000003,Verspreide huizen in het Zuidoosten
BU05850408,Small,1991-2000,1,186.0,1.3,Verspreide huizen in het Zuidoosten
BU05850408,Medium,<1991,1,511.0,2.25,Verspreide huizen in het Zuidoosten
BU05850500,Small,<1991,128,5455.0,2.2819890009165897,'s-Gravendeel
BU05850500,Small,1991-2000,10,923.0,1.3,'s-Gravendeel
BU05850500,Small,>2000,23,1197.0,1.1844611528822055,'s-Gravendeel
BU05850500,Medium,<1991,25,12239.0,2.0098676362447914,'s-Gravendeel
BU05850500,Medium,1991-2000,4,2784.0,1.3,'s-Gravendeel
BU05850500,Medium,>2000,7,4796.0,1.1508361134278564,'s-Gravendeel
BU05850500,Large,1991-2000,1,2310.0,1.3,'s-Gravendeel
BU05850500,Large,>2000,1,4403.0,1.3,'s-Gravendeel
BU05850501,Small,<1991,2,23.0,1.8543478260869568,Boendersweg-Strijensedijk (gedeeltelijk)
BU05850501,Medium,<1991,1,290.0,2.25,Boendersweg-Strijensedijk (gedeeltelijk)
BU05850502,Small,<1991,144,3388.0,2.049828807556081,Nieuw Bonaventura
BU05850502,Small,>2000,1,191.0,1.3,Nieuw Bonaventura
BU05850502,Medium,<1991,7,6399.0,1.64300515705579,Nieuw Bonaventura
BU05850502,Medium,1991-2000,2,675.0,1.3,Nieuw Bonaventura
BU05850502,Medium,>2000,2,820.0,0.781219512195122,Nieuw Bonaventura
BU05850502,Large,<1991,1,2747.0,2.25,Nieuw Bonaventura
BU05850503,Small,<1991,12,197.0,2.2236040609137055,Schenkeldijk
BU05850503,Small,1991-2000,1,8.0,1.3,Schenkeldijk
BU05850504,Small,<1991,6,209.0,2.1504784688995215,Mijlpolder
BU05850504,Small,1991-2000,5,61.0,1.3000000000000003,Mijlpolder
BU05850504,Medium,<1991,4,2413.0,1.8262743472855367,Mijlpolder
BU05850504,Medium,1991-2000,3,949.0,1.2127081138040043,Mijlpolder
BU05850505,Small,<1991,1,19.0,1.6,Large en Small Koninkrijk
BU05850506,Small,<1991,2,111.0,2.702702702702702,Schuilingen
BU05850506,Medium,<1991,1,229.0,1.3,Schuilingen
BU05850509,Small,<1991,6,260.0,1.9205769230769232,Verspreide huizen 's-Gravendeel
BU05850509,Small,1991-2000,7,56.0,1.3,Verspreide huizen 's-Gravendeel
BU05850509,Small,>2000,4,47.0,1.3000000000000003,Verspreide huizen 's-Gravendeel
BU05850509,Medium,<1991,3,1352.0,1.5999999999999999,Verspreide huizen 's-Gravendeel
BU05850509,Medium,1991-2000,1,552.0,1.3,Verspreide huizen 's-Gravendeel
BU05880000,Small,<1991,84,4837.0,2.148284060367997,Nieuw-Beijerland
BU05880000,Small,1991-2000,31,650.0,1.3000000000000003,Nieuw-Beijerland
BU05880000,Small,>2000,17,930.0,1.3,Nieuw-Beijerland
BU05880000,Medium,<1991,9,6382.0,2.1122453776245687,Nieuw-Beijerland
BU05880000,Medium,1991-2000,1,215.0,1.3,Nieuw-Beijerland
BU05880000,Medium,>2000,4,1619.0,1.1996294008647315,Nieuw-Beijerland
BU05880001,Small,<1991,6,387.0,2.501291989664083,Zuidzijde (gedeeltelijk)
BU05880001,Small,1991-2000,1,15.0,1.3,Zuidzijde (gedeeltelijk)
BU05880009,Small,<1991,8,425.0,2.222470588235294,Verspreide huizen Nieuw-Beijerland
BU05880009,Small,>2000,3,195.0,1.3,Verspreide huizen Nieuw-Beijerland
BU05880009,Medium,<1991,1,327.0,2.8,Verspreide huizen Nieuw-Beijerland
BU05880100,Small,<1991,35,1376.0,2.1691860465116277,Piershil
BU05880100,Small,1991-2000,3,186.0,1.3,Piershil
BU05880100,Small,>2000,10,248.0,1.3000000000000003,Piershil
BU05880100,Medium,<1991,9,5033.0,2.1850129147625665,Piershil
BU05880100,Medium,1991-2000,1,456.0,0.82,Piershil
BU05880100,Large,<1991,1,2802.0,1.5999999999999999,Piershil
BU05880103,Small,<1991,2,124.0,2.25,Zwartsluisje (gedeeltelijk)
BU05880103,Medium,<1991,1,208.0,2.25,Zwartsluisje (gedeeltelijk)
BU05880109,Small,<1991,10,573.0,2.0390052356020942,Verspreide huizen Piershil
BU05880109,Small,1991-2000,3,44.0,1.3,Verspreide huizen Piershil
BU05880109,Medium,<1991,1,220.0,2.25,Verspreide huizen Piershil
BU05880109,Medium,>2000,1,1770.0,1.3,Verspreide huizen Piershil
BU05880200,Small,<1991,19,1378.0,2.232547169811321,Goudswaard
BU05880200,Small,1991-2000,6,390.0,1.3,Goudswaard
BU05880200,Small,>2000,1,90.0,1.3,Goudswaard
BU05880200,Medium,<1991,6,2148.0,1.8372206703910614,Goudswaard
BU05880200,Medium,1991-2000,2,1049.0,1.3,Goudswaard
BU05880201,Small,<1991,3,317.0,2.233596214511041,Nieuwendijk (gedeeltelijk)
BU05880201,Small,1991-2000,1,19.0,1.3,Nieuwendijk (gedeeltelijk)
BU05880201,Medium,<1991,1,1195.0,2.25,Nieuwendijk (gedeeltelijk)
BU05880202,Small,<1991,4,67.0,2.1335820895522386,Oudendijk
BU05880202,Small,>2000,1,168.0,1.3,Oudendijk
BU05880209,Small,<1991,9,535.0,2.0957009345794395,Overige verspreide huizen Goudswaard
BU05880209,Small,1991-2000,5,653.0,1.3029402756508424,Overige verspreide huizen Goudswaard
BU05880209,Small,>2000,2,337.0,1.2425222551928783,Overige verspreide huizen Goudswaard
BU05880209,Medium,<1991,1,317.0,2.8,Overige verspreide huizen Goudswaard
BU05880209,Medium,1991-2000,1,242.0,1.45,Overige verspreide huizen Goudswaard
BU05880209,Medium,>2000,1,200.0,1.3,Overige verspreide huizen Goudswaard
BU05880300,Small,<1991,101,4130.0,2.0701452784503633,Zuid-Beijerland
BU05880300,Small,1991-2000,11,509.0,1.2999999999999998,Zuid-Beijerland
BU05880300,Small,>2000,10,1022.0,1.2219667318982388,Zuid-Beijerland
BU05880300,Medium,<1991,12,6034.0,1.8855717600265165,Zuid-Beijerland
BU05880300,Medium,1991-2000,2,416.0,1.2999999999999998,Zuid-Beijerland
BU05880300,Medium,>2000,3,2093.0,1.2398757763975155,Zuid-Beijerland
BU05880301,Small,<1991,1,18.0,2.25,Zwartsluisje (gedeeltelijk)
BU05880301,Small,>2000,1,19.0,1.3,Zwartsluisje (gedeeltelijk)
BU05880303,Small,<1991,3,208.0,2.25,Schenkeldijk
BU05880303,Small,1991-2000,1,14.0,1.3,Schenkeldijk
BU05880304,Small,<1991,18,549.0,1.87103825136612,Nieuwendijk (gedeeltelijk)
BU05880304,Small,>2000,1,31.0,1.3,Nieuwendijk (gedeeltelijk)
BU05880304,Medium,<1991,1,315.0,2.8,Nieuwendijk (gedeeltelijk)
BU05880308,Small,<1991,2,30.0,2.25,Verspreide huizen Eiland Tiengemeten (gedeeltelijk)
BU05880308,Small,>2000,1,141.0,1.3,Verspreide huizen Eiland Tiengemeten (gedeeltelijk)
BU05880308,Medium,<1991,4,2196.0,2.4400956284153006,Verspreide huizen Eiland Tiengemeten (gedeeltelijk)
BU05880309,Small,<1991,6,137.0,2.052189781021898,Overige verspreide huizen Zuid-Beijerland
BU05880309,Small,>2000,3,38.0,1.3,Overige verspreide huizen Zuid-Beijerland
BU05890101,Small,<1991,5,266.0,2.642857142857143,Kern Hekendorp
BU05890101,Medium,<1991,3,1387.0,2.156560922855083,Kern Hekendorp
BU05890102,Small,<1991,1,136.0,2.25,Hekendorpse buurt
BU05890102,Small,1991-2000,1,7.0,1.3,Hekendorpse buurt
BU05890102,Small,>2000,1,20.0,1.3,Hekendorpse buurt
BU05890201,Small,<1991,130,9670.0,2.5926111685625655,Kern Oudewater
BU05890201,Small,1991-2000,3,294.0,1.3,Kern Oudewater
BU05890201,Small,>2000,3,39.0,1.3,Kern Oudewater
BU05890201,Medium,<1991,33,19971.0,2.4105898552901706,Kern Oudewater
BU05890201,Medium,1991-2000,5,4642.0,1.0824709177078846,Kern Oudewater
BU05890201,Medium,>2000,3,2885.0,1.3,Kern Oudewater
BU05890202,Small,<1991,3,31.0,1.6,de Noort syde
BU05890202,Small,1991-2000,7,101.0,1.2999999999999998,de Noort syde
BU05890202,Small,>2000,1,8.0,1.3,de Noort syde
BU05890202,Medium,>2000,5,2884.0,1.1619556171983356,de Noort syde
BU05890202,Large,1991-2000,1,4485.0,1.3,de Noort syde
BU05890203,Small,<1991,15,259.0,2.25,Brede dijk
BU05890203,Small,1991-2000,1,14.0,1.3,Brede dijk
