code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,teo_available,ht_sources_available,lt_sources_available,preference_W_MTHT,preference_H,preference_E,elegible_W_LT,force_heat_network
BU05991085,Katendrecht,"[92753.5707096106, 435043.627469128]",2836.0,260.0739,38817.0,79408.0,8360.584600454999,604068.0,63600.161520546004,True,True,"['HTHP0051', 'HTHP0056', 'HTHP0075', 'HTHP0084', 'HTHP0088', 'HTHP0094']","['LTHP0210', 'LTHP0401']",0.391310844577588,0.2527995215959977,0.35588963382641414,False,False
BU05991086,Afrikaanderwijk,"[94070.169456904, 435139.42199425]",3747.0,413.591,61730.0,108663.0,13770.538456789998,794364.0,100667.38462962999,True,True,"['HTHP0051', 'HTHP0056', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],0.5477077164151527,0.26205273621008063,0.19023954737476664,False,False
BU05991087,Feijenoord,"[94655.6713294582, 436088.194071821]",3262.0,266.3451,39753.0,88074.0,8256.392319924,365344.0,34248.738479886,True,True,"['HTHP0051', 'HTHP0056', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],0.49460368577608754,0.4053849808685691,0.10001133335534344,False,False
BU05991088,Noordereiland,"[93697.31967432039, 436536.664079011]",1916.0,145.57760000000002,21728.0,65144.0,5682.707702336001,214592.0,18719.507702336003,True,True,"['HTHP0051', 'HTHP0056', 'HTHP0084', 'HTHP0088', 'HTHP0094']",['LTHP0210'],0.7116205557434667,0.18818321525038773,0.10019622900614561,False,False
BU05991283,Oud IJsselmonde,"[96999.91372137131, 434932.148573778]",2585.0,467.82750000000004,69825.0,90475.0,18799.038445425,822030.0,170802.69229695,True,True,"['HTHP0051', 'HTHP0084', 'HTHP0088', 'HTHP0094']",['LTHP0239'],0.2671666903335825,0.46492897084633206,0.2679043388200853,False,False
BU05991284,Lombardijen,"[95525.9284969816, 432320.436878426]",6972.0,583.8849,87147.0,230076.0,22121.930782638003,780864.0,75080.49234791401,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],0.5276580212294942,0.40764707866101146,0.0646949001094942,False,False
BU05991289,Groot IJsselmonde,"[97067.95953335881, 433321.33411806705]",14211,2116.9454,315962.0,468963,80205.738510148,3055365,522552.538510148,True,True,"['HTHP0051', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],0.4839454677073134,0.3775861571875628,0.13846837510512378,False,False
BU05991290,Beverwaard,"[98521.61411719461, 434063.161481841]",4893.0,263.18940000000003,39282.0,151683.0,9367.246174998,543123.0,33540.784621428,True,True,"['HTHP0051', 'HTHP0088', 'HTHP0094']",[],0.3286301150528605,0.6441575536742886,0.027212331272850932,False,False
BU05991391,Pernis,"[86229.0421517248, 433707.104067395]",2226,149.1219,22257.0,89040,6848.307699155999,249312,19175.261548734,True,True,"['HTHP0005', 'HTHP0032', 'HTHP0033', 'HTHP0037', 'HTHP0042', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.3472126694521995,0.5317242812502563,0.1210630492975441,False,False
BU05991444,''s Gravenland,"[97446.83261928461, 437700.348762078]",3498.0,315.2953,47059.0,129426.0,13393.715402715,395274.0,40905.130758371,True,True,"['HTHP0051', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],0.15215479574034033,0.6047777251921551,0.24306747906750445,False,False
BU05991446,Kralingseveer,"[97209.5272317868, 436103.53668208397]",735.0,61.5998,9194.0,29400.0,2828.923079752,83055.0,7991.707690186001,True,True,"['HTHP0051', 'HTHP0084', 'HTHP0088', 'HTHP0094']","['LTHP0177', 'LTHP0239']",0.5091138860261489,0.42833942164205624,0.06254669233179483,False,False
BU05991448,Prinsenland,"[97306.49053860302, 438756.320859469]",5151.0,428.87370000000004,64011.0,149379.0,14279.376918152999,571761.0,54655.546163694,True,True,"['HTHP0051', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],0.3847617769129229,0.4608393840315835,0.15439883905549348,False,False
BU05991449,Het Lage Land,"[96910.0651907476, 439993.095809946]",5904.0,850.9871,127013.0,194832.0,32241.761430989,673056.0,111380.630779001,True,False,"['HTHP0051', 'HTHP0084', 'HTHP0088', 'HTHP0094']",['LTHP0215'],0.5534957558263451,0.3573838955588879,0.08912034861476698,False,False
BU05991463,Ommoord,"[96946.8598928581, 441705.40333878703]",13181.0,648.2853,96759.0,448154.0,25306.199947899,1463091.0,82617.300014886,True,True,"['HTHP0051', 'HTHP0084', 'HTHP0088', 'HTHP0094']","['LTHP0215', 'LTHP0330']",0.5238602804127637,0.43316989082047164,0.04296982876676469,False,False
BU05991466,Zevenkamp,"[98841.25852351039, 442296.89713492396]",7293.0,400.4456,59768.0,233376.0,14712.123067728,809523.0,51032.67693227201,True,True,"['HTHP0051', 'HTHP0094']","['LTHP0175', 'LTHP0176']",1.0,0.0,0.0,False,True
BU05991467,Oosterflank,"[98140.3836586658, 440068.430221375]",5586.0,2847.9221000000002,425063.0,156408.0,91552.031030808,2390808.0,1399438.1844845961,True,False,"['HTHP0051', 'HTHP0094']","['LTHP0215', 'LTHP0330']",1.0,0.0,0.0,False,True
BU05991468,Nesselande,"[100042.28675362, 443833.538427281]",4509,242.9152,36256.0,139779,8645.661557984,505008,31235.938478272,True,True,"['HTHP0051', 'HTHP0094']",['LTHP0175'],1.0,0.0,0.0,False,True
BU05991570,Charlois Zuidrand,"[91566.1578037017, 431276.432050424]",129.0,356.7817,53251.0,6192.0,19661.907680018998,134547.0,427236.869226673,True,False,"['HTHP0047', 'HTHP0051', 'HTHP0056', 'HTHP0074', 'HTHP0075', 'HTHP0088']",['LTHP0205'],0.3046616479906139,0.3821184044115948,0.31321994759779115,False,False
BU05991571,Tarwewijk,"[92860.95518750131, 434373.30105690897]",5981.0,462.434,69020.0,197373.0,17520.46154908,663891.0,58932.461549080006,True,True,"['HTHP0051', 'HTHP0056', 'HTHP0075', 'HTHP0084', 'HTHP0088', 'HTHP0094']",['LTHP0401'],0.8327301493102994,0.09646568124686636,0.07080416944283426,False,False
BU05991572,Carnisse,"[92460.6822404842, 433698.176435445]",6176.0,356.7549,53247.0,203808.0,13516.546162038001,685536.0,45464.746162038005,True,True,"['HTHP0051', 'HTHP0056', 'HTHP0075', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],0.7871938914767383,0.20139377529294608,0.011412333230315558,False,False
BU05991573,Zuidwijk,"[93144.38251850949, 432020.050818771]",6826.0,494.1384,73752.0,204780.0,17019.692324712,771338.0,64107.507675288005,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0075', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],0.50529726098471,0.3655910862011822,0.1291116528141078,False,False
BU05991574,Oud Charlois,"[91605.98148039359, 434014.179237565]",6861.0,543.8859,81177.0,233274.0,21230.907729774,761571.0,69312.669243258,True,True,"['HTHP0047', 'HTHP0051', 'HTHP0056', 'HTHP0075', 'HTHP0084', 'HTHP0088', 'HTHP0094']","['LTHP0017', 'LTHP0401']",0.7074058155679057,0.23317556492628583,0.05941861950580849,False,False
BU05991575,Wielewaal,"[91250.6369119201, 432852.71275045705]",360.0,1.072,160.0,15840.0,54.153846079999994,3600.0,12.307692320000001,False,True,"['HTHP0047', 'HTHP0051', 'HTHP0056', 'HTHP0075', 'HTHP0084', 'HTHP0088']",[],0.24658333333333335,0.7515555555555556,0.0018611111111111111,False,False
BU05991576,Zuidplein,"[93207.7205601772, 433585.46656768204]",755.0,875.0602,130606.0,19630.0,26121.199999999997,560210.0,745458.861578648,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],0.4990003550444274,0.4079645464226379,0.09303509853293464,False,False
BU05991577,Pendrecht,"[91724.61268152039, 432069.83213958103]",5607.0,310.2502,46306.0,168210.0,10686.000010686,622377.0,39538.200007124,True,False,"['HTHP0047', 'HTHP0051', 'HTHP0056', 'HTHP0075', 'HTHP0084', 'HTHP0088']",[],0.47863309898024936,0.36257684514502925,0.15879005587472136,False,False
BU05991578,Zuiderpark,"[92874.7312982984, 432609.23846529797]",531.0,1571.9071000000001,234613.0,41418.0,140767.80000000002,911196.0,3096891.5999999996,True,True,"['HTHP0047', 'HTHP0051', 'HTHP0056', 'HTHP0075', 'HTHP0084', 'HTHP0088', 'HTHP0094']","['LTHP0205', 'LTHP0212']",0.7458044223550999,0.11353288825340578,0.14066268939149418,False,False
BU05991593,Heijplaat,"[88556.3930343008, 434081.190654505]",721.0,68.5879,10237.0,25956.0,2834.861539249,153573.0,16772.930764506,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0084', 'HTHP0088']",[],0.3810006490534434,0.4006794202105976,0.21831993073595904,False,False
BU05991692,Hoogvliet Noord,"[84316.23875178059, 431683.857239678]",5620.0,685.1621,102263.0,185460.0,25959.069246502004,1202680.0,168340.630753498,True,True,"['HTHP0005', 'HTHP0032', 'HTHP0033', 'HTHP0034', 'HTHP0037', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",['LTHP0121'],0.2665475877230414,0.5065596064239954,0.22689280585296315,False,False
BU05991699,Hoogvliet Zuid,"[84608.6810431521, 430085.38774414]",10474.0,1090.8538,162814.0,345642.0,41329.707717356,1183562.0,141522.938423966,True,True,"['HTHP0005', 'HTHP0032', 'HTHP0033', 'HTHP0037', 'HTHP0041', 'HTHP0042', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.3496370084022973,0.48500061062545397,0.1653623809722486,False,False
BU05991701,Strand en Duin,"[67219.9142841055, 445077.86864923604]",1878,122.32860000000001,18258.0,82632,6179.630779062,396258,29634.138460134003,True,True,"['HTHP0043', 'HTHP0048', 'HTHP0053', 'HTHP0071', 'HTHP0073', 'HTHP0077', 'HTHP0086', 'HTHP0103']",[],0.04671426173002371,0.6182282794994264,0.3350574587705499,False,False
BU05991702,Dorp,"[69347.2721252443, 444008.09441510896]",3852.0,329.0102,49106.0,146376.0,14354.061523352,435276.0,42684.446142514,True,True,"['HTHP0043', 'HTHP0048', 'HTHP0053', 'HTHP0071', 'HTHP0073', 'HTHP0086', 'HTHP0103']",['LTHP0107'],0.3954670074035892,0.529010862073979,0.07552213052243185,False,False
BU05991703,Rijnpoort,"[71954.6410551437, 441622.87890034897]",31.0,52.2734,7802.0,1147.0,2220.5692337699998,22971.0,44471.4,True,True,"['HTHP0005', 'HTHP0035', 'HTHP0041', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0086', 'HTHP0090', 'HTHP0103']",['LTHP0107'],0.40493358648464645,0.45181901442310024,0.1432473990922534,False,False
BU05991853,Spaanse Polder,"[88499.2939659966, 438190.398125065]",30.0,603.8174,90122.0,2400.0,55459.692363152,34710.0,802085.8,True,True,"['HTHP0005', 'HTHP0047', 'HTHP0051', 'HTHP0056', 'HTHP0057', 'HTHP0074', 'HTHP0075', 'HTHP0084', 'HTHP0088', 'HTHP0094']","['LTHP0211', 'LTHP0213', 'LTHP0214', 'LTHP0331', 'LTHP0332']",0.45063464934777153,0.4794055220990181,0.06995982855321037,False,False
BU05991926,Nieuw Mathenesse,"[88721.43673793679, 435900.46213500004]",867.0,526.3989,78567.0,26010.0,18130.846171977002,457776.0,319102.89234395395,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0051', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],1.0,0.0,0.0,False,True
BU05992194,Waalhaven,"[89732.3615762597, 434094.189760178]",14.0,558.0698,83294.0,714.0,32676.876980742,14644.0,670196.3384487241,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0051', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0084', 'HTHP0088', 'HTHP0094']","['LTHP0017', 'LTHP0212', 'LTHP0401']",0.26089667974088937,0.10854900484654405,0.6305543154125666,True,False
BU05992196,Eemhaven,"[87480.15743888849, 433221.79177814]",8.0,207.65980000000002,30994.0,264.0,7867.707697076,5048.0,150440.10769707602,True,True,"['HTHP0005', 'HTHP0032', 'HTHP0033', 'HTHP0037', 'HTHP0042', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",[],0.6167402603597033,0.14934639756164794,0.2339133420786488,False,False
BU05992198,Waalhaven Zuid,"[89902.2442232878, 432111.09996011]",14.0,891.3345,133035.0,574.0,41957.192389560005,14728.0,1076560.15380522,True,True,"['HTHP0047', 'HTHP0051', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0088']","['LTHP0205', 'LTHP0212']",0.4010698634031906,0.17129566675878816,0.4276344698380211,False,False
BU05992295,Vondelingenplaat,"[83797.7524540778, 433554.63553381]",0.0,75.4487,11261.0,0.0,5197.384620582,0.0,91040.85385048499,True,True,"['HTHP0005', 'HTHP0032', 'HTHP0033', 'HTHP0034', 'HTHP0037', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",['LTHP0121'],0.43725953909883364,0.0,0.5627404609011664,True,False
BU05992306,Botlek,"[78594.5483103063, 433270.457927915]",3.0,416.2509,62127.0,147.0,23417.100004779,3447.0,549107.099971326,True,True,"['HTHP0005', 'HTHP0032', 'HTHP0033', 'HTHP0034', 'HTHP0035', 'HTHP0037', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0068', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088', 'HTHP0090']",['LTHP0121'],0.4632364413256667,0.1808468732259258,0.3559166854484075,False,False
BU05992307,Europoort,"[69853.3465554851, 440036.382401841]",2.0,217.7768,32504.0,94.0,11751.446168847999,2514.0,314288.676915576,True,True,"['HTHP0005', 'HTHP0035', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0075', 'HTHP0077', 'HTHP0086', 'HTHP0090', 'HTHP0103']",['LTHP0122'],0.32992674887405415,0.2630936393528083,0.40697961177313774,False,False
BU05992308,Maasvlakte,"[61586.99803894151, 441698.73428101704]",0.0,395.1057,58971.0,0.0,13608.692321301001,0.0,660475.2,True,True,"['HTHP0043', 'HTHP0048', 'HTHP0053', 'HTHP0069', 'HTHP0071', 'HTHP0073', 'HTHP0077', 'HTHP0086']",[],0.396175292275194,0.0,0.603824707724806,True,False
BU05992459,Bedrijvenpark Noord-West,"[87524.1896005123, 439830.893065179]",1.0,445.24850000000004,66455.0,45.0,23003.65383593,1356.0,693176.76917965,True,True,"['HTHP0005', 'HTHP0047', 'HTHP0056', 'HTHP0075', 'HTHP0088']",[],0.3384603138842148,0.5325673950593528,0.12897229105643235,False,False
BU05992540,Rivium,"[96529.9587246533, 436893.081095301]",0.0,403.0117,60151.0,0.0,13418.299995373001,0.0,582539.300023135,True,False,"['HTHP0051', 'HTHP0084', 'HTHP0088', 'HTHP0094']",[],0.0,0.0,1.0,True,False
BU05992650,Bedrijventerrein Schieveen,"[89043.4309256476, 441700.71183637]",0.0,0.0,0,0.0,0.0,0.0,0.0,True,False,"['HTHP0056', 'HTHP0088', 'HTHP0094']",[],0.0,0.0,0.0,False,False
BU05992704,Rozenburg,"[76304.0628367818, 436057.29450282396]",5825,478.5006,71418.0,215525,20326.661565930004,658225,62078.723060442004,True,True,"['HTHP0005', 'HTHP0034', 'HTHP0035', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0075', 'HTHP0090', 'HTHP0103']",[],0.383394073468519,0.539237543015468,0.077368383516013,False,False
BU05992705,Noordzeeweg,"[74145.8313874591, 438547.74491749896]",0.0,2.4522,366.0,0.0,166.107692364,0.0,7367.861538179999,True,True,"['HTHP0005', 'HTHP0035', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0075', 'HTHP0086', 'HTHP0090', 'HTHP0103']",[],0.0,0.0,1.0,True,False
BU06030111,Cromvliet,"[83138.7413376935, 452858.11556292704]",1033.0,66.5377,9931.0,42353.0,3132.0846214959997,11363.0,840.315388435,True,True,['HTHP0039'],[],0.9475738911181629,0.0524261088818371,0.0,False,False
BU06030112,Leeuwendaal,"[83365.0939485411, 452476.462417047]",1020.0,79.864,11920.0,52020.0,4676.3076886399995,116280.0,10452.923077840001,True,True,['HTHP0039'],[],0.6915443498538221,0.30414034674633866,0.004315303399839262,False,False
BU06030221,Oud-Rijswijk,"[82833.0937688222, 452482.987927114]",1355.0,294.3377,43931.0,59620.0,14868.953825878001,295390.0,73668.907695687,True,True,"['HTHP0039', 'HTHP0076']",[],0.6950472168576706,0.2708886610133667,0.0340641221289626,False,False
BU06030222,Bomenbuurt,"[83184.9915887582, 451842.50192552205]",1532.0,36.3877,5431.0,55152.0,1503.969231187,170052.0,4637.238462374001,True,True,['HTHP0039'],[],0.7668259968427602,0.19360082349384836,0.0395731796633914,False,False
BU06030223,Welgelegen,"[82422.0700714223, 452387.476530521]",323.0,77.4788,11564.0,8398.0,2312.7999999999997,204136.0,56218.83077456799,True,False,"['HTHP0039', 'HTHP0076']",[],0.2301509727845002,0.38682062911430554,0.3830283981011943,False,False
BU06030224,Rembrandtkwartier,"[82686.4277200637, 451882.56612364296]",2205.0,343.0668,51204.0,74970.0,13391.815357044,467460.0,83501.907704124,True,True,['HTHP0039'],[],0.6806904089985918,0.2917134807221913,0.027596110279216945,False,False
BU06030225,Havenkwartier,"[82942.0040077118, 451436.806660489]",269.0,16.951,2530.0,8608.0,622.76923038,29590.0,2140.76923038,True,True,['HTHP0039'],[],0.6553783514139702,0.3446216485860299,0.0,False,False
BU06030391,Hoornwijck,"[83704.9011401293, 451851.664410765]",47.0,1702.9993,254179.0,1786.0,74298.477099047,59032.0,2455760.1847326984,True,True,['HTHP0039'],[],0.05058230757016855,0.0229185830229023,0.926499109406929,True,False
BU06030392,Broekpolder,"[83529.3725828428, 451456.667592536]",99.0,283.0482,42246.0,3267.0,10723.984579638,83259.0,273299.123067174,True,True,['HTHP0039'],[],0.46435314466914307,0.16008769807956935,0.3755591572512876,False,False
BU06030431,Julianapark,"[81728.4959790496, 451855.50563468]",30.0,358.6376,53528.0,1410.0,19352.430740408,15720.0,215759.015396968,True,False,"['HTHP0039', 'HTHP0076']",[],0.8927150329790319,0.07554749179220596,0.0317374752287623,False,False
BU06030432,Huis te Lande,"[81575.1407633185, 451131.63079288]",624.0,33.0444,4932.0,21840.0,1327.846152708,263328.0,16010.030768472001,True,False,['HTHP0039'],[],0.5670805115256815,0.43291948847431866,0.0,False,False
BU06030434,Te Werve,"[82157.66478718401, 451377.872350211]",2077.0,351.9242,52526.0,78926.0,15353.753829992002,654255.0,127274.538457498,True,False,['HTHP0039'],[],0.6450252706493316,0.2881680964582782,0.06680663289239032,False,False
BU06030581,Plaspoelpolder,"[82726.76471903651, 450688.95595183]",524.0,5188.131600000001,774348.0,23580.0,268043.53834240796,657096.0,7469479.938342408,True,True,['HTHP0039'],['LTHP0204'],0.5628840668759365,0.0412677495205375,0.39584818360352597,False,False
BU06030633,Stationskwartier,"[81895.3132386625, 450673.76146619103]",690.0,527.022,78660.0,18630.0,16337.076947279998,508530.0,445941.69228953996,True,False,['HTHP0039'],[],0.39898233647529685,0.23930584039414635,0.3617118231305567,False,False
BU06030641,Spoorzicht,"[81011.9837014146, 451360.062920158]",2.0,6.4454,962.0,126.0,466.199999408,4032.0,14918.40000222,True,False,"['HTHP0039', 'HTHP0076']",[],0.0,1.0,0.0,False,False
BU06030642,Kleurenbuurt,"[81264.7481268582, 450898.027737836]",1556.0,145.99970000000002,21791.0,51348.0,5531.5615200229995,177384.0,19109.030770907,True,False,['HTHP0039'],[],0.6044225543619908,0.3847670128124468,0.010810432825562552,False,False
BU06030643,Artiestenbuurt,"[81526.9336315002, 450433.93909521]",1119.0,992.2767,148101.0,31332.0,31898.676866115,833655.0,848732.653880331,True,False,['HTHP0039'],[],0.5865780557054799,0.24246293071476194,0.17095901357975815,False,False
BU06030771,Muziekbuurt,"[81946.40217062019, 449866.68899843603]",2197.0,152.4384,22752.0,70304.0,5600.492304192,252655.0,20126.76923952,True,False,['HTHP0039'],[],0.5912323465992281,0.309128552322327,0.09963910107844494,False,False
BU06030772,Wilhelminapark,"[82460.3853671946, 449182.25681214296]",0.0,0.6767,101.0,0.0,19.423076891999997,0.0,1354.95384662,True,False,['HTHP0039'],[],0.0,0.0,0.0,False,False
BU06030851,Overvoorde,"[80625.3458158666, 450989.129961611]",351.0,198.17260000000002,29578.0,14742.0,9555.969228494001,181116.0,117401.90768548199,True,True,"['HTHP0039', 'HTHP0076']",[],0.5657579557685612,0.37500847745927746,0.05923356677216135,False,False
BU06030852,Strijp,"[80263.8480981835, 450334.767042304]",1499.0,250.8145,37435.0,59960.0,11518.46154998,323784.0,62199.69232496999,True,True,"['HTHP0039', 'HTHP0103']",[],0.1636255466674007,0.5541015647336619,0.28227288859893734,False,False
BU06030853,Presidentenbuurt,"[80588.6170017602, 450598.27493034204]",424.0,0.0,0,17384.0,0.0,4240.0,0.0,True,True,['HTHP0039'],[],0.5560810874638455,0.4439189125361544,0.0,False,False
BU06030854,Ministerbuurt,"[80955.5558397787, 450165.75271593203]",1747.0,410.5358,61274.0,69880.0,18853.538419118,738981.0,199376.16924019597,True,True,"['HTHP0039', 'HTHP0103']",[],0.5896542994999913,0.3221551295006139,0.08819057099939477,False,False
BU06030961,Stervoorde,"[81254.8803050134, 449531.145184615]",3380.0,183.9284,27452.0,108160.0,6757.415380392001,733460.0,45823.72307058801,True,True,"['HTHP0039', 'HTHP0103']",[],0.5244750617064337,0.4740738006958177,0.0014511375977485108,False,False
BU06030962,Eikelenburg,"[80672.0462080983, 449249.828000441]",169.0,7.202500000000001,1075.0,5915.0,289.423076675,18928.0,926.1538466500001,True,True,"['HTHP0039', 'HTHP0103']",[],0.03119589278021226,0.07203096591386088,0.8967731413059269,False,False
BU06030963,Hoekpolder,"[81340.7264264863, 448744.42576848]",374.0,48.5884,7252.0,14212.0,2119.8153823840003,79288.0,11826.338463212,True,True,"['HTHP0039', 'HTHP0103']",[],0.35839481394532136,0.6249643837126232,0.016640802342055498,False,False
BU06031064,Sion,"[82129.6684658436, 448409.70056041103]",1062,30.625700000000002,4571.0,29736,984.523079736,118944,3938.0923098020003,True,True,"['HTHP0039', 'HTHP0103']","['LTHP0241', 'LTHP0402']",0.012116027762532906,0.04674653334770695,0.9411374388897601,True,False
BU06031082,Elsenburg,"[83003.72625132451, 450038.5612835]",5.0,114.9653,17159.0,155.0,4091.7615477010004,6770.0,178717.58469458,True,True,['HTHP0039'],['LTHP0204'],0.8885956539561026,0.09433432526647857,0.01707002077741897,False,False
BU06031083,Pasgeld,"[83350.5456127005, 449506.90207345]",221.0,10.378300000000001,1549.0,9061.0,488.530770184,46631.0,2514.146153727,True,True,['HTHP0039'],[],0.6792014506296439,0.27221838410586985,0.04858016526448624,False,False
BU06031084,Haantje,"[82993.8052496701, 448720.155560271]",232.0,31.356,4680.0,7192.0,1115.99999784,28072.0,4356.0000010799995,True,True,['HTHP0039'],['LTHP0241'],0.029656335373265584,0.1845117087455063,0.7858319558812282,True,False
BU06031193,Kraayenburg,"[83781.2608475172, 450102.52651700703]",6.0,63.6634,9502.0,336.0,4093.1692234600005,5148.0,62713.2,True,True,['HTHP0039'],[],0.6613377747077862,0.1762424626221328,0.16241976267008096,False,False
BU06031194,Vrijenban,"[83866.6713214229, 449217.661117745]",644.0,256.66360000000003,38308.0,23828.0,10903.046130272,208656.0,95475.32306513599,True,True,['HTHP0039'],[],0.39026005648119394,0.48694011488009725,0.12279982863870884,False,False
BU06060000,Buurt 00,"[87072.6925629725, 436930.145579941]",1192.0,511.8063,76389.0,46488.0,22916.699999999997,506600.0,249733.269213141,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088']",[],0.5881865870315167,0.31868384981045367,0.09312956315802955,False,False
BU06060101,Stadserf,"[87312.4232759462, 437157.71806220297]",35.0,3.7855000000000003,565.0,1120.0,139.07692299,21910.0,2720.6923074750002,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088']",[],1.0,0.0,0.0,False,False
BU06060102,Natuurkundigenbuurt,"[87449.5632969306, 436940.02026098897]",641.0,304.1465,45395.0,29486.0,16062.846115434997,398702.0,217197.61540207503,True,True,"['HTHP0005', 'HTHP0037', 'HTHP0045', 'HTHP0047', 'HTHP0052', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0074', 'HTHP0075', 'HTHP0078', 'HTHP0088']",[],0.664107007439073,0.3294767308382045,0.006416261722722561,False,False
