BU_CODE,GM_code,nrWEQ [WEQ],nrWEQwoning [WEQ],nrWEQutil [WEQ],,H01_Vraag_totaal [ giga J per WEQ*yr],H02_Vraag_RV [ giga J per WEQ*yr],H03_Vraag_TW [ giga J per WEQ*yr],H04_Vraag_Vent [ giga J per WEQ*yr],H05_Vraag_K [ giga J per WEQ*yr],H06_Vraag_App [ giga J per WEQ*yr],,H01_Vraag_totaal [ giga J per yr],H02_Vraag_RV [ giga J per yr],H03_Vraag_TW [ giga J per yr],H04_Vraag_Vent [ giga J per yr],H05_Vraag_K [ giga J per yr],H06_Vraag_App [ giga J per yr]
GM0308_13,GM0308,178.476923,126,52.4769231,,56,26,8,1,9,13,,9994.707688,4640.399998,1427.815384,178.476923,1606.292307,2320.199999
GM0308_3,GM0308,289.453846,76,213.453846,,68,19,4,0,13,31,,19682.86153,5499.623074,1157.815384,0,3762.899998,8973.069226
GM0308_42,GM0308,368.107692,297,71.1076923,,42,17,7,0,5,13,,15460.52306,6257.830764,2576.753844,0,1840.53846,4785.399996
GM0342_30,GM0342,258.946154,188,70.9461538,,64,35,7,1,5,16,,16572.55386,9063.11539,1812.623078,258.946154,1294.73077,4143.138464
GM0342_75,GM0342,204.515385,109,95.5153846,,66,27,5,1,5,29,,13498.01541,5521.915395,1022.576925,204.515385,1022.576925,5930.946165
GM0342_71,GM0342,208.392308,184,24.3923077,,36,15,6,0,2,13,,7502.123088,3125.88462,1250.353848,0,416.784616,2709.100004
GM0342_63,GM0342,123.953846,122,1.95384615,,46,25,9,1,0,11,,5701.876916,3098.84615,1115.584614,123.953846,0,1363.492306
GM0342_47,GM0342,134.361538,69,65.3615385,,60,21,4,0,6,29,,8061.69228,2821.592298,537.446152,0,806.169228,3896.484602
GM0342_46,GM0342,1047.34615,794,253.346154,,45,21,6,0,2,16,,47130.57675,21994.26915,6284.0769,0,2094.6923,16757.5384
GM0342_81,GM0342,371.376923,302,69.3769231,,43,24,7,1,0,12,,15969.20769,8913.046152,2599.638461,371.376923,0,4456.523076
GM0355_49,GM0355,336.307692,152,184.307692,,66,21,5,0,13,27,,22196.30767,7062.461532,1681.53846,0,4371.999996,9080.307684
GM0310_15,GM0310,43.7076923,21,22.7076923,,61,26,7,0,16,12,,2666.16923,1136.4,305.9538461,0,699.3230768,524.4923076
GM0310_30,GM0310,235.769231,230,5.76923077,,55,33,9,1,1,10,,12967.30771,7780.384623,2121.923079,235.769231,235.769231,2357.69231
GM0310_65,GM0310,46.3769231,8,38.3769231,,69,24,5,0,26,13,,3200.007694,1113.046154,231.8846155,0,1205.800001,602.9000003
GM0310_8,GM0310,433.176923,36,397.176923,,71,26,5,0,11,30,,30755.56153,11262.6,2165.884615,0,4764.946153,12995.30769
GM0310_33,GM0310,524.638462,99,425.638462,,62,24,6,0,6,26,,32527.58464,12591.32309,3147.830772,0,3147.830772,13640.60001
GM0310_22,GM0310,170.369231,134,36.3692308,,59,31,8,1,5,15,,10051.78463,5281.446161,1362.953848,170.369231,851.846155,2555.538465
GM0310_19,GM0310,140.3,134,6.3,,42,21,8,1,1,12,,5892.6,2946.3,1122.4,140.3,140.3,1683.6
GM0310_18,GM0310,52.5230769,49,3.52307692,,48,25,8,0,1,13,,2521.107691,1313.076923,420.1846152,0,52.5230769,682.7999997
GM0310_4,GM0310,108.569231,105,3.56923077,,53,32,9,1,1,11,,5754.169243,3474.215392,977.123079,108.569231,108.569231,1194.261541
GM0310_31,GM0310,148.407692,18,130.407692,,74,27,5,0,27,15,,10982.16921,4007.007684,742.03846,0,4007.007684,2226.11538
GM0310_23,GM0310,175.484615,156,19.4846154,,51,25,8,1,1,15,,8949.715365,4387.115375,1403.87692,175.484615,175.484615,2632.269225
GM0310_11,GM0310,252.092308,105,147.092308,,73,24,4,0,9,34,,18402.73848,6050.215392,1008.369232,0,2268.830772,8571.138472
GM0310_51,GM0310,128.361538,107,21.3615385,,64,37,8,1,5,14,,8215.138432,4749.376906,1026.892304,128.361538,641.80769,1797.061532
GM0310_54,GM0310,160.492308,45,115.492308,,76,26,3,0,10,36,,12197.41541,4172.800008,481.476924,0,1604.92308,5777.723088
GM1904_51,GM1904,243.923077,208,35.9230769,,47,23,9,1,5,10,,11464.38462,5610.230771,2195.307693,243.923077,1219.615385,2439.23077
GM1904_105,GM1904,359.538462,329,30.5384615,,51,29,8,1,1,11,,18336.46156,10426.6154,2876.307696,359.538462,359.538462,3954.923082
GM1904_111,GM1904,565.846154,350,215.846154,,53,23,6,0,6,17,,29989.84616,13014.46154,3395.076924,0,3395.076924,9619.384618
GM0310_82,GM0310,163.453846,140,23.4538462,,57,28,8,1,1,19,,9316.869222,4576.707688,1307.630768,163.453846,163.453846,3105.623074
GM0310_61,GM0310,197.346154,169,28.3461538,,45,24,7,0,2,12,,8880.57693,4736.307696,1381.423078,0,394.692308,2368.153848
GM0310_63,GM0310,142.261538,135,7.26153846,,50,27,9,1,1,12,,7113.0769,3841.061526,1280.353842,142.261538,142.261538,1707.138456
GM0310_39,GM0310,568.453846,538,30.4538462,,43,22,8,1,1,11,,24443.51538,12505.98461,4547.630768,568.453846,568.453846,6252.992306
GM0310_77,GM0310,68.6307692,27,41.6307692,,76,24,5,0,7,41,,5215.938459,1647.138461,343.153846,0,480.4153844,2813.861537
GM0310_27,GM0310,297.061538,281,16.0615385,,31,12,7,0,1,11,,9208.907678,3564.738456,2079.430766,0,297.061538,3267.676918
GM0310_28,GM0310,777.153846,432,345.153846,,64,23,5,0,7,29,,49737.84614,17874.53846,3885.76923,0,5440.076922,22537.46153
GM0310_16,GM0310,452.161538,440,12.1615385,,41,22,8,0,1,10,,18538.62306,9947.553836,3617.292304,0,452.161538,4521.61538
GM0310_5,GM0310,139.846154,129,10.8461538,,42,19,7,1,1,13,,5873.538468,2657.076926,978.923078,139.846154,139.846154,1818.000002
GM0310_78,GM0310,155.669231,106,49.6692308,,59,23,6,0,5,24,,9184.484629,3580.392313,934.015386,0,778.346155,3736.061544
GM0310_71,GM0310,69.8153846,62,7.81538462,,62,37,8,1,3,12,,4328.553845,2583.16923,558.5230768,69.8153846,209.4461538,837.7846152
GM0310_60,GM0310,154.423077,154,0.423076923,,48,28,10,1,0,10,,7412.307696,4323.846156,1544.23077,154.423077,0,1544.23077
GM0344_1_63,GM0344,322.023077,221,101.023077,,37,19,6,0,1,10,,11914.85385,6118.438463,1932.138462,0,322.023077,3220.23077
GM0344_1_82,GM0344,72.3615385,64,8.36153846,,36,19,7,0,0,10,,2605.015386,1374.869232,506.5307695,0,0,723.615385
GM0310_35,GM0310,288.092308,249,39.0923077,,39,17,5,0,2,14,,11235.60001,4897.569236,1440.46154,0,576.184616,4033.292312
GM0310_26,GM0310,468.469231,455,13.4692308,,46,26,8,1,1,10,,21549.58463,12180.20001,3747.753848,468.469231,468.469231,4684.69231
GM0310_24,GM0310,250.761538,189,61.7615385,,52,24,6,0,4,17,,13039.59998,6018.276912,1504.569228,0,1003.046152,4262.946146
GM0310_66,GM0310,307.015385,295,12.0153846,,31,12,7,0,1,10,,9517.476935,3684.18462,2149.107695,0,307.015385,3070.15385
GM0310_17,GM0310,240.176923,187,53.1769231,,31,12,6,0,1,12,,7445.484613,2882.123076,1441.061538,0,240.176923,2882.123076
GM0310_13,GM0310,142.846154,134,8.84615385,,30,11,6,0,1,11,,4285.38462,1571.307694,857.076924,0,142.846154,1571.307694
GM0310_58,GM0310,187.169231,185,2.16923077,,61,40,9,1,0,10,,11417.32309,7486.76924,1684.523079,187.169231,0,1871.69231
GM0310_48,GM0310,247.1,247,0.1,,41,22,8,1,0,10,,10131.1,5436.2,1976.8,247.1,0,2471
GM0310_6,GM0310,106.484615,93,13.4846154,,51,25,7,1,2,16,,5430.715365,2662.115375,745.392305,106.484615,212.96923,1703.75384
GM0310_40,GM0310,824.976923,503,321.976923,,59,25,6,1,5,22,,48673.63846,20624.42308,4949.861538,824.976923,4124.884615,18149.49231
GM0310_85,GM0310,479.184615,448,31.1846154,,46,24,8,1,2,12,,22042.49229,11500.43076,3833.47692,479.184615,958.36923,5750.21538
GM0310_84,GM0310,611.423077,535,76.4230769,,42,21,7,1,2,12,,25679.76923,12839.88462,4279.961539,611.423077,1222.846154,7337.076924
GM0310_1,GM0310,259.761538,247,12.7615385,,35,16,6,0,1,11,,9091.65383,4156.184608,1558.569228,0,259.761538,2857.376918
GM0310_81,GM0310,289.023077,278,11.0230769,,32,16,5,0,1,10,,9248.738464,4624.369232,1445.115385,0,289.023077,2890.23077
GM0344_2_19,GM0344,16.5153846,5,11.5153846,,46,26,3,0,1,17,,759.7076916,429.3999996,49.5461538,0,16.5153846,280.7615382
GM0344_2_229,GM0344,176,176,0,,37,19,8,0,0,10,,6512,3344,1408,0,0,1760
GM0344_1_114,GM0344,373.361538,345,28.3615385,,43,23,7,1,1,11,,16054.54613,8587.315374,2613.530766,373.361538,373.361538,4106.976918
GM0344_2_70,GM0344,90,90,0,,37,20,8,0,0,10,,3330,1800,720,0,0,900
GM0344_2_71,GM0344,179.884615,154,25.8846154,,48,22,7,0,3,16,,8634.46152,3957.46153,1259.192305,0,539.653845,2878.15384
GM0344_1_170,GM0344,203.961538,193,10.9615385,,44,25,8,1,0,10,,8974.307672,5099.03845,1631.692304,203.961538,0,2039.61538
GM0344_1_147,GM0344,270.853846,184,86.8538462,,35,14,6,0,3,12,,9479.88461,3791.953844,1625.123076,0,812.561538,3250.246152
GM0344_2_146,GM0344,53,53,0,,40,23,8,0,0,10,,2120,1219,424,0,0,530
GM0344_2_141,GM0344,226.807692,225,1.80769231,,27,12,7,0,0,8,,6123.807684,2721.692304,1587.653844,0,0,1814.461536
GM0310_32,GM0310,8.76923077,8,0.769230769,,33,12,7,0,2,13,,289.3846154,105.2307692,61.38461539,0,17.53846154,114
GM0310_79,GM0310,697.361538,133,564.361538,,76,21,3,0,9,43,,52999.47689,14644.5923,2092.084614,0,6276.253842,29986.54613
GM0310_25,GM0310,422.438462,297,125.438462,,54,22,6,0,4,22,,22811.67695,9293.646164,2534.630772,0,1689.753848,9293.646164
GM0310_69,GM0310,23.0923077,23,0.092307692,,31,15,7,0,0,9,,715.8615387,346.3846155,161.6461539,0,0,207.8307693
GM0310_12,GM0310,173.776923,160,13.7769231,,56,33,9,1,1,12,,9731.507688,5734.638459,1563.992307,173.776923,173.776923,2085.323076
GM0310_57,GM0310,92.4307692,74,18.4307692,,44,15,6,1,2,21,,4066.953845,1386.461538,554.5846152,92.4307692,184.8615384,1941.046153
GM0310_52,GM0310,116.346154,115,1.34615385,,30,13,7,0,0,9,,3490.38462,1512.500002,814.423078,0,0,1047.115386
GM0310_53,GM0310,361.284615,347,14.2846154,,40,20,8,0,0,12,,14451.3846,7225.6923,2890.27692,0,0,4335.41538
GM0310_49,GM0310,239.630769,209,30.6307692,,39,16,6,0,2,15,,9345.599991,3834.092304,1437.784614,0,479.261538,3594.461535
GM0310_44,GM0310,438.023077,378,60.0230769,,34,15,6,0,1,12,,14892.78462,6570.346155,2628.138462,0,438.023077,5256.276924
GM0310_9,GM0310,129.484615,121,8.48461538,,32,12,7,0,1,12,,4143.50768,1553.81538,906.392305,0,129.484615,1553.81538
GM0310_46,GM0310,285.707692,223,62.7076923,,47,17,6,0,2,22,,13428.26152,4857.030764,1714.246152,0,571.415384,6285.569224
GM0310_42,GM0310,659.684615,333,326.684615,,71,24,4,0,8,35,,46837.60767,15832.43076,2638.73846,0,5277.47692,23088.96153
GM0310_80,GM0310,272.407692,174,98.4076923,,67,33,6,1,5,21,,18251.31536,8989.453836,1634.446152,272.407692,1362.03846,5720.561532
GM0310_83,GM0310,201.946154,193,8.94615385,,32,13,7,0,1,11,,6462.276928,2625.300002,1413.623078,0,201.946154,2221.407694
GM0310_38,GM0310,220.953846,219,1.95384615,,60,39,10,1,0,10,,13257.23076,8617.199994,2209.53846,220.953846,0,2209.53846
GM0310_20,GM0310,240.715385,239,1.71538462,,59,37,10,1,0,10,,14202.20772,8906.469245,2407.15385,240.715385,0,2407.15385
GM0310_62,GM0310,327.423077,313,14.4230769,,61,39,9,1,1,11,,19972.8077,12769.5,2946.807693,327.423077,327.423077,3601.653847
GM0310_64,GM0310,444.276923,366,78.2769231,,62,36,8,1,2,15,,27545.16923,15993.96923,3554.215384,444.276923,888.553846,6664.153845
GM0310_47,GM0310,531.961538,514,17.9615385,,47,27,8,1,0,10,,25002.19229,14362.96153,4255.692304,531.961538,0,5319.61538
GM0355_104,GM0355,555.023077,547,8.02307692,,48,28,8,1,0,11,,26641.1077,15540.64616,4440.184616,555.023077,0,6105.253847
GM0355_75,GM0355,193.076923,175,18.0769231,,53,28,8,1,2,13,,10233.07692,5406.153844,1544.615384,193.076923,386.153846,2509.999999
GM0355_123,GM0355,465.253846,310,155.253846,,35,17,5,0,1,11,,16283.88461,7909.315382,2326.26923,0,465.253846,5117.792306
GM0355_110,GM0355,327.992308,267,60.9923077,,47,23,7,0,2,15,,15415.63848,7543.823084,2295.946156,0,655.984616,4919.88462
GM0310_72,GM0310,164.446154,120,44.4461538,,61,26,6,1,3,25,,10031.21539,4275.600004,986.676924,164.446154,493.338462,4111.15385
GM0310_21,GM0310,527.361538,511,16.3615385,,47,26,8,1,1,11,,24785.99229,13711.39999,4218.892304,527.361538,527.361538,5800.976918
GM0310_68,GM0310,941.007692,761,180.007692,,40,16,5,0,2,16,,37640.30768,15056.12307,4705.03846,0,1882.015384,15056.12307
GM0310_59,GM0310,134.146154,130,4.14615385,,58,36,9,1,1,11,,7780.476932,4829.261544,1207.315386,134.146154,134.146154,1475.607694
GM0310_29,GM0310,195.992308,153,42.9923077,,55,31,7,1,1,15,,10779.57694,6075.761548,1371.946156,195.992308,195.992308,2939.88462
GM0310_56,GM0310,433.923077,199,234.923077,,65,25,4,0,7,29,,28205.00001,10848.07693,1735.692308,0,3037.461539,12583.76923
GM0310_0,GM0310,125.184615,120,5.18461538,,30,12,7,0,1,10,,3755.53845,1502.21538,876.292305,0,125.184615,1251.84615
GM0310_70,GM0310,313.069231,210,103.069231,,52,16,5,0,6,25,,16279.60001,5009.107696,1565.346155,0,1878.415386,7826.730775
GM0355_107,GM0355,300.984615,236,64.9846154,,63,35,8,1,5,14,,18962.03075,10534.46153,2407.87692,300.984615,1504.923075,4213.78461
GM0310_37,GM0310,483.092308,222,261.092308,,63,16,3,0,9,34,,30434.8154,7729.476928,1449.276924,0,4347.830772,16425.13847
GM0310_34,GM0310,682.346154,417,265.346154,,55,20,5,0,5,24,,37529.03847,13646.92308,3411.73077,0,3411.73077,16376.3077
GM0310_36,GM0310,154.230769,133,21.2307692,,36,12,7,0,2,16,,5552.307684,1850.769228,1079.615383,0,308.461538,2467.692304
GM0310_73,GM0310,59.9153846,52,7.91538462,,42,17,7,0,2,15,,2516.446153,1018.561538,419.4076922,0,119.8307692,898.730769
GM0310_14,GM0310,559.292308,489,70.2923077,,48,24,7,1,1,15,,26846.03078,13423.01539,3915.046156,559.292308,559.292308,8389.38462
GM0310_45,GM0310,303.669231,301,2.66923077,,43,24,8,1,0,10,,13057.77693,7288.061544,2429.353848,303.669231,0,3036.69231
GM0310_3,GM0310,279.753846,243,36.7538462,,36,15,6,0,2,13,,10071.13846,4196.30769,1678.523076,0,559.507692,3636.799998
GM0310_2,GM0310,148,107,41,,48,23,7,0,6,13,,7104,3404,1036,0,888,1924
GM0310_76,GM0310,147.507692,147,0.507692308,,28,12,7,0,0,8,,4130.215376,1770.092304,1032.553844,0,0,1180.061536
GM0310_75,GM0310,289.376923,211,78.3769231,,49,19,6,0,3,22,,14179.46923,5498.161537,1736.261538,0,868.130769,6366.292306
GM0310_10,GM0310,343.161538,315,28.1615385,,34,16,5,0,2,12,,11667.49229,5490.584608,1715.80769,0,686.323076,4117.938456
GM0310_74,GM0310,225.215385,218,7.21538462,,31,14,6,1,0,10,,6981.676935,3153.01539,1351.29231,225.215385,0,2252.15385
GM0310_67,GM0310,344.207692,302,42.2076923,,38,15,6,0,1,16,,13079.8923,5163.11538,2065.246152,0,344.207692,5507.323072
GM0310_50,GM0310,1110.49231,860,250.492308,,54,23,7,1,4,20,,59966.58474,25541.32313,7773.44617,1110.49231,4441.96924,22209.8462
GM0310_41,GM0310,309.546154,292,17.5461538,,36,18,6,0,1,11,,11143.66154,5571.830772,1857.276924,0,309.546154,3405.007694
GM0310_43,GM0310,296.730769,242,54.7307692,,48,22,7,1,4,15,,14243.07691,6528.076918,2077.115383,296.730769,1186.923076,4450.961535
GM0344_2_230,GM0344,7772.23077,3,7769.23077,,48,19,2,0,3,24,,373067.077,147672.3846,15544.46154,0,23316.69231,186533.5385
GM0344_2_56,GM0344,326.707692,313,13.7076923,,26,10,5,0,0,10,,8494.399992,3267.07692,1633.53846,0,0,3267.07692
GM0344_2_60,GM0344,480.407692,6,474.407692,,30,13,1,0,2,14,,14412.23076,6245.299996,480.407692,0,960.815384,6725.707688
GM0344_2_140,GM0344,153.569231,153,0.569230769,,36,19,8,1,0,8,,5528.492316,2917.815389,1228.553848,153.569231,0,1228.553848
GM0344_2_133,GM0344,82.5153846,82,0.515384615,,24,7,8,0,0,9,,1980.36923,577.6076922,660.1230768,0,0,742.6384614
GM0344_2_10,GM0344,181.869231,175,6.86923077,,53,34,7,1,1,10,,9639.069243,6183.553854,1273.084617,181.869231,181.869231,1818.69231
GM0344_2_12,GM0344,1535.98462,321,1214.98462,,35,15,2,0,3,15,,53759.4617,23039.7693,3071.96924,0,4607.95386,23039.7693
GM0310_7,GM0310,418.107692,384,34.1076923,,37,17,6,1,2,12,,15469.9846,7107.830764,2508.646152,418.107692,836.215384,5017.292304
GM0310_55,GM0310,118.676923,52,66.6769231,,81,31,4,1,9,36,,9612.830763,3678.984613,474.707692,118.676923,1068.092307,4272.369228
GM0355_32,GM0355,492.861538,368,124.861538,,42,13,4,0,4,21,,20700.1846,6407.199994,1971.446152,0,1971.446152,10350.0923
GM0355_67,GM0355,46.2538462,45,1.25384615,,31,14,7,0,1,9,,1433.869232,647.5538468,323.7769234,0,46.2538462,416.2846158
GM0355_57,GM0355,499.015385,96,403.015385,,84,17,2,0,12,53,,41917.29234,8483.261545,998.03077,0,5988.18462,26447.81541
GM0355_109,GM0355,432.984615,313,119.984615,,58,23,6,0,5,23,,25113.10767,9958.646145,2597.90769,0,2164.923075,9958.646145
GM0355_108,GM0355,331.138462,269,62.1384615,,38,19,7,0,0,12,,12583.26156,6291.630778,2317.969234,0,0,3973.661544
GM0355_80,GM0355,93.7769231,84,9.77692308,,49,24,7,1,2,15,,4595.069232,2250.646154,656.4384617,93.7769231,187.5538462,1406.653847
GM0355_71,GM0355,290.553846,49,241.553846,,75,17,2,0,11,45,,21791.53845,4939.415382,581.107692,0,3196.092306,13074.92307
GM0355_126,GM0355,264.376923,160,104.376923,,47,20,5,0,3,18,,12425.71538,5287.53846,1321.884615,0,793.130769,4758.784614
GM0355_28,GM0355,542.215385,518,24.2153846,,43,23,8,1,1,11,,23315.26156,12470.95386,4337.72308,542.215385,542.215385,5964.369235
GM0355_8,GM0355,535.646154,235,300.646154,,72,20,4,0,10,37,,38566.52309,10712.92308,2142.584616,0,5356.46154,19818.9077
GM0355_116,GM0355,73.2923077,73,0.292307692,,31,16,7,0,0,8,,2272.061539,1172.676923,513.0461539,0,0,586.3384616
GM0355_14,GM0355,335.369231,202,133.369231,,72,38,7,1,11,15,,24146.58463,12744.03078,2347.584617,335.369231,3689.061541,5030.538465
GM0312_25,GM0312,117.123077,116,1.12307692,,27,11,7,0,0,9,,3162.323079,1288.353847,819.861539,0,0,1054.107693
GM0312_24,GM0312,201.507692,190,11.5076923,,47,25,8,1,1,13,,9470.861524,5037.6923,1612.061536,201.507692,201.507692,2619.599996
GM0312_21,GM0312,367.746154,335,32.7461538,,35,14,7,0,1,13,,12871.11539,5148.446156,2574.223078,0,367.746154,4780.700002
GM0312_20,GM0312,243.669231,224,19.6692308,,48,24,9,1,1,14,,11696.12309,5848.061544,2193.023079,243.669231,243.669231,3411.369234
GM0312_22,GM0312,717.930769,12,705.930769,,101,29,1,0,19,51,,72511.00767,20819.9923,717.930769,0,13640.68461,36614.46922
GM0312_18,GM0312,97,97,0,,48,27,10,1,0,10,,4656,2619,970,97,0,970
GM0312_17,GM0312,644.146154,407,237.146154,,56,24,7,1,7,18,,36072.18462,15459.5077,4509.023078,644.146154,4509.023078,11594.63077
GM0312_19,GM0312,250.646154,133,117.646154,,63,24,6,1,15,18,,15790.7077,6015.507696,1503.876924,250.646154,3759.69231,4511.630772
GM0312_15,GM0312,224.469231,221,3.46923077,,46,26,8,1,1,10,,10325.58463,5836.200006,1795.753848,224.469231,224.469231,2244.69231
GM0312_5,GM0312,240.653846,232,8.65384615,,45,25,8,1,1,10,,10829.42307,6016.34615,1925.230768,240.653846,240.653846,2406.53846
GM0312_4,GM0312,312.869231,302,10.8692308,,45,25,8,1,1,10,,14079.1154,7821.730775,2502.953848,312.869231,312.869231,3128.69231
GM0312_11,GM0312,178.476923,164,14.4769231,,56,32,8,1,2,13,,9994.707688,5711.261536,1427.815384,178.476923,356.953846,2320.199999
GM0312_1,GM0312,18.9769231,8,10.9769231,,63,12,3,0,9,37,,1195.546155,227.7230772,56.9307693,0,170.7923079,702.1461547
GM0312_0,GM0312,211.923077,65,146.923077,,74,23,3,0,11,38,,15682.3077,4874.230771,635.769231,0,2331.153847,8053.076926
GM0312_3,GM0312,185.461538,176,9.46153846,,51,30,8,1,2,11,,9458.538438,5563.84614,1483.692304,185.461538,370.923076,2040.076918
GM0312_2,GM0312,309.553846,254,55.5538462,,48,24,8,1,1,14,,14858.58461,7429.292304,2476.430768,309.553846,309.553846,4333.753844
GM0344_2_159,GM0344,59,59,0,,28,14,6,0,0,8,,1652,826,354,0,0,472
GM0344_2_150,GM0344,195.792308,195,0.792307692,,24,7,8,0,0,8,,4699.015392,1370.546156,1566.338464,0,0,1566.338464
GM0355_85,GM0355,209.261538,208,1.26153846,,30,15,5,0,0,9,,6277.84614,3138.92307,1046.30769,0,0,1883.353842
GM0355_22,GM0355,487.269231,457,30.2692308,,49,26,7,1,1,13,,23876.19232,12669.00001,3410.884617,487.269231,487.269231,6334.500003
GM0355_2,GM0355,398.946154,387,11.9461538,,51,30,8,1,1,11,,20346.25385,11968.38462,3191.569232,398.946154,398.946154,4388.407694
GM0355_47,GM0355,381.930769,341,40.9307692,,40,21,7,0,0,11,,15277.23076,8020.546149,2673.515383,0,0,4201.238459
GM0344_2_52,GM0344,308.138462,192,116.138462,,47,21,6,0,3,17,,14482.50771,6470.907702,1848.830772,0,924.415386,5238.353854
GM0344_2_224,GM0344,375.9,366,9.9,,31,14,7,0,0,9,,11652.9,5262.6,2631.3,0,0,3383.1
GM0344_2_187,GM0344,2478.81538,16,2462.81538,,69,21,1,0,11,36,,171038.2612,52055.12298,2478.81538,0,27266.96918,89237.35368
GM0344_2_161,GM0344,638.438462,216,422.438462,,45,22,3,0,2,18,,28729.73079,14045.64616,1915.315386,0,1276.876924,11491.89232
GM0344_2_154,GM0344,205,205,0,,40,22,8,1,0,10,,8200,4510,1640,205,0,2050
GM0312_23,GM0312,81.9,63,18.9,,56,33,7,1,2,13,,4586.4,2702.7,573.3,81.9,163.8,1064.7
GM0312_14,GM0312,393.953846,315,78.9538462,,52,23,7,1,3,18,,20485.59999,9060.938458,2757.676922,393.953846,1181.861538,7091.169228
GM0312_10,GM0312,280.092308,219,61.0923077,,48,21,6,0,6,15,,13444.43078,5881.938468,1680.553848,0,1680.553848,4201.38462
GM0321_59,GM0321,754.446154,2,752.446154,,81,21,1,0,11,48,,61110.13847,15843.36923,754.446154,0,8298.907694,36213.41539
GM0321_8,GM0321,433.676923,397,36.6769231,,46,23,7,0,2,14,,19949.13846,9974.569229,3035.738461,0,867.353846,6071.476922
GM0321_85,GM0321,160.169231,160,0.169230769,,38,20,8,0,0,10,,6086.430778,3203.38462,1281.353848,0,0,1601.69231
GM0321_30,GM0321,148.807692,50,98.8076923,,80,26,4,0,11,39,,11904.61536,3868.999992,595.230768,0,1636.884612,5803.499988
GM0321_32,GM0321,299.153846,299,0.153846154,,38,20,8,0,0,10,,11367.84615,5983.07692,2393.230768,0,0,2991.53846
GM0321_73,GM0321,240.030769,240,0.030769231,,38,20,8,0,0,10,,9121.169222,4800.61538,1920.246152,0,0,2400.30769
GM0321_71,GM0321,300.869231,295,5.86923077,,37,20,8,0,0,10,,11132.16155,6017.38462,2406.953848,0,0,3008.69231
GM0344_3_51,GM0344,193.238462,60,133.238462,,40,17,3,0,3,17,,7729.53848,3285.053854,579.715386,0,579.715386,3285.053854
GM0312_26,GM0312,252.661538,238,14.6615385,,50,28,8,1,0,12,,12633.0769,7074.523064,2021.292304,252.661538,0,3031.938456
GM0312_9,GM0312,302.546154,240,62.5461538,,45,22,7,0,2,13,,13614.57693,6656.015388,2117.823078,0,605.092308,3933.100002
GM0312_13,GM0312,533.838462,525,8.83846154,,40,22,8,0,1,10,,21353.53848,11744.44616,4270.707696,0,533.838462,5338.38462
GM0312_16,GM0312,415.438462,414,1.43846154,,39,21,8,0,0,10,,16202.10002,8724.207702,3323.507696,0,0,4154.38462
GM0312_7,GM0312,143.315385,113,30.3153846,,49,20,6,0,2,21,,7022.453865,2866.3077,859.89231,0,286.63077,3009.623085
GM0312_6,GM0312,318.723077,271,47.7230769,,51,24,7,1,3,15,,16254.87693,7649.353848,2231.061539,318.723077,956.169231,4780.846155
GM0312_12,GM0312,85.1153846,72,13.1153846,,40,15,7,0,3,14,,3404.615384,1276.730769,595.8076922,0,255.3461538,1191.615384
GM0321_47,GM0321,713.138462,713,0.138461538,,38,20,8,0,0,10,,27099.26156,14262.76924,5705.107696,0,0,7131.38462
GM0321_67,GM0321,15,15,0,,53,34,8,1,0,10,,795,510,120,15,0,150
GM0355_63,GM0355,207.023077,54,153.023077,,81,29,3,0,10,39,,16768.86924,6003.669233,621.069231,0,2070.23077,8073.900003
GM0355_23,GM0355,292.592308,188,104.592308,,43,18,6,0,2,17,,12581.46924,5266.661544,1755.553848,0,585.184616,4974.069236
