code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,ht_sources_available,lt_sources_available,preference_W,preference_H,preference_E
BU06770932,Kruispolder,"[63301.0266809691, 375103.188676599]",75.0,3.2629,487.0,4408.187994,286.689448413,913.7520000000001,913.751999838,False,['HTHP0045'],[],0.053466666666666676,0.8798666666666668,0.06666666666666667
BU06771033,Kern Terhole,"[60860.052790886904, 370504.21219523397]",155.0,12.4419,1857.0,7648.1248023,1464.103174872,1557.8639994,1557.863999946,False,['HTHP0045'],[],0.12625806451612906,0.7663225806451613,0.1074193548387097
BU06771034,Buitengebied Terhole,"[61305.4545902679, 370548.758957396]",80.0,1.3601,203.0,4833.6477096,367.230852737,968.112,968.1120000930001,False,['HTHP0045'],[],0.025124999999999998,0.870625,0.10424999999999998
BU06771135,Kern Vogelwaarde,"[56552.749844840895, 371587.879328998]",731.0,58.2766,8698.0,33589.306475460005,4619.307667718001,7726.3199972,7726.320004174,False,"['HTHP0005', 'HTHP0045']",[],0.1386266269570578,0.7260660525086511,0.1353073205342911
BU06771136,Buitengebied Vogelwaarde,"[57767.390227122305, 371295.46324646706]",214.0,7.363300000000001,1099.0,11861.81516562,347.954449346,2538.71999998,2538.720000502,False,"['HTHP0005', 'HTHP0037', 'HTHP0045']",[],0.0,0.8893457943925234,0.11065420560747664
BU06771237,Kern Hengstdijk,"[58058.132779632404, 373658.258519946]",181.0,6.9144000000000005,1032.0,7959.890995920001,464.89386876,1894.46399933,1894.46399976,False,['HTHP0045'],[],0.09392998984973328,0.8102798896604554,0.09579012048981125
BU06771238,Buitengebied Hengstdijk,"[58087.091088217596, 374625.758546969]",85.0,4.0200000000000005,600.0,4568.6413904,641.1590034000001,1111.5360002,1111.5359999999998,False,"['HTHP0037', 'HTHP0045']",[],0.0,0.8391764705882352,0.1608235294117647
BU06771339,Kern Ossenisse,"[57026.359854695496, 378675.31978962]",73.0,2.6264000000000003,392.0,3372.91785149,320.78300408,703.296000013,703.2960000080001,False,"['HTHP0037', 'HTHP0045']",[],0.045616438356164385,0.8631506849315068,0.09123287671232877
BU06771340,Buitengebied Ossenisse,"[56997.430612757096, 377673.381812861]",96.0,13.2459,1977.0,4889.47867296,1868.4460338899999,1081.7279999999998,1081.727999169,False,"['HTHP0037', 'HTHP0042', 'HTHP0045']",[],0.018887832546799127,0.7703604538241753,0.21075171362902556
BU06780000,Kapelle,"[56143.6470696677, 388846.43135127]",3571,490.5941,73223.0,148373.25118017,40714.190035278996,35218.152000272006,35218.15198091,False,"['HTHP0037', 'HTHP0042', 'HTHP0045']",[],0.17280284145541314,0.5968313699182998,0.23036578862628715
BU06780009,Verspreide huizen Kapelle,"[55680.961914650594, 388659.646515251]",165.0,49.2852,7356.0,9639.66350655,2374.277450472,2286.1439996999998,2286.1440007319998,False,"['HTHP0037', 'HTHP0042', 'HTHP0045']",[],0.0,0.7222861923464304,0.27771380765356957
BU06780100,Wemeldinge,"[58407.333815957005, 392873.35687882104]",1352,137.9932,20596.0,60161.777257919995,9102.20386052,13580.85599416,13580.856003632001,False,[],[],0.16352717339828152,0.6881044240767612,0.14836840252495734
BU06780109,Verspreide huizen Wemeldinge,"[57650.905453002, 392323.04320337]",46.0,84.3262,12586.0,3437.521327,4351.538087036,528.12000022,528.120000674,False,"['HTHP0037', 'HTHP0042']",[],0.0,0.6281955208981727,0.3718044791018274
BU06780200,Schore,"[58552.04616492269, 386893.363976234]",194.0,8.3683,1249.0,9583.21484986,899.3738511089999,2021.8680000000002,2021.8680005679998,False,['HTHP0037'],[],0.088310476653469,0.8217894297863128,0.08990009356021825
BU06780209,Verspreide huizen Schore,"[58031.6280702187, 386858.48828244896]",19.0,0.5695,85.0,967.7093206899999,75.39072093,235.98,235.97999998999998,False,"['HTHP0037', 'HTHP0042', 'HTHP0045']",[],0.0,0.974490951319803,0.0255090486801969
BU06870000,Binnenstad,"[31922.855252495, 391593.26407361706]",4434.0,1964.3529,293187.0,169842.49393026,124674.66103593,34863.19200219,34863.191900757,False,"['HTHP0002', 'HTHP0037', 'HTHP0042']",[],0.5844266733020834,0.3245822908137167,0.09099103588419986
BU06870100,Griffioen,"[30624.3795809399, 392309.87639800797]",1522.0,161.2824,24072.0,65979.473937,9109.006154616,12374.855999844001,12374.85600744,False,"['HTHP0037', 'HTHP0042']",[],0.3389624348316288,0.5317593319596973,0.1292782332086738
BU06870101,Klarenbeek,"[31655.6533776083, 392516.958429844]",1753.0,197.67680000000001,29504.0,69879.83360076,10442.763864511999,14709.815999811,14709.816006911999,False,"['HTHP0037', 'HTHP0042']",[],0.32325626110887234,0.5026823192929457,0.17406141959818192
BU06870102,Nieuw Middelburg,"[32662.9109588919, 392261.817108787]",1023.0,24.455000000000002,3650.0,32942.862558869994,1445.0378433499998,7439.256,7439.2560008499995,False,"['HTHP0002', 'HTHP0037', 'HTHP0042']",[],0.4631208164738455,0.43545410709061133,0.10142507643554315
BU06870103,Brigdamme,"[31187.886666783597, 393226.21779635]",254.0,23.6443,3529.0,12975.947868219999,893.5505038069999,2559.34800042,2559.3480016189997,False,"['HTHP0037', 'HTHP0042']",[],0.29066488272216645,0.6738689268201694,0.03546619045766433
BU06870104,Sint Laurens,"[31166.3743476408, 394764.098371319]",667.0,34.7127,5181.0,28723.989470660003,6413.197685928001,3988.97999992,3988.980000225,False,"['HTHP0037', 'HTHP0042']",[],0.08852077732808625,0.48186677319202786,0.4296124494798859
BU06870105,Ramsburg,"[33210.4794631892, 392068.973891864]",51.00000000000001,43.0274,6422.0,2008.2301212000002,11234.712882379998,226.80000002400004,226.80000062200003,False,"['HTHP0002', 'HTHP0037', 'HTHP0042']",[],0.09547953763962978,0.18098654859714722,0.7235339137632231
BU06870106,Veersepoort,"[32509.1641280498, 393014.78981953795]",1032.0,74.3901,11103.0,38721.947337599995,2241.504861636,9152.639999688,9152.640002904,False,"['HTHP0002', 'HTHP0037', 'HTHP0042']",[],0.05054442616752332,0.36373111754004717,0.5857244562924295
BU06870107,Verspreide huizen in het Noorden,"[32038.3907168698, 394027.763186821]",4.0,10.8339,1617.0,157.72511848,0.0,41.903999999999996,41.904000369,False,"['HTHP0037', 'HTHP0042']",[],0.0,0.9175,0.0825
BU06870108,Verspreide huizen in het Noordwesten,"[30106.048911435, 392941.841287794]",20.0,0.0,0,1048.7725118,0.0,312.228,0.0,False,"['HTHP0037', 'HTHP0042']",[],0.25000000000000006,0.5665000000000001,0.18350000000000002
BU06870109,Verspreide huizen in het Noordoosten,"[33715.9992341334, 393399.42816148]",21.0,1.608,240.0,1511.2037915100002,172.37063567999996,245.7,245.7,False,"['HTHP0002', 'HTHP0037', 'HTHP0042']",[],0.0,0.8205772379934649,0.17942276200653506
BU06870200,Stromenwijk/'t Zand,"[30840.073747774502, 390678.188309326]",3578.0,717.5499,107097.0,130266.93418718,43697.776950447,26690.399999658002,26690.400010305,False,"['HTHP0002', 'HTHP0037', 'HTHP0042']",[],0.37106461370400023,0.4188999611038415,0.21003542519215812
BU06870209,Verspreide huizen in het Zuidwesten,"[30153.6344371714, 390213.14232261706]",112.0,25.841900000000003,3857.0,5785.454976,1036.320035212,1216.33199968,1216.331999141,False,"['HTHP0002', 'HTHP0037', 'HTHP0042']",[],0.359964991715145,0.5543393146168317,0.08569569366802333
BU06870300,Middelburg-Zuid,"[31775.162335097, 389855.73894780397]",3573.0000000000005,364.07800000000003,54340.0,131717.28804606,7446.1330372,28196.531999775005,28196.531995060002,False,"['HTHP0002', 'HTHP0037', 'HTHP0042', 'HTHP0045']",[],0.24163218379249654,0.5572878551121273,0.20107996109537604
BU06870301,Dauwendaele,"[32687.272237765, 390707.58105685795]",3060.0,622.7717,92951.0,111551.2890984,29563.517942517,26090.85599874,26090.856034132,False,"['HTHP0002', 'HTHP0037', 'HTHP0042', 'HTHP0045']",[],0.3724063938736771,0.5582084285249231,0.06938517760139962
BU06870302,Arnestein,"[33938.883119071295, 391194.85220264795]",25.0,419.7282,62646.0,985.7819904999999,44135.12061228,261.9,261.899997564,False,"['HTHP0002', 'HTHP0037', 'HTHP0042', 'HTHP0045']",[],0.25773493319817625,0.19887890208526454,0.5433861647165593
BU06870309,Mortiere,"[33396.0356073684, 389713.648160338]",1126.0,774.2587,115561.0,39371.458134739994,33194.327880952995,8747.171999792,8747.171946954,False,"['HTHP0002', 'HTHP0037', 'HTHP0042', 'HTHP0045']",[],0.03969449176038752,0.09723910766248564,0.8630664005771268
BU06870400,Nieuw- en Sint Joosland,"[34833.296489587, 389595.41248935205]",523.0,31.6173,4719.0,22305.38862749,2299.490827062,4904.712000091,4904.7119979,False,"['HTHP0002', 'HTHP0037', 'HTHP0042', 'HTHP0045']",[],0.2139968528527042,0.6903535807349849,0.09564956641231094
BU06870409,Verspreide huizen Nieuw- en Sint Joosland,"[35745.309430003705, 389623.882241053]",78.0,42.9872,6416.0,3938.7567141,1873.588700624,799.16400018,799.16399968,False,"['HTHP0002', 'HTHP0037', 'HTHP0042', 'HTHP0045']",[],0.18489098188255293,0.6347895708008336,0.18031944731661323
BU06870500,Arnemuiden,"[36014.1114698745, 391984.06954715]",2012,135.6951,20253.0,86578.19432028,7553.1540832890005,20663.4239974,20663.424007050002,False,"['HTHP0002', 'HTHP0037', 'HTHP0042', 'HTHP0045']",['LTHP0036'],0.22772242282596628,0.5827729852289373,0.18950459194509656
BU06870501,Kleverskerke,"[35478.3553402883, 393698.165952954]",31.0,1.5008000000000001,224.0,1801.5813587,66.559680992,316.80000004,316.799999936,False,"['HTHP0002', 'HTHP0037', 'HTHP0042']",[],0.20516129032258065,0.7841935483870967,0.01064516129032258
BU06870502,Oranjeplaat,"[38633.6580738161, 392814.11696197296]",40.0,117.79270000000001,17581.0,1984.7077408,13538.189643801,478.08,478.07999235200003,False,"['HTHP0002', 'HTHP0037', 'HTHP0042']",['LTHP0036'],0.0,0.29904241885016936,0.7009575811498305
BU06870503,Veerse Meer,"[38316.4965828281, 394409.56338538794]",0.0,0.0,0,0.0,0.0,0.0,0.0,False,"['HTHP0002', 'HTHP0037', 'HTHP0042']",[],0.0,0.0,0.0
BU06870509,Verspreide huizen Arnemuiden,"[37043.828553662, 392725.50072460703]",139.0,82.1487,12261.0,6667.8278038,7119.002590134,778.751999986,778.751995638,False,"['HTHP0002', 'HTHP0037', 'HTHP0042', 'HTHP0045']",['LTHP0036'],0.001734606798649019,0.23653729072486626,0.7617281024764847
BU06890000,Giessenburg en Nieuwkerk,"[120729.977766196, 429327.79763239]",1096,99.8233,14899.0,49263.01105784,5587.821796432,12327.192004159999,12327.191996048998,True,['HTHP0049'],[],0.26541626353117875,0.6357651368659062,0.09881859960291507
BU06890001,Peursum,"[120934.60358842, 429916.347217889]",102.0,28.9574,4322.0,5999.46919386,2424.474574364,1351.2959999999998,1351.295999144,False,[],[],0.11725490196078432,0.735686274509804,0.14705882352941177
BU06890002,Giessen en Oude-Bovenkerk,"[120060.030652068, 429396.666944047]",57.0,19.7114,2942.0,3202.80568722,665.009079832,777.708,777.7080002260001,False,['HTHP0049'],[],0.05245614035087719,0.7605263157894737,0.1870175438596491
BU06890100,Giessen en Oudekerk,"[118965.282100875, 428014.070962013]",314.0,20.4819,3057.0,21211.95734706,1542.285171603,4615.37999988,4615.380001473,True,"['HTHP0049', 'HTHP0051']",['LTHP0025'],0.12234021038687291,0.7291001188546921,0.14855967075843515
BU06890101,Neerpolder en Parallelweg,"[120164.58336442099, 427885.52758777206]",128.0,22.0832,3296.0,9730.42496,825.507679392,2039.112,2039.111998816,True,"['HTHP0049', 'HTHP0051']",['LTHP0025'],0.010256625904307126,0.7426103322655799,0.24713304183011295
BU06890200,Muisbroek,"[122063.574308417, 431027.68872285297]",53.0,6.0568,904.0,4022.9763033100003,0.0,780.372,780.3720001519999,False,[],[],0.03773584905660377,0.880377358490566,0.08188679245283019
BU06890201,Neder-Slingeland,"[121872.128232203, 431219.02896061796]",52.0,3.9664,592.0,4451.363349159999,113.365721392,765.10799976,765.1079999039999,False,[],[],0.03844701687040616,0.7750918601073881,0.18646112302220577
BU06890308,Verspreide huizen polder Giessen en Nieuwkerk,"[121463.82546095099, 429006.886254677]",32.0,27.9189,4167.0,2533.26066336,2058.144234201,528.768,528.767998056,True,"['HTHP0049', 'HTHP0051']",['LTHP0025'],0.0,0.7119115227374735,0.2880884772625264
BU06890309,Verspreide huizen ten noorden van De Giessen,"[119624.33613215301, 430499.164422174]",38.0,13.8824,2072.0,3096.66982636,33.498307864000004,543.096,543.095999768,True,"['HTHP0049', 'HTHP0051']",['LTHP0025'],0.03472248900316304,0.807034820164426,0.15824269083241116
BU06890400,Arkel,"[127237.174868389, 430511.243583157]",1333,139.494,20820.0,54786.04896944,8231.51089674,13830.911994020002,13830.91200588,False,[],[],0.2519401397781525,0.5895565852392297,0.1585032749826177
BU06890401,Rietveld,"[129169.800509576, 431125.29576402897]",72.0,7.6581,1143.0,5162.96840472,31.337804735999995,1214.1000000000001,1214.099999532,False,[],[],0.0,0.7811404738940902,0.21885952610590972
BU06890402,Industrieterrein,"[127723.04537087401, 431164.31218203896]",84.0,134.8844,20132.0,5630.78673024,9826.634828248,1197.504,1197.5040051800001,False,[],[],0.12050060028292306,0.7107583314193148,0.16874106829776225
BU06890500,Hoogblokland,"[126386.70277727801, 431739.087607335]",455.0,25.2791,3773.0,23174.09162705,1839.4806325279997,5110.56,5110.560000777,False,[],[],0.16315951962043598,0.7611476123216301,0.07569286805793403
BU06890501,Verspreide huizen Bazeldijk (gedeeltelijk),"[127569.687388634, 433213.290566181]",80.0,3.0351,453.0,5073.4913111999995,263.94052610399996,1307.52,1307.5200000480002,False,[],[],0.125375,0.8121249999999999,0.0625
BU06890502,Minkeloos (gedeeltelijk) Hoge Giessen (gedeeltelijk),"[126420.962552267, 433017.47425325]",45.0,9.1187,1361.0,3711.4691944500005,105.89218036800001,729.0,728.9999998820001,False,[],[],0.0,0.9730546358142901,0.026945364185709926
BU06890509,Overige verspreide huizen Hoogblokland,"[125270.09252988301, 430743.940586832]",12.0,0.6432,96.0,812.2843602,0.0,203.47199999999998,203.47199999999998,False,[],[],0.0,0.8333333333333334,0.16666666666666669
BU06890600,Hoornaar,"[123753.306772034, 432292.925696105]",179.0,24.0597,3591.0,10639.445497,1077.228887427,2352.24000061,2352.2400000539997,False,[],[],0.11222326696026134,0.7247867659558442,0.16298996708389435
BU06890601,Lage Giessen,"[123814.31216193801, 431158.854908299]",47.0,5.1925,775.0,4123.52606652,0.0,754.6319999999998,754.63200025,False,[],[],0.11340425531914897,0.7087234042553191,0.17787234042553196
BU06890602,Hoge Giessen (gedeeltelijk),"[125156.54975453301, 431957.362301065]",101.0,40.7494,6082.0,5110.951026510001,2003.191373604,1159.8840000000002,1159.884000284,False,[],[],0.007557258418524214,0.5254561778399887,0.4669865637414872
BU06890603,Hoornaar-Nieuw,"[124734.80231746401, 431989.07610594796]",446.0,37.7478,5634.0,20370.85623976,3494.0638147140003,4816.8,4816.800001818,False,[],[],0.23677275177167312,0.5555499019802494,0.2076773462480774
BU06890700,Noordeloos,"[124328.755241586, 435647.131645731]",596.0,103.11970000000001,15391.0,30159.67140396,6069.419225645001,7166.304,7166.303997839,False,[],[],0.2225121775039927,0.6702007794889366,0.10728704300707068
BU06890701,Overslingeland,"[122991.002551646, 433213.28271912603]",56.0,10.9009,1627.0,5012.60189584,618.5769737670001,826.95600008,826.955999372,False,[],[],0.11910714285714286,0.7853571428571429,0.09553571428571428
BU06890702,Minkeloos (gedeeltelijk),"[125766.46560508599, 434179.770750354]",28.0,3.4505,515.0,1398.49605056,113.58792826,401.18399999999997,401.18399987,False,[],[],0.14062394397249248,0.6659473057450453,0.19342875028246226
BU06890800,Schelluinen,"[123424.568714796, 429142.941582763]",517,62.9197,9391.0,27830.62717061,14118.149914449,6814.079997559999,6814.079999568,True,[],[],0.14831889670580342,0.5429746185410937,0.30870648475310286
BU07030000,Yerseke - Kern,"[62138.647146312695, 390583.843314099]",1313.0,188.4375,28125.0,57015.01105495,13160.80839375,12242.987999969999,12242.988000000001,False,[],[],0.21990305992629583,0.6792138482596328,0.10088309181407143
BU07030001,Yerseke - West,"[61652.9133420766, 389400.363765429]",831.0,89.7197,13391.0,36664.319117759995,5155.2206194929995,8396.64000183,8396.639999979,False,[],[],0.1536586480922626,0.6135452829411138,0.23279606896662364
BU07030002,Yerseke - Steehof,"[61491.3399347651, 390687.173935588]",619.0,17.6277,2631.0,27285.46919248,496.32016974600003,7366.46400295,7366.464000252,False,[],[],0.13889573206749475,0.5845205264516377,0.2765837414808677
BU07030006,Yerseke - Molenpolder/Olzendepolder,"[62339.636207344694, 388942.56044246897]",93.0,57.707100000000004,8613.0,4290.92891022,2895.5626797239997,1123.19999955,1123.200004212,False,[],[],0.14853305477500156,0.2920346305528759,0.5594323146721226
BU07030009,Verspreide huizen Yerseke,"[60750.2134737721, 389698.586316249]",44.0,4.4555,665.0,3527.78515012,120.69930613999999,757.1519999999999,757.1519999399999,False,[],[],0.0,0.7976537657958154,0.20234623420418474
BU07030100,Kruiningen - Kern,"[61084.937494807695, 385161.029789018]",857.0,160.6526,23978.0,34570.58767779,8905.44538515,8002.799999663,8002.800001254,False,[],[],0.20475993764174763,0.6374713616623683,0.1577687006958841
BU07030101,Kruiningen - Zandweg,"[60565.976227965, 385394.057625527]",625,42.5785,6355.0,26690.424962499997,2136.38174093,6697.728000000001,6697.72799704,False,[],[],0.14870331253099522,0.6311377234139949,0.22015896405500984
BU07030102,Kruiningen - Kruseveer,"[61050.9059626377, 384365.86249731]",155,0.0,0,4812.49763055,0.0,1529.495999995,0.0,False,[],[],0.0,0.0384516129032258,0.9615483870967743
BU07030106,Kruiningen - Nishoek,"[60985.0218353354, 386720.066260916]",6.0,5.3935,805.0,236.58767772,662.5936098599999,62.855999999999995,62.85600034,False,[],[],0.0,0.3244161892890667,0.6755838107109332
BU07030109,Verspreide huizen Kruiningen,"[61712.077196571794, 385531.221872404]",107.0,34.685900000000004,5177.0,7973.13428162,2112.1089448169996,1679.472,1679.471998852,False,[],[],0.018691588785046728,0.8756074766355141,0.10570093457943924
BU07030200,Krabbendijke - Kern,"[66428.394165082, 383141.04382309795]",881.0,127.5077,19031.0,34417.36335151,8669.482585269001,7634.8800001,7634.880007161,False,[],[],0.23338517504924458,0.6722847957764025,0.09433002917435288
BU07030201,Krabbendijke - Oostpolder,"[67048.4089228083, 382981.16693295795]",283.0,53.3722,7966.0,12017.53870564,2574.70125563,3004.4519992799997,3004.4520034479997,False,[],[],0.23394662309890107,0.633839893142457,0.13221348375864186
BU07030202,Krabbendijke - Rozeboom,"[65957.4967046262, 383501.292926652]",479.0,63.717,9510.0,20546.85308285,3484.32141657,4739.47200003,4739.47199592,False,[],[],0.21230282228437522,0.6091902311528157,0.17850694656280924
BU07030206,Krabbendijke - Zuidweg,"[66190.3420142417, 382402.15259036794]",22.0,0.0,0,1373.5229068,0.0,403.91999999999996,0.0,False,[],[],0.0,0.7263636363636363,0.2736363636363637
BU07030209,Verspreide huizen Krabbendijke,"[65904.69713926919, 383240.032229314]",62.0,1.7085000000000001,255.0,3341.1437597599997,594.178825455,758.88,758.8800000000001,False,[],[],0.0741671023742326,0.7745638964370817,0.15126900118868566
BU07030300,Waarde,"[63340.727053042305, 381926.938295582]",371,43.5634,6502.0,17554.80568905,2437.7170765739997,4086.9359999999992,4086.93600196,False,[],[],0.11114246682912012,0.6804940909277467,0.20836344224313308
BU07030309,Verspreide huizen Waarde,"[64475.432077878395, 381787.877187203]",107.0,4.8776,728.0,6694.54502338,184.832282544,1408.10400029,1408.1039998479998,False,[],[],0.01250811229345699,0.8308560262989602,0.15663586140758282
BU07030400,Rilland - Kern,"[71177.5319184554, 381532.249218639]",792.0,81.1102,12106.0,30581.98420464,5822.862204044,7035.264000072,7035.264000554001,False,[],[],0.22414769589796357,0.7027144002546617,0.07313790384737465
BU07030401,Rilland- Stationsbuurt,"[69619.3206050138, 382293.16892292706]",67.0,0.8643000000000001,129.0,3500.5118485,269.944754097,771.8399999999999,771.840000006,False,[],[],0.10330866378700777,0.8103053697035372,0.08638596650945518
BU07030402,Rilland - Bath,"[73100.2696031197, 379869.38405348704]",52.0,2.6197,391.0,2221.29541868,127.66473161500001,542.88,542.880000118,False,[],[],0.20221570893873392,0.7380494695160907,0.05973482154517531
BU07030403,Rilland - Werfkampen,"[70646.7270585957, 381485.043985111]",256.0,21.1385,3155.0,10178.52764672,2089.33889334,2958.336,2958.3359996850004,False,[],[],0.064453125,0.5749609375,0.3605859375
BU07030406,Rilland - De Poort,"[72021.4031322947, 382059.585371973]",2.0,0.0,0,78.86255924,0.0,20.951999999999998,0.0,False,[],[],0.0,1.0,0.0
BU07030409,Verspreide huizen Rilland,"[73433.5311371112, 382199.885356621]",135.0,59.261500000000005,8845.0,7323.83254305,889.4282836350001,1839.63599955,1839.636001945,False,[],[],0.0,0.9133970487474348,0.08660295125256509
BU07030500,Hansweert - Kern,"[59068.365974949906, 385141.81562988297]",312.0,26.934,4020.0,13087.6698264,1517.89165578,3246.83999952,3246.8400008400004,False,"['HTHP0037', 'HTHP0045']",[],0.2013260584713204,0.591078211310928,0.2075957302177517
BU07030501,Hansweert - Tramper,"[58653.6037259145, 385593.793828657]",466.0,30.5788,4564.0,18068.726699580002,1415.721746544,4194.0,4193.999997768,False,"['HTHP0037', 'HTHP0045']",[],0.15855829500439209,0.6001785633929136,0.24126314160269435
BU07030509,Verspreide huizen Hansweert,"[59522.9545530247, 387630.205243495]",30.0,13.7819,2057.0,1531.1484993,900.8818255030001,335.916,335.91600093700004,False,['HTHP0037'],[],0.0,0.886714272382975,0.11328572761702507
BU07030600,Oostdijk,"[63966.2699821411, 384568.516764737]",168.0,9.447000000000001,1410.0,7342.10426544,429.70158195,2062.368,2062.3679994,False,[],[],0.049152894958785505,0.6342327506861475,0.31661435435506713
BU07030609,Verspreide huizen Oostdijk,"[63751.93445436769, 385076.53299519204]",13.0,1.072,160.0,969.68088464,0.0,192.816,192.816,False,[],[],0.0,0.8469230769230769,0.15307692307692308
BU07070100,Lexmond Kern,"[130997.96190982801, 441783.833704536]",827,53.8211,8033.0,36636.319113649995,4435.523177958,9176.32799847,9176.327997469,False,"['HTHP0033', 'HTHP0034']",[],0.20556325091857627,0.5763191997197323,0.2181175493616915
BU07070101,Achthoven,"[128389.03459594301, 441789.053098582]",79.0,0.067,10.0,5671.10426526,235.26787239,1238.40000023,1238.4,False,"['HTHP0033', 'HTHP0034']",[],0.050632911392405056,0.8860759493670887,0.06329113924050632
BU07070102,Lakerveld,"[130024.31195723801, 439037.134425255]",119.0,4.3818,654.0,8172.46129546,435.30983728800004,1850.6879999999999,1850.6879999100001,False,"['HTHP0033', 'HTHP0034']",[],0.08281847806213213,0.8197372958589838,0.09744422607888396
BU07070103,Lexmond Polder,"[130602.860878819, 441321.66375657]",95.0,28.1601,4203.0,7273.4281197,2117.9846535479996,1501.38,1501.379999622,False,"['HTHP0033', 'HTHP0034']",[],0.08535714406673965,0.7200641127681372,0.1945787431651231
BU07070200,Ameide Kern,"[125900.390003651, 440760.91951856896]",1234,143.9026,21478.0,53840.66192228,10760.031171688,12584.37600444,12584.375992602001,False,"['HTHP0033', 'HTHP0034']",[],0.24147352554392634,0.556641670357874,0.2018848040981996
BU07070201,Sluis,"[126793.51406577301, 440999.974144985]",37.0,0.804,120.0,2322.1737758,106.38677616000001,523.476,523.476,False,"['HTHP0033', 'HTHP0034']",[],0.07243243243243241,0.9097297297297297,0.017837837837837836
BU07070202,Sluis Polder,"[126375.38758547699, 441244.118128237]",0.0,0.0,0,0.0,0.0,0.0,0.0,False,"['HTHP0033', 'HTHP0034']",[],0.0,0.0,0.0
BU07070203,Ameide Polder,"[125959.32976759301, 439766.50721384794]",57.0,2.1976,328.0,3337.62875223,95.62717754399999,786.23999997,786.2400000879999,False,"['HTHP0033', 'HTHP0034']",[],0.07017543859649124,0.2454385964912281,0.6843859649122807
BU07070300,Tienhoven Kern,"[124775.11533855, 441542.72272301797]",55.0,1.2328000000000001,184.0,2403.39652465,102.810935824,643.42800005,643.4279999359999,False,"['HTHP0033', 'HTHP0034']",[],0.08454545454545455,0.5756363636363637,0.3398181818181818
BU07070301,Hogewaard,"[125346.94258828301, 440820.44003417203]",157.0,13.5675,2025.0,7841.56714064,522.6102342,2023.416,2023.41600045,False,"['HTHP0033', 'HTHP0034']",[],0.15777070063694273,0.8210191082802548,0.021210191082802556
BU07070302,Tienhoven Polder,"[124395.18453579, 440271.936652877]",68.0,6.6531,993.0,4232.848340959999,541.898340417,1033.34399972,1033.3440002070001,False,"['HTHP0033', 'HTHP0034']",[],0.039117647058823535,0.73,0.23088235294117648
BU07070400,Meerkerk kern,"[127861.354781014, 436588.565611163]",1073,186.8831,27893.0,49907.91153430001,22465.25733799,11814.58800299,11814.587997851,False,[],[],0.26090256636882614,0.5974498870136061,0.14164754661756773
BU07070401,Meerkers Broek,"[126696.393265151, 437680.85346012795]",145.0,8.1137,1211.0,10661.03317585,941.5944199759999,2365.5239999,2365.524000182,False,"['HTHP0033', 'HTHP0034']",[],0.10898322882087266,0.7980764655550098,0.0929403056241176
BU07070402,Meerkerk Polder,"[128322.409607685, 435975.38006803294]",367,82.5038,12314.0,15225.67140669,9561.363842750001,4574.5920007800005,4574.5920036259995,False,"['HTHP0033', 'HTHP0034']",[],0.1398462296350455,0.33069586747505486,0.5294579028898996
BU07070500,Hei- en Boeicop Kern,"[133820.13051986598, 439642.901407475]",281.0,18.09,2700.0,13002.612955569999,1484.4672306,3171.78000011,3171.7799991,False,"['HTHP0033', 'HTHP0034']",[],0.14671179002014795,0.6373329790827074,0.21595523089714466
BU07070501,Hei- en Boeicop Polder,"[133377.243176546, 439327.33052201796]",113.0,10.6798,1594.0,6548.45023665,289.68592633399993,1481.54400005,1481.543999766,False,"['HTHP0033', 'HTHP0034']",[],0.08260843858911449,0.7821346484186306,0.13525691299225479
BU07070600,Leerbroek kern,"[131703.41068228302, 435736.59738383704]",308.0,23.7314,3542.0,14836.11848488,2263.245755694,3459.27599864,3459.275998486,False,[],[],0.19706121821662673,0.6940038335649462,0.10893494821842692
BU07070601,Middelkoop,"[131814.661489032, 437512.284594619]",128.0,0.7035,105.0,8725.05687168,1787.2159893,1750.788,1750.7880001500002,False,"['HTHP0033', 'HTHP0034']",[],0.078125,0.799453125,0.122421875
BU07070602,Weverwijk,"[129768.639605673, 436472.288178119]",42.0,0.0,0,3091.41232218,0.0,580.6080000000001,0.0,False,[],[],0.0,0.9045238095238095,0.09547619047619046
BU07070603,Leerbroek Polder,"[130972.419258479, 435613.19188531296]",78.0,1.9966000000000002,298.0,3511.35545046,121.930852034,716.04,716.0400000159999,False,[],[],0.0,0.45993554245471724,0.5400644575452828
BU07070700,Nieuwland Kern,"[129251.82583349099, 434875.61312760704]",224.0,14.271,2130.0,9936.682463680001,782.0448999,2290.176,2290.176,False,[],[],0.1491517857142857,0.6886607142857142,0.1621875
BU07070701,Achterdijk,"[131418.950350325, 433680.920033776]",77.0,2.0904000000000003,312.0,4377.20063165,246.88534884,1133.748,1133.747999904,False,[],[],0.034285714285714294,0.8748051948051948,0.09090909090909091
BU07070702,Geer,"[131074.471108728, 434603.054465497]",37.0,0.0804,12.0,2215.6097946,274.89721456800004,551.30400007,551.304,False,[],[],0.0,0.91,0.09000000000000001
BU07070703,Nieuwland Polder,"[129133.13304757401, 433520.091925345]",52.0,0.0804,12.0,3545.7582939999998,36.165781296000006,688.78800016,688.7879999999999,False,[],[],0.038461538461538464,0.8719230769230769,0.08961538461538462
