code,name,geo_coordinate,heating_option_preference,assigned_heating_option,assigned_heat_source,stage_of_assignment,confidence,share_of_houses_demolished,number_of_lt_eligible_houses,number_of_new_apartments,number_of_new_terraced_houses,number_of_new_detached_houses,number_of_new_semi_detached_houses,number_of_new_houses_unknown_type,epi_of_new_houses,size_of_new_houses,trace_length,space_heating_demand_per_house,hot_water_demand_per_house,electricity_demand_per_house,space_heating_demand_per_m2_utility,hot_water_demand_per_m2_utility,electricity_demand_per_m2_utility,adjacent_neighbourhoods,municipality_code,municipality_name,housing_stock_matrix,utility_stock_matrix,ht_sources_available,lt_sources_available,geothermal_available
BU03072400,Stadskwartier,"[154571.5734, 467667.458]","[('H', 0.6648012947299464), ('E', 0.2969137598597193), ('W', 0.038284945410334226)]",H,,iteration 1,0.6648012947299464,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,27.50236967,7,11.735999999999999,0.370328671,0.013209791,9.324380013999999,"BU03072108,BU03071905,BU03072201,BU03072407,BU03072402,BU03072403,BU03071906",GM0307,Amersfoort,"{'Apartment': {'1991-2000': {'aantal_woningen': 131, 'aantal_kleine_woningen': 79, 'gem_epi': 1.243435115, 'gem_oppervlakte': 74.3129771}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1991-2000': {'aantal_woningen': 974, 'aantal_kleine_woningen': 0, 'gem_epi': 1.2956570840000001, 'gem_oppervlakte': 146.22381930000003}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'1975-1990': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 1.8, 'gem_oppervlakte': 185.0}, '2001-2010': {'aantal_woningen': 8, 'aantal_kleine_woningen': 0, 'gem_epi': 1.345, 'gem_oppervlakte': 172.0}, '>2010': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9, 'gem_oppervlakte': 112.0}}, 'Detached house': {'<1946': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 147.0}, '1946-1974': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 121.0}, '1991-2000': {'aantal_woningen': 5, 'aantal_kleine_woningen': 0, 'gem_epi': 1.21, 'gem_oppervlakte': 174.4}, '2001-2010': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9, 'gem_oppervlakte': 216.0}, '>2010': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 0.8825, 'gem_oppervlakte': 215.25}}}","{'Small': {'1991-2000': {'aantal_gebouwen': 10, 'gem_epi': 1.3, 'totaal_oppervlakte': 462}, '>2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 15}}, 'Medium': {'1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 944}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03071906,De Biezen,"[154094.9304, 467246.2406]","[('H', 0.6597794117647059), ('E', 0.34022058823529416), ('W', 0.0)]",H,,iteration 1,0.6597794117647059,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,39.33175355,7,13.644,0.603685562,0.018958065,5.816877742999999,"BU03071905,BU03072400,BU03072701,BU03072402,BU03071902",GM0307,Amersfoort,"{'Apartment': {'>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1991-2000': {'aantal_woningen': 117, 'aantal_kleine_woningen': 0, 'gem_epi': 1.3586324790000002, 'gem_oppervlakte': 192.2905983}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 1.18, 'gem_oppervlakte': 200.5}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 174.0}, '1946-1974': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 2.09, 'gem_oppervlakte': 304.0}, '1991-2000': {'aantal_woningen': 9, 'aantal_kleine_woningen': 0, 'gem_epi': 1.21, 'gem_oppervlakte': 232.0}, '2001-2010': {'aantal_woningen': 5, 'aantal_kleine_woningen': 0, 'gem_epi': 1.186, 'gem_oppervlakte': 275.8}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 2, 'gem_epi': 2.25, 'totaal_oppervlakte': 319}}, 'Medium': {}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03070502,Zon en Schild,"[151583.6206, 459884.6459]","[('W', 0.657852933344722), ('H', 0.22080766436627103), ('E', 0.12133940228900698)]",W,HTHP0008,iteration 1,0.657852933344722,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,55.40399497,7,10.21911864,0.36310186299999997,0.007989266,0.006945055,"BU03071603,BU03071705,BU03070501,BU03071804,BU03071707,BU03420803,BU03270209,BU03550405",GM0307,Amersfoort,"{'Apartment': {'<1946': {'aantal_woningen': 2, 'aantal_kleine_woningen': 1, 'gem_epi': 2.2, 'gem_oppervlakte': 100.0}, '1946-1974': {'aantal_woningen': 5, 'aantal_kleine_woningen': 0, 'gem_epi': 2.2, 'gem_oppervlakte': 129.6}, '1975-1990': {'aantal_woningen': 16, 'aantal_kleine_woningen': 0, 'gem_epi': 1.379375, 'gem_oppervlakte': 164.25}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'<1946': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 2.11, 'gem_oppervlakte': 101.0}, '1946-1974': {'aantal_woningen': 3, 'aantal_kleine_woningen': 0, 'gem_epi': 2.1, 'gem_oppervlakte': 100.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'<1946': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 2.505, 'gem_oppervlakte': 165.75}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 13, 'aantal_kleine_woningen': 0, 'gem_epi': 2.298461538, 'gem_oppervlakte': 200.15384619999998}, '1946-1974': {'aantal_woningen': 10, 'aantal_kleine_woningen': 5, 'gem_epi': 2.287, 'gem_oppervlakte': 117.7}, '2001-2010': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.21, 'gem_oppervlakte': 154.0}, '>2010': {'aantal_woningen': 3, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9, 'gem_oppervlakte': 213.33333330000002}}}","{'Small': {'<1991': {'aantal_gebouwen': 12, 'gem_epi': 1.980151515, 'totaal_oppervlakte': 660}, '1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 28}, '>2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 168}}, 'Medium': {'<1991': {'aantal_gebouwen': 24, 'gem_epi': 2.010243023, 'totaal_oppervlakte': 19134}}, 'Large': {'<1991': {'aantal_gebouwen': 4, 'gem_epi': 1.7556326819999999, 'totaal_oppervlakte': 52151}, '1991-2000': {'aantal_gebouwen': 2, 'gem_epi': 1.264033545, 'totaal_oppervlakte': 7393}, '>2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 7280}}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072002,Muziekbuurt-Noord,"[156181.6452, 466284.469]","[('H', 0.6574590163934426), ('W', 0.2671106557377049), ('E', 0.07543032786885244)]",H,,iteration 1,0.6574590163934426,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,24.545023699999998,7,10.332,0.290170624,0.013460888,2.2152970119999997,"BU03072105,BU03072001,BU03072003,BU03072004,BU03072000",GM0307,Amersfoort,"{'Apartment': {'1975-1990': {'aantal_woningen': 107, 'aantal_kleine_woningen': 89, 'gem_epi': 1.494579439, 'gem_oppervlakte': 68.70093458}, '1991-2000': {'aantal_woningen': 15, 'aantal_kleine_woningen': 12, 'gem_epi': 1.4046666669999999, 'gem_oppervlakte': 69.26666667}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 273, 'aantal_kleine_woningen': 0, 'gem_epi': 1.621611722, 'gem_oppervlakte': 124.6043956}, '1991-2000': {'aantal_woningen': 75, 'aantal_kleine_woningen': 0, 'gem_epi': 1.353866667, 'gem_oppervlakte': 130.4533333}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'1991-2000': {'aantal_woningen': 18, 'aantal_kleine_woningen': 0, 'gem_epi': 1.3633333330000001, 'gem_oppervlakte': 139.5}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 9, 'gem_epi': 1.581865672, 'totaal_oppervlakte': 536}, '1991-2000': {'aantal_gebouwen': 6, 'gem_epi': 1.3, 'totaal_oppervlakte': 676}}, 'Medium': {'<1991': {'aantal_gebouwen': 1, 'gem_epi': 1.6, 'totaal_oppervlakte': 1064}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072107,Het Hallehuis,"[156048.9852, 467046.896]","[('H', 0.6565466448445172), ('E', 0.2943044189852701), ('W', 0.04914893617021277)]",H,,iteration 1,0.6565466448445172,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,27.50236967,7,10.872,0.353845145,0.007171814,4.920586667,"BU03072805,BU03072105,BU03072106,BU03072108,BU03072201,BU03072507,BU03072000,BU03072508",GM0307,Amersfoort,"{'Apartment': {'1991-2000': {'aantal_woningen': 91, 'aantal_kleine_woningen': 3, 'gem_epi': 1.293626374, 'gem_oppervlakte': 89.16483516}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1991-2000': {'aantal_woningen': 477, 'aantal_kleine_woningen': 49, 'gem_epi': 1.3357651990000001, 'gem_oppervlakte': 118.36268340000001}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'1991-2000': {'aantal_woningen': 30, 'aantal_kleine_woningen': 0, 'gem_epi': 1.355, 'gem_oppervlakte': 196.2}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 2.24, 'gem_oppervlakte': 178.25}, '1946-1974': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 104.5}, '1991-2000': {'aantal_woningen': 7, 'aantal_kleine_woningen': 0, 'gem_epi': 1.227142857, 'gem_oppervlakte': 235.8571429}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 137}, '1991-2000': {'aantal_gebouwen': 11, 'gem_epi': 1.3, 'totaal_oppervlakte': 488}}, 'Medium': {'<1991': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 725}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03071703,De Lichtenberg,"[154002.1172, 461717.5811]","[('H', 0.6530632018184588), ('W', 0.3342979531609549), ('E', 0.012638845020586365)]",H,,iteration 1,0.6530632018184588,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,62.12761276,7,13.52720792,0.39906506700000005,0.009469711,0.533829643,"BU03071704,BU03071702,BU03071706,BU03071800,BU03071804,BU03071707",GM0307,Amersfoort,"{'Apartment': {'<1946': {'aantal_woningen': 2, 'aantal_kleine_woningen': 1, 'gem_epi': 2.2, 'gem_oppervlakte': 108.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'<1946': {'aantal_woningen': 146, 'aantal_kleine_woningen': 0, 'gem_epi': 2.17390411, 'gem_oppervlakte': 142.9041096}, '1946-1974': {'aantal_woningen': 6, 'aantal_kleine_woningen': 0, 'gem_epi': 2.083333333, 'gem_oppervlakte': 170.16666669999998}, '1991-2000': {'aantal_woningen': 3, 'aantal_kleine_woningen': 0, 'gem_epi': 1.37, 'gem_oppervlakte': 228.33333330000002}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'<1946': {'aantal_woningen': 111, 'aantal_kleine_woningen': 1, 'gem_epi': 2.4019819819999997, 'gem_oppervlakte': 174.0990991}, '1946-1974': {'aantal_woningen': 14, 'aantal_kleine_woningen': 0, 'gem_epi': 2.004285714, 'gem_oppervlakte': 172.21428569999998}, '1991-2000': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 1.45, 'gem_oppervlakte': 250.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 7, 'aantal_kleine_woningen': 0, 'gem_epi': 2.421428571, 'gem_oppervlakte': 246.0}, '1946-1974': {'aantal_woningen': 12, 'aantal_kleine_woningen': 0, 'gem_epi': 2.445, 'gem_oppervlakte': 199.83333330000002}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 19, 'gem_epi': 2.415938865, 'totaal_oppervlakte': 458}}, 'Medium': {'<1991': {'aantal_gebouwen': 7, 'gem_epi': 2.268192319, 'totaal_oppervlakte': 6926}, '>2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 294}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072101,Amaniet,"[155346.2191, 466428.8926]","[('H', 0.6454152392712701), ('E', 0.20420533763037485), ('W', 0.15037942309835506)]",H,,iteration 1,0.6454152392712701,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,27.83096367,7,9.144,0.063149006,0.003415001,2.122465753,"BU03072105,BU03072103,BU03072102,BU03072104,BU03072106,BU03072100,BU03072301",GM0307,Amersfoort,"{'Apartment': {'1991-2000': {'aantal_woningen': 104, 'aantal_kleine_woningen': 66, 'gem_epi': 1.388942308, 'gem_oppervlakte': 92.84615385}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 35, 'aantal_kleine_woningen': 0, 'gem_epi': 1.626857143, 'gem_oppervlakte': 153.88571430000002}, '1991-2000': {'aantal_woningen': 144, 'aantal_kleine_woningen': 0, 'gem_epi': 1.45, 'gem_oppervlakte': 97.36111111}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'1991-2000': {'aantal_woningen': 22, 'aantal_kleine_woningen': 0, 'gem_epi': 1.365454545, 'gem_oppervlakte': 159.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 2, 'gem_epi': 1.6, 'totaal_oppervlakte': 20}, '1991-2000': {'aantal_gebouwen': 3, 'gem_epi': 1.3, 'totaal_oppervlakte': 154}, '>2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 15}}, 'Medium': {'1991-2000': {'aantal_gebouwen': 3, 'gem_epi': 1.3, 'totaal_oppervlakte': 1125}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03071904,De Bik,"[154007.9649, 465311.4744]","[('H', 0.6422293242097584), ('W', 0.29904935863446924), ('E', 0.05872131715577237)]",H,,iteration 1,0.6422293242097584,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,35.3118092,7,12.40041652,0.33164681100000004,0.005322184000000001,0.445643719,"BU03070800,BU03070900,BU03072300,BU03072701,BU03071903,BU03071900,BU03072700,BU03072709",GM0307,Amersfoort,"{'Apartment': {'1991-2000': {'aantal_woningen': 45, 'aantal_kleine_woningen': 44, 'gem_epi': 1.405777778, 'gem_oppervlakte': 73.26666667}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'<1946': {'aantal_woningen': 7, 'aantal_kleine_woningen': 2, 'gem_epi': 2.034285714, 'gem_oppervlakte': 93.0}, '1975-1990': {'aantal_woningen': 372, 'aantal_kleine_woningen': 0, 'gem_epi': 1.646075269, 'gem_oppervlakte': 135.0645161}, '1991-2000': {'aantal_woningen': 22, 'aantal_kleine_woningen': 0, 'gem_epi': 1.343636364, 'gem_oppervlakte': 167.9545455}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'<1946': {'aantal_woningen': 10, 'aantal_kleine_woningen': 0, 'gem_epi': 2.176, 'gem_oppervlakte': 192.5}, '1946-1974': {'aantal_woningen': 25, 'aantal_kleine_woningen': 1, 'gem_epi': 2.4828, 'gem_oppervlakte': 131.04}, '1975-1990': {'aantal_woningen': 34, 'aantal_kleine_woningen': 0, 'gem_epi': 1.7402941180000002, 'gem_oppervlakte': 156.73529409999998}, '>2010': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9, 'gem_oppervlakte': 301.0}}, 'Detached house': {'<1946': {'aantal_woningen': 11, 'aantal_kleine_woningen': 0, 'gem_epi': 2.2, 'gem_oppervlakte': 245.1818182}, '1946-1974': {'aantal_woningen': 15, 'aantal_kleine_woningen': 0, 'gem_epi': 2.100666667, 'gem_oppervlakte': 185.2666667}, '1975-1990': {'aantal_woningen': 6, 'aantal_kleine_woningen': 1, 'gem_epi': 1.753333333, 'gem_oppervlakte': 198.33333330000002}, '1991-2000': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 1.21, 'gem_oppervlakte': 199.25}, '2001-2010': {'aantal_woningen': 3, 'aantal_kleine_woningen': 0, 'gem_epi': 1.21, 'gem_oppervlakte': 236.33333330000002}, '>2010': {'aantal_woningen': 1, 'aantal_kleine_woningen': 1, 'gem_epi': 0.9, 'gem_oppervlakte': 70.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 14, 'gem_epi': 2.203191489, 'totaal_oppervlakte': 1175}, '1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 110}}, 'Medium': {'<1991': {'aantal_gebouwen': 2, 'gem_epi': 2.25, 'totaal_oppervlakte': 756}, '1991-2000': {'aantal_gebouwen': 5, 'gem_epi': 1.3, 'totaal_oppervlakte': 4216}}, 'Large': {'<1991': {'aantal_gebouwen': 1, 'gem_epi': 2.25, 'totaal_oppervlakte': 6084}, '>2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 3158}}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072402,Hoge Hoven,"[153950.4383, 467592.1312]","[('H', 0.6412390779548931), ('E', 0.3375157177642177), ('W', 0.02124520428088921)]",E,,iteration 2,0.3375157177642177,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,31.11690363,7,12.527999999999999,0.155281364,0.0045497029999999996,4.844320077,"BU03072400,BU03072701,BU03072403,BU03071906",GM0307,Amersfoort,"{'Apartment': {'1991-2000': {'aantal_woningen': 35, 'aantal_kleine_woningen': 0, 'gem_epi': 1.301142857, 'gem_oppervlakte': 82.62857143}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1991-2000': {'aantal_woningen': 686, 'aantal_kleine_woningen': 0, 'gem_epi': 1.311516035, 'gem_oppervlakte': 148.3760933}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'1991-2000': {'aantal_woningen': 52, 'aantal_kleine_woningen': 0, 'gem_epi': 1.343846154, 'gem_oppervlakte': 183.9230769}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'1991-2000': {'aantal_woningen': 34, 'aantal_kleine_woningen': 0, 'gem_epi': 1.213235294, 'gem_oppervlakte': 208.64705880000002}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'1991-2000': {'aantal_gebouwen': 3, 'gem_epi': 1.3, 'totaal_oppervlakte': 30}}, 'Medium': {}, 'Large': {'1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 2057}}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072108,De Horizon,"[155346.4184, 467248.0105]","[('H', 0.6395112413340159), ('E', 0.3136060007125187), ('W', 0.046882757953465366)]",E,,iteration 2,0.3136060007125187,0.0,0,0.0,0.0,0.0,0.0,0,0.9,100,0.0,33.41706161,7,11.267999999999999,0.42685006799999997,0.027839713999999998,5.533464668,"BU03072103,BU03072102,BU03072104,BU03072106,BU03071905,BU03072400,BU03072201,BU03072107",GM0307,Amersfoort,"{'Apartment': {'1991-2000': {'aantal_woningen': 84, 'aantal_kleine_woningen': 19, 'gem_epi': 1.339285714, 'gem_oppervlakte': 96.48809524}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'1975-1990': {'aantal_woningen': 15, 'aantal_kleine_woningen': 0, 'gem_epi': 1.263333333, 'gem_oppervlakte': 148.06666669999998}, '1991-2000': {'aantal_woningen': 511, 'aantal_kleine_woningen': 0, 'gem_epi': 1.3243444229999999, 'gem_oppervlakte': 147.6144814}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'1991-2000': {'aantal_woningen': 46, 'aantal_kleine_woningen': 1, 'gem_epi': 1.339782609, 'gem_oppervlakte': 195.2391304}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.8, 'gem_oppervlakte': 270.0}, '1946-1974': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 180.0}, '1991-2000': {'aantal_woningen': 29, 'aantal_kleine_woningen': 0, 'gem_epi': 1.205172414, 'gem_oppervlakte': 212.4137931}, '2001-2010': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.0, 'gem_oppervlakte': 229.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'1991-2000': {'aantal_gebouwen': 8, 'gem_epi': 1.335156507, 'totaal_oppervlakte': 607}, '>2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 170}}, 'Medium': {'>2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 624}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
